configuration,scheme,mantissa_bits,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,exact_correction_agrees_with_float,correction_hamming_distance,iterations,relay_legs,relay_legs_agree_with_float,edge_saturation,state_saturation,guard_saturation,edge_nonzero_to_zero,state_nonzero_to_zero,edge_value_count,state_value_count,edge_exponent_min,edge_exponent_max,state_exponent_min,state_exponent_max,edge_exponent_changes,state_exponent_changes
high_success,A_separate,12,15,1,1,1,0,41,350,6,0,0,0,0,0,76922,273924000,47426400,0,3,0,3,21,22
high_success,A_separate,12,16,1,1,1,0,36,235,4,0,0,0,0,391320,183895,183920400,31843440,0,8,0,8,24,24
high_success,A_separate,12,17,1,1,1,0,28,119,2,1,0,0,0,391320,298248,93134160,16124976,0,10,0,10,21,21
high_success,A_separate,12,18,1,1,1,0,50,223,4,0,0,0,0,391320,375135,174528720,30217392,0,11,0,11,31,31
high_success,A_separate,12,19,1,1,1,0,27,35,1,1,0,0,0,0,44,27392400,4742640,0,1,0,1,1,1
high_success,A_separate,12,20,1,1,1,0,9,52,1,0,0,0,0,0,125,40697280,7046208,0,2,0,2,4,4
high_success,A_separate,12,21,1,1,1,0,9,22,1,1,0,0,0,0,25,17218080,2981088,0,1,0,1,1,1
high_success,A_separate,12,22,1,1,1,0,27,115,2,1,0,0,0,391320,702689,90003600,15582960,0,15,0,15,30,30
high_success,A_separate,12,23,1,1,1,0,29,105,2,1,0,0,0,0,7575,82177200,14227920,0,3,0,3,6,5
high_success,A_separate,12,24,1,1,1,0,31,118,2,0,0,0,0,391320,422018,92351520,15989472,0,12,0,12,24,24
high_success,A_separate,12,25,1,1,1,0,16,108,2,1,0,0,0,391320,122126,84525120,14634432,0,7,0,7,15,15
high_success,A_separate,12,26,1,1,1,0,47,116,2,0,0,0,0,391320,542122,90786240,15718464,0,13,0,13,26,26
high_success,A_separate,12,27,1,1,1,0,11,46,1,0,0,0,0,0,89,36001440,6233184,0,3,0,3,5,5
high_success,A_separate,12,28,1,1,1,0,43,114,2,0,0,0,0,391320,431662,89220960,15447456,0,10,0,10,20,20
high_success,A_separate,12,29,1,1,1,0,39,120,2,0,0,0,0,0,13714,93916800,16260480,0,4,0,4,9,9
high_success,A_separate,12,30,1,1,1,0,33,113,2,0,0,0,0,391320,480579,88438320,15311952,0,11,0,11,23,23
high_success,A_separate,12,31,1,1,1,0,6,22,1,1,0,0,0,0,23,17218080,2981088,0,0,0,0,0,0
high_success,A_separate,12,32,1,1,1,0,29,240,4,0,0,0,0,391320,820704,187833600,32520960,0,15,0,15,37,37
high_success,A_separate,12,33,1,1,1,0,20,123,2,0,0,0,0,391320,356955,96264720,16666992,0,11,0,11,24,24
high_success,A_separate,12,34,1,1,1,0,32,318,5,0,0,0,0,0,71217,248879520,43090272,0,2,0,2,16,16
high_success,A_separate,12,35,1,1,1,0,34,154,3,0,0,0,0,391320,260037,120526560,20867616,0,9,0,9,22,22
high_success,A_separate,12,36,1,1,1,0,40,131,2,1,0,0,0,391320,420859,102525840,17751024,0,11,0,11,23,23
high_success,A_separate,12,37,0,0,0,0,64,1940,32,0,0,0,0,391320,769568,1518321600,262877760,0,5,0,5,96,98
high_success,A_separate,12,38,1,1,1,0,45,247,4,0,0,0,0,0,46158,193312080,33469488,0,3,0,3,16,16
high_success,A_separate,12,39,1,1,1,0,37,130,2,0,0,0,0,391320,484025,101743200,17615520,0,11,0,11,24,24
high_success,A_separate,12,40,1,1,1,0,27,112,2,0,0,0,0,391320,258069,87655680,15176448,0,9,0,9,18,19
high_success,A_separate,12,41,1,1,1,0,17,119,2,0,0,0,0,391320,728435,93134160,16124976,0,15,0,15,31,31
high_success,A_separate,12,42,1,1,1,0,35,159,3,1,0,0,0,0,20792,124439760,21545136,0,2,0,2,8,8
high_success,A_separate,12,43,1,1,1,0,6,22,1,1,0,0,0,0,18,17218080,2981088,0,1,0,1,1,1
high_success,A_separate,12,44,1,1,1,0,10,34,1,1,0,0,0,0,56,26609760,4607136,0,1,0,1,1,1
high_success,A_separate,12,45,1,1,1,0,19,124,2,0,0,0,0,391320,201411,97047360,16802496,0,7,0,7,16,16
high_success,A_separate,12,46,1,1,1,0,39,40,1,0,0,0,0,0,47,31305600,5420160,0,0,0,0,0,0
high_success,A_separate,12,47,1,1,1,0,21,222,4,0,0,0,0,391320,736334,173746080,30081888,0,15,0,15,39,39
high_success,A_separate,12,48,1,1,1,0,44,131,2,1,0,0,0,391320,539683,102525840,17751024,0,13,0,13,28,28
high_success,A_separate,12,49,1,1,1,0,33,126,2,0,0,0,0,391320,294176,98612640,17073504,0,9,0,9,20,20
high_success,A_separate,12,50,1,1,1,0,43,178,3,0,0,0,0,391320,791409,139309920,24119712,0,16,0,16,38,38
high_success,A_separate,12,51,1,1,1,0,14,35,1,1,0,0,0,0,29,27392400,4742640,0,2,0,2,2,2
high_success,A_separate,12,52,1,1,1,0,9,39,1,1,0,0,0,0,47,30522960,5284656,0,3,0,3,3,3
high_success,A_separate,12,53,1,1,1,0,21,293,5,0,0,0,0,0,54228,229313520,39702672,0,3,0,3,19,19
high_success,A_separate,12,54,1,1,1,0,46,126,2,1,0,0,0,0,18584,98612640,17073504,0,3,0,3,9,9
high_success,A_separate,12,55,1,1,1,0,52,193,3,0,0,0,0,391320,365087,151049520,26152272,0,10,0,10,26,26
high_success,A_separate,12,56,1,1,1,0,31,110,2,0,0,0,0,391320,485066,86090400,14905440,0,10,0,10,21,21
high_success,A_separate,12,57,1,1,1,0,13,106,2,0,0,0,0,391320,689626,82959840,14363424,0,14,0,14,28,28
high_success,A_separate,12,58,1,1,1,0,31,37,1,1,0,0,0,0,53,28957680,5013648,0,1,0,1,1,1
high_success,A_separate,12,59,1,1,1,0,25,107,2,0,0,0,0,0,7914,83742480,14498928,0,3,0,3,6,6
high_success,A_separate,12,60,1,1,1,0,29,137,2,1,0,0,0,391320,135426,107221680,18564048,0,7,0,7,17,18
high_success,A_separate,12,61,1,1,1,0,23,304,5,0,0,0,0,0,99269,237922560,41193216,0,3,0,3,13,17
high_success,A_separate,12,62,1,1,1,0,35,168,3,0,0,0,0,0,27874,131483520,22764672,0,4,0,4,13,13
high_success,A_separate,12,63,1,1,1,0,33,47,1,0,0,0,0,0,96,36784080,6368688,0,3,0,3,3,3
high_success,A_separate,12,64,1,1,1,0,3,19,1,1,0,0,0,0,32,14870160,2574576,0,0,0,0,0,0
high_success,A_separate,12,65,1,1,1,0,19,138,2,0,0,0,0,391320,893763,108004320,18699552,0,17,0,17,36,36
high_success,A_separate,12,66,1,1,1,0,18,102,2,0,0,0,0,391320,344433,79829280,13821408,0,10,0,10,20,20
high_success,A_separate,12,67,1,1,1,0,34,128,2,1,0,0,0,391320,146679,100177920,17344512,0,7,0,7,16,16
high_success,A_separate,12,68,1,1,1,0,53,155,3,1,0,0,0,391320,456410,121309200,21003120,0,12,0,12,27,27
high_success,A_separate,12,69,1,1,1,0,27,120,2,0,0,0,0,391320,493931,93916800,16260480,0,11,0,11,23,23
high_success,A_separate,12,70,1,1,1,0,29,117,2,0,0,0,0,391320,182044,91568880,15853968,0,8,0,8,17,17
high_success,A_separate,12,71,1,1,1,0,12,101,2,0,0,0,0,0,24552,79046640,13685904,0,4,0,4,9,9
high_success,A_separate,12,72,1,1,1,0,28,179,3,0,0,0,0,391320,519165,140092560,24255216,0,13,0,13,31,31
high_success,A_separate,12,73,1,1,1,0,32,188,3,0,0,0,0,391320,584233,147136320,25474752,0,13,0,13,32,32
high_success,A_separate,12,74,1,1,1,0,52,177,3,0,0,0,0,391320,377414,138527280,23984208,0,10,0,10,26,26
high_success,A_separate,12,75,1,1,1,0,37,56,1,0,0,0,0,0,139,43827840,7588224,0,3,0,3,3,3
high_success,A_separate,12,76,1,1,1,0,22,131,2,0,0,0,0,391320,505923,102525840,17751024,0,12,0,12,26,26
high_success,A_separate,12,77,1,1,1,0,21,124,2,1,0,0,0,391320,336734,97047360,16802496,0,9,0,9,19,19
high_success,A_separate,12,78,1,1,1,0,33,122,2,1,0,0,0,391320,457718,95482080,16531488,0,11,0,11,23,23
high_success,A_separate,12,79,1,1,1,0,21,42,1,1,0,0,0,0,65,32870880,5691168,0,2,0,2,2,2
high_success,A_separate,12,80,1,1,1,0,40,137,2,1,0,0,0,391320,644681,107221680,18564048,0,12,0,12,26,26
high_success,A_separate,12,81,1,1,1,0,39,118,2,0,0,0,0,391320,688965,92351520,15989472,0,14,0,14,29,29
high_success,A_separate,12,82,1,1,1,0,17,44,1,0,0,0,0,0,90,34436160,5962176,0,3,0,3,3,3
high_success,A_separate,12,83,1,1,1,0,29,122,2,0,0,0,0,391320,434437,95482080,16531488,0,10,0,10,21,21
high_success,A_separate,12,84,1,1,1,0,64,180,3,0,0,0,0,0,27108,140875200,24390720,0,2,0,2,9,9
high_success,A_separate,12,85,1,1,1,0,10,28,1,1,0,0,0,0,25,21913920,3794112,0,2,0,2,2,2
high_success,A_separate,12,86,1,1,1,0,40,121,2,0,0,0,0,391320,566842,94699440,16395984,0,12,0,12,25,25
high_success,A_separate,12,87,1,1,1,0,27,110,2,0,0,0,0,0,16355,86090400,14905440,0,4,0,4,9,9
high_success,A_separate,12,88,1,1,1,0,42,116,2,0,0,0,0,391320,732023,90786240,15718464,0,15,0,15,31,31
high_success,A_separate,12,89,1,1,1,0,39,183,3,0,0,0,0,391320,557320,143223120,24797232,0,13,0,13,32,32
high_success,A_separate,12,90,1,1,1,0,37,123,2,0,0,0,0,391320,577304,96264720,16666992,0,13,0,13,27,27
high_success,A_separate,12,91,1,1,1,0,42,285,5,0,0,0,0,0,66536,223052400,38618640,0,1,0,1,11,11
high_success,A_separate,12,92,1,1,1,0,15,29,1,0,0,0,0,0,19,22696560,3929616,0,2,0,2,2,2
high_success,A_separate,12,93,1,1,1,0,6,74,1,1,0,0,0,0,193,57915360,10027296,0,3,0,3,4,4
high_success,A_separate,12,94,1,1,1,0,45,159,3,0,0,0,0,0,32096,124439760,21545136,0,3,0,3,8,8
high_success,A_separate,12,95,1,1,1,0,15,26,1,1,0,0,0,0,35,20348640,3523104,0,1,0,1,1,1
high_success,A_separate,12,96,1,1,1,0,25,121,2,0,0,0,0,0,31627,94699440,16395984,0,4,0,4,10,10
high_success,A_separate,12,97,1,1,1,0,26,198,3,0,0,0,0,391320,49350,154962720,26829792,0,5,0,5,18,18
high_success,A_separate,12,98,1,1,1,0,24,51,1,1,0,0,0,0,208,39914640,6910704,0,3,0,3,3,3
high_success,A_separate,12,99,1,1,1,0,27,107,2,1,0,0,0,391320,193326,83742480,14498928,0,8,0,8,16,16
high_success,A_separate,12,100,1,1,1,0,32,114,2,1,0,0,0,0,8587,89220960,15447456,0,2,0,2,6,6
high_success,A_separate,12,101,1,1,1,0,27,131,2,1,0,0,0,391320,32304,102525840,17751024,0,5,0,5,12,12
high_success,A_separate,12,102,1,1,1,0,17,225,4,0,0,0,0,391320,991549,176094000,30488400,0,18,0,18,44,44
high_success,A_separate,12,103,1,1,1,0,25,108,2,0,0,0,0,391320,28031,84525120,14634432,0,5,0,5,11,11
high_success,A_separate,12,104,1,1,1,0,22,117,2,0,0,0,0,391320,647165,91568880,15853968,0,14,0,14,29,29
high_success,A_separate,12,105,1,1,1,0,47,199,3,0,0,0,0,391320,337112,155745360,26965296,0,10,0,10,25,25
high_success,A_separate,12,106,1,1,1,0,19,32,1,1,0,0,0,0,25,25044480,4336128,0,2,0,2,2,2
high_success,A_separate,12,107,1,1,1,0,29,428,7,0,0,0,0,0,109442,334969920,57995712,0,3,0,3,29,29
high_success,A_separate,12,108,1,1,1,0,49,175,3,0,0,0,0,391320,425822,136962000,23713200,0,10,0,10,25,25
high_success,A_separate,12,109,1,1,1,0,9,41,1,1,0,0,0,0,66,32088240,5555664,0,2,0,2,2,2
high_success,A_separate,12,110,1,1,1,0,77,532,9,0,0,0,0,0,133198,416364480,72088128,0,3,0,3,33,33
high_success,A_separate,12,111,1,1,1,0,29,109,2,0,0,0,0,0,9739,85307760,14769936,0,3,0,3,7,7
high_success,A_separate,12,112,1,1,1,0,59,305,5,0,0,0,0,391320,817571,238705200,41328720,0,16,0,16,46,46
high_success,A_separate,12,113,1,1,1,0,28,150,3,0,0,0,0,391320,779294,117396000,20325600,0,16,0,16,34,34
high_success,A_separate,12,114,1,1,1,0,43,108,2,0,0,0,0,391320,325673,84525120,14634432,0,9,0,9,18,18
high_success,A_separate,12,115,1,1,1,0,12,28,1,1,0,0,0,0,24,21913920,3794112,0,0,0,0,0,0
high_success,A_separate,12,116,1,1,1,0,17,123,2,1,0,0,0,391320,561467,96264720,16666992,0,13,0,13,27,27
high_success,A_separate,12,117,1,1,1,0,33,130,2,1,0,0,0,391320,531546,101743200,17615520,0,12,0,12,26,26
high_success,A_separate,12,118,1,1,1,0,15,224,4,0,0,0,0,391320,390602,175311360,30352896,0,11,0,11,31,31
high_success,A_separate,12,119,1,1,1,0,22,163,3,0,0,0,0,0,31269,127570320,22087152,0,2,0,2,9,9
high_success,A_separate,12,120,1,1,1,0,24,121,2,0,0,0,0,391320,698706,94699440,16395984,0,15,0,15,32,32
high_success,A_separate,12,121,1,1,1,0,42,131,2,1,0,0,0,391320,200625,102525840,17751024,0,9,0,9,20,20
high_success,A_separate,12,122,1,1,1,0,20,38,1,1,0,0,0,0,68,29740320,5149152,0,2,0,2,2,2
high_success,A_separate,12,123,1,1,1,0,38,112,2,0,0,0,0,391320,230368,87655680,15176448,0,9,0,9,19,19
high_success,A_separate,12,124,1,1,1,0,24,341,6,0,0,0,0,391320,800316,266880240,46206864,0,14,0,14,42,42
high_success,A_separate,12,125,1,1,1,0,15,29,1,1,0,0,0,0,54,22696560,3929616,0,1,0,1,1,1
high_success,A_separate,12,126,1,1,1,0,38,294,5,0,0,0,0,391320,361833,230096160,39838176,0,10,0,10,31,31
high_success,A_separate,12,127,1,1,1,0,47,136,2,0,0,0,0,0,14554,106439040,18428544,0,2,0,2,6,6
high_success,B_separate_75pct,10,0,1,1,1,0,38,283,5,0,0,0,0,391320,1394265,221487120,38347632,0,19,0,19,71,73
high_success,B_separate_75pct,10,1,1,1,1,0,33,607,10,0,0,0,0,391320,1622598,475062480,82250928,0,13,0,13,96,100
high_success,B_separate_75pct,10,2,1,1,1,0,44,196,3,0,0,0,0,0,214935,153397440,26558784,0,4,0,4,20,20
high_success,B_separate_75pct,10,3,1,1,1,0,46,475,8,0,0,0,0,0,985341,371754000,64364400,0,6,0,6,86,87
high_success,B_separate_75pct,10,4,1,1,1,0,18,103,2,0,0,0,0,0,370087,80611920,13956912,0,5,0,5,15,15
high_success,B_separate_75pct,10,5,1,1,1,0,46,292,5,0,0,0,0,0,775353,228530880,39567168,0,5,0,5,42,42
high_success,B_separate_75pct,10,6,1,1,1,0,44,162,3,0,0,0,0,0,153772,126787680,21951648,0,4,0,4,26,26
high_success,B_separate_75pct,10,7,1,1,1,0,27,154,3,0,0,0,0,0,221149,120526560,20867616,0,4,0,4,16,16
high_success,B_separate_75pct,10,8,1,1,1,0,35,229,4,0,0,0,0,0,253517,179224560,31030416,0,4,0,4,25,25
high_success,B_separate_75pct,10,9,1,1,1,0,26,346,6,0,0,0,0,0,595100,270793440,46884384,0,4,0,4,54,54
high_success,B_separate_75pct,10,10,1,1,1,0,33,290,5,0,0,0,0,0,756168,226965600,39296160,0,5,0,5,51,51
high_success,B_separate_75pct,10,11,1,1,1,0,52,133,2,1,0,0,0,391320,967608,104091120,18022032,0,16,0,16,35,35
high_success,B_separate_75pct,10,12,1,1,1,0,43,134,2,1,0,0,0,391320,628860,104873760,18157536,0,10,0,10,23,23
high_success,B_separate_75pct,10,13,1,1,1,0,60,223,4,0,0,0,0,391320,1171019,174528720,30217392,0,17,0,17,50,52
high_success,B_separate_75pct,10,14,1,1,1,0,14,216,4,0,0,0,0,0,639667,169050240,29268864,0,6,0,6,30,30
high_success,B_separate_75pct,10,15,1,1,1,0,53,179,3,0,0,0,0,0,179967,140092560,24255216,0,4,0,4,21,21
high_success,B_separate_75pct,10,16,1,1,1,0,47,316,5,0,0,0,0,0,424501,247314240,42819264,0,4,0,4,51,51
high_success,B_separate_75pct,10,17,1,1,1,0,33,116,2,1,0,0,0,391320,1120281,90786240,15718464,0,18,0,18,38,38
high_success,B_separate_75pct,10,18,0,0,0,0,90,1940,32,0,0,0,0,0,3351600,1518321600,262877760,0,4,0,4,291,289
high_success,B_separate_75pct,10,19,1,1,1,0,32,372,6,0,0,0,0,391320,1585442,291142080,50407488,0,15,0,15,76,76
high_success,B_separate_75pct,10,20,1,1,1,0,36,285,5,0,0,0,0,391320,1774850,223052400,38618640,0,18,0,18,61,61
high_success,B_separate_75pct,10,21,1,1,1,0,9,20,1,1,0,0,0,0,65,15652800,2710080,0,3,0,3,3,3
high_success,B_separate_75pct,10,22,1,1,1,0,37,241,4,0,0,0,0,391320,1119226,188616240,32656464,0,16,0,16,50,50
high_success,B_separate_75pct,10,23,1,1,1,0,64,591,10,0,0,0,0,391320,1938896,462540240,80082864,0,14,0,14,107,107
high_success,B_separate_75pct,10,24,1,1,1,0,31,182,3,0,0,0,0,0,604206,142440480,24661728,0,5,0,5,26,28
high_success,B_separate_75pct,10,25,1,1,1,0,38,224,4,0,0,0,0,391320,1086160,175311360,30352896,0,16,0,16,55,55
high_success,B_separate_75pct,10,26,1,1,1,0,48,186,3,0,0,0,0,0,160520,145571040,25203744,0,4,0,4,20,20
high_success,B_separate_75pct,10,27,1,1,1,0,24,114,2,1,0,0,0,391320,1102856,89220960,15447456,0,18,0,18,38,38
high_success,B_separate_75pct,10,28,1,1,1,0,30,320,5,1,0,0,0,0,719054,250444800,43361280,0,5,0,5,54,52
high_success,B_separate_75pct,10,29,1,1,1,0,45,414,7,0,0,0,0,0,623067,324012960,56098656,0,4,0,4,47,47
high_success,B_separate_75pct,10,30,1,1,1,0,34,731,12,0,0,0,0,0,1749679,572109840,99053424,0,6,0,6,135,135
high_success,B_separate_75pct,10,31,1,1,1,0,40,301,5,0,0,0,0,391320,1588126,235574640,40786704,0,18,0,18,59,59
high_success,B_separate_75pct,10,32,1,1,1,0,48,309,5,0,0,0,0,391320,1482477,241835760,41870736,0,16,0,16,55,55
high_success,B_separate_75pct,10,33,1,1,1,0,57,185,3,0,0,0,0,391320,1156113,144788400,25068240,0,17,0,17,45,45
high_success,B_separate_75pct,10,34,1,1,1,0,33,210,4,1,0,0,0,0,326739,164354400,28455840,0,4,0,4,33,33
high_success,B_separate_75pct,10,35,1,1,1,0,42,247,4,0,0,0,0,0,661805,193312080,33469488,0,5,0,5,28,30
high_success,B_separate_75pct,10,36,1,1,1,0,42,217,4,0,0,0,0,0,274486,169832880,29404368,0,4,0,4,27,27
high_success,B_separate_75pct,10,37,0,0,0,0,106,1940,32,0,0,0,0,0,4682400,1518321600,262877760,0,4,0,4,240,238
high_success,B_separate_75pct,10,38,1,1,1,0,68,1727,29,0,0,0,0,0,3305037,1351619280,234015408,0,4,0,4,274,278
high_success,B_separate_75pct,10,39,1,1,1,0,33,97,2,0,0,0,0,0,53690,75916080,13143888,0,4,0,4,9,9
high_success,B_separate_75pct,10,40,1,1,1,0,19,361,6,0,0,0,0,0,969510,282533040,48916944,0,6,0,6,61,63
high_success,B_separate_75pct,10,41,1,1,1,0,25,305,5,0,0,0,0,391320,1458724,238705200,41328720,0,20,0,20,71,71
high_success,B_separate_75pct,10,42,1,1,1,0,48,394,7,0,0,0,0,391320,693100,308360160,53388576,0,4,0,4,58,58
high_success,B_separate_75pct,10,43,1,1,1,0,42,157,3,0,0,0,0,391320,1194250,122874480,21274128,0,18,0,18,46,46
high_success,B_separate_75pct,10,44,1,1,1,0,19,155,3,0,0,0,0,0,123674,121309200,21003120,0,4,0,4,16,16
high_success,B_separate_75pct,10,45,1,1,1,0,39,493,8,0,0,0,0,0,1193307,385841520,66803472,0,7,0,7,109,109
high_success,B_separate_75pct,10,46,1,1,1,0,58,290,5,0,0,0,0,391320,427613,226965600,39296160,0,7,0,7,37,38
high_success,B_separate_75pct,10,47,1,1,1,0,53,706,12,0,0,0,0,391320,2674524,552543840,95665824,0,15,0,15,151,151
high_success,B_separate_75pct,10,48,1,1,1,0,43,286,5,0,0,0,0,391320,843470,223835040,38754144,0,9,0,9,44,46
high_success,B_separate_75pct,10,49,1,1,1,0,38,116,2,0,0,0,0,391320,1045792,90786240,15718464,0,18,0,18,38,38
high_success,B_separate_75pct,10,50,1,1,1,0,34,119,2,0,0,0,0,0,464894,93134160,16124976,0,7,0,7,24,24
high_success,B_separate_75pct,10,51,1,1,1,0,27,159,3,0,0,0,0,0,180816,124439760,21545136,0,4,0,4,20,19
high_success,B_separate_75pct,10,52,1,1,1,0,28,287,5,0,0,0,0,0,790779,224617680,38889648,0,5,0,5,45,45
high_success,B_separate_75pct,10,53,1,1,1,0,42,1192,20,0,0,0,0,0,1863674,932906880,161520768,0,4,0,4,168,168
high_success,B_separate_75pct,10,54,1,1,1,0,66,664,11,0,0,0,0,0,1447339,519672960,89974656,0,5,0,5,98,98
high_success,B_separate_75pct,10,55,1,1,1,0,60,584,10,0,0,0,0,0,854692,457061760,79134336,0,4,0,4,89,89
high_success,B_separate_75pct,10,56,1,1,1,0,33,292,5,0,0,0,0,0,405434,228530880,39567168,0,4,0,4,49,47
high_success,B_separate_75pct,10,57,1,1,1,0,30,633,11,0,0,0,0,391320,1883840,495411120,85774032,0,15,0,15,125,125
high_success,B_separate_75pct,10,58,1,1,1,0,39,134,2,0,0,0,0,391320,1046850,104873760,18157536,0,12,0,12,27,27
high_success,B_separate_75pct,10,59,1,1,1,0,28,129,2,0,0,0,0,0,81846,100960560,17480016,0,3,0,3,11,11
high_success,B_separate_75pct,10,60,1,1,1,0,40,532,9,0,0,0,0,0,987233,416364480,72088128,0,4,0,4,102,102
high_success,B_separate_75pct,10,61,1,1,1,0,43,430,7,0,0,0,0,0,715213,336535200,58266720,0,4,0,4,57,57
high_success,B_separate_75pct,10,62,1,1,1,0,41,221,4,0,0,0,0,0,576098,172963440,29946384,0,5,0,5,37,37
high_success,B_separate_75pct,10,63,1,1,1,0,37,253,4,0,0,0,0,0,779911,198007920,34282512,0,5,0,5,41,39
high_success,B_separate_75pct,10,64,1,1,1,0,35,166,3,0,0,0,0,391320,1000743,129918240,22493664,0,17,0,17,42,42
high_success,B_separate_75pct,10,65,1,1,1,0,16,135,2,0,0,0,0,391320,365217,105656400,18293040,0,6,0,6,27,27
high_success,B_separate_75pct,10,66,1,1,1,0,43,346,6,0,0,0,0,0,539624,270793440,46884384,0,4,0,4,57,53
high_success,B_separate_75pct,10,67,1,1,1,0,61,317,5,0,0,0,0,391320,1486021,248096880,42954768,0,15,0,15,61,63
high_success,B_separate_75pct,10,68,1,1,1,0,44,485,8,0,0,0,0,0,1017969,379580400,65719440,0,5,0,5,82,82
high_success,B_separate_75pct,10,69,1,1,1,0,18,95,2,0,0,0,0,0,378432,74350800,12872880,0,6,0,6,18,18
high_success,B_separate_75pct,10,70,1,1,1,0,54,199,3,0,0,0,0,0,577100,155745360,26965296,0,6,0,6,32,32
high_success,B_separate_75pct,10,71,1,1,1,0,30,195,3,0,0,0,0,391320,1347182,152614800,26423280,0,18,0,18,53,53
high_success,B_separate_75pct,10,72,1,1,1,0,18,92,2,1,0,0,0,0,42762,72002880,12466368,0,4,0,4,10,10
high_success,B_separate_75pct,10,73,1,1,1,0,28,212,4,0,0,0,0,0,232972,165919680,28726848,0,4,0,4,24,24
high_success,B_separate_75pct,10,74,1,1,1,0,32,127,2,0,0,0,0,0,130445,99395280,17209008,0,4,0,4,15,15
high_success,B_separate_75pct,10,75,1,1,1,0,58,162,3,0,0,0,0,0,116623,126787680,21951648,0,4,0,4,17,17
high_success,B_separate_75pct,10,76,1,1,1,0,30,111,2,0,0,0,0,0,218855,86873040,15040944,0,5,0,5,17,17
high_success,B_separate_75pct,10,77,1,1,1,0,57,315,5,0,0,0,0,0,517445,246531600,42683760,0,4,0,4,43,43
high_success,B_separate_75pct,10,78,1,1,1,0,41,608,10,0,0,0,0,0,1018506,475845120,82386432,0,4,0,4,106,107
high_success,B_separate_75pct,10,79,1,1,1,0,36,432,7,0,0,0,0,391320,1289553,338100480,58537728,0,13,0,13,93,93
high_success,B_separate_75pct,10,80,1,1,1,0,54,198,3,0,0,0,0,0,232084,154962720,26829792,0,4,0,4,25,25
high_success,B_separate_75pct,10,81,1,1,1,0,41,524,9,0,0,0,0,391320,1955516,410103360,71004096,0,17,0,17,94,98
high_success,B_separate_75pct,10,82,1,1,1,0,30,222,4,0,0,0,0,0,350846,173746080,30081888,0,4,0,4,25,25
high_success,B_separate_75pct,10,83,1,1,1,0,48,287,5,0,0,0,0,391320,1511657,224617680,38889648,0,14,0,14,55,55
high_success,B_separate_75pct,10,84,1,1,1,0,57,180,3,0,0,0,0,391320,259510,140875200,24390720,0,5,0,5,20,20
high_success,B_separate_75pct,10,85,1,1,1,0,23,482,8,0,0,0,0,391320,1985914,377232480,65312928,0,17,0,17,107,109
high_success,B_separate_75pct,10,86,1,1,1,0,60,731,12,0,0,0,0,0,1231377,572109840,99053424,0,4,0,4,111,113
high_success,B_separate_75pct,10,87,1,1,1,0,28,1935,32,0,0,0,0,0,3658078,1514408400,262200240,0,4,0,4,318,318
high_success,B_separate_75pct,10,88,1,1,1,0,39,122,2,0,0,0,0,391320,1115012,95482080,16531488,0,15,0,15,33,33
high_success,B_separate_75pct,10,89,1,1,1,0,48,160,3,0,0,0,0,391320,971508,125222400,21680640,0,15,0,15,40,40
high_success,B_separate_75pct,10,90,1,1,1,0,39,127,2,0,0,0,0,391320,878129,99395280,17209008,0,8,0,8,21,21
high_success,B_separate_75pct,10,91,0,0,0,0,107,1940,32,0,0,0,0,0,3317380,1518321600,262877760,0,4,0,4,213,215
high_success,B_separate_75pct,10,92,1,1,1,0,53,178,3,0,0,0,0,0,732879,139309920,24119712,0,7,0,7,28,28
high_success,B_separate_75pct,10,93,1,1,1,0,34,459,8,0,0,0,0,391320,1634169,359231760,62196336,0,16,0,16,86,86
high_success,B_separate_75pct,10,94,1,1,1,0,58,254,4,0,0,0,0,391320,839659,198790560,34418016,0,12,0,12,49,49
high_success,B_separate_75pct,10,95,1,1,1,0,16,100,2,0,0,0,0,0,563527,78264000,13550400,0,5,0,5,17,17
high_success,B_separate_75pct,10,96,1,1,1,0,38,291,5,0,0,0,0,0,904177,227748240,39431664,0,6,0,6,51,52
high_success,B_separate_75pct,10,97,1,1,1,0,59,253,4,0,0,0,0,391320,860317,198007920,34282512,0,11,0,11,44,44
high_success,B_separate_75pct,10,98,1,1,1,0,32,354,6,0,0,0,0,391320,1430905,277054560,47968416,0,16,0,16,75,75
high_success,B_separate_75pct,10,99,1,1,1,0,34,172,3,0,0,0,0,391320,1016430,134614080,23306688,0,17,0,17,43,43
high_success,B_separate_75pct,10,100,1,1,1,0,31,182,3,0,0,0,0,0,482491,142440480,24661728,0,5,0,5,27,27
high_success,B_separate_75pct,10,101,1,1,1,0,43,181,3,0,0,0,0,0,287510,141657840,24526224,0,4,0,4,25,25
high_success,B_separate_75pct,10,102,1,1,1,0,26,163,3,0,0,0,0,391320,1820369,127570320,22087152,0,20,0,20,54,54
high_success,B_separate_75pct,10,103,1,1,1,0,45,726,12,0,0,0,0,0,1293385,568196640,98375904,0,4,0,4,112,112
high_success,B_separate_75pct,10,104,1,1,1,0,24,199,3,0,0,0,0,391320,1269229,155745360,26965296,0,19,0,19,53,53
high_success,B_separate_75pct,10,105,0,0,0,0,111,1940,32,0,0,0,0,0,3987075,1518321600,262877760,0,4,0,4,261,263
high_success,B_separate_75pct,10,106,1,1,1,0,23,30,1,1,0,0,0,0,82,23479200,4065120,0,3,0,3,3,3
