configuration,policy,state_percentile,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,correction_hamming_distance,iterations,relay_legs,relay_legs_agree_with_float,edge_saturation,state_saturation,guard_saturation,state_deliberately_clipped,state_clip_candidates,state_nonzero_to_zero,state_value_count,edge_nonzero_to_zero,edge_value_count,edge_exponent_min,edge_exponent_max,state_exponent_min,state_exponent_max,threshold_bucket_equal,threshold_bucket_above
high_success,D_p99,99.0,75,1,1,1,35,114,2,1,0,0,0,151729,15447456,362493,15447456,391320,89220960,0,10,0,10,1019678,24590
high_success,D_p99,99.0,76,1,1,1,31,120,2,0,0,0,0,158766,16260480,698604,16260480,391320,93916800,0,12,0,12,1047274,23757
high_success,D_p99,99.0,77,1,1,1,31,136,2,1,0,0,0,182680,18428544,14459,18428544,0,106439040,0,3,0,2,1484723,63379
high_success,D_p99,99.0,78,1,1,1,19,120,2,1,0,0,0,159676,16260480,485137,16260480,391320,93916800,0,11,0,10,1005891,27827
high_success,D_p99,99.0,79,1,1,1,27,160,3,0,0,0,0,215107,21680640,20817,21680640,0,125222400,0,3,0,2,1164841,37990
high_success,D_p99,99.0,80,1,1,1,56,192,3,0,0,0,0,255682,26016768,861645,26016768,391320,150266880,0,12,0,11,1766571,47086
high_success,D_p99,99.0,81,1,1,1,34,123,2,0,0,0,0,161928,16666992,1092273,16666992,391320,96264720,0,14,0,14,1049750,17896
high_success,D_p99,99.0,82,1,1,1,21,126,2,1,0,0,0,166609,17073504,941250,17073504,391320,98612640,0,13,0,13,974409,21727
high_success,D_p99,99.0,83,1,1,1,13,50,1,1,0,0,0,66227,6775200,370,6775200,0,39132000,0,4,0,3,497736,12796
high_success,D_p99,99.0,84,1,1,1,47,75,1,0,0,0,0,99907,10162800,798,10162800,0,58698000,0,2,0,1,790201,17502
high_success,D_p99,99.0,85,1,1,1,30,127,2,0,0,0,0,168794,17209008,1509837,17209008,391320,99395280,0,17,0,17,986997,11889
high_success,D_p99,99.0,86,1,1,1,41,120,2,0,0,0,0,158483,16260480,709193,16260480,391320,93916800,0,13,0,12,1121238,21321
high_success,D_p99,99.0,87,1,1,1,8,180,3,1,0,0,0,239224,24390720,846216,24390720,391320,140875200,0,11,0,11,1265541,33921
high_success,D_p99,99.0,88,1,1,1,22,114,2,0,0,0,0,151138,15447456,1062166,15447456,391320,89220960,0,15,0,14,1122312,18000
high_success,D_p99,99.0,89,1,1,1,23,128,2,0,0,0,0,168315,17344512,848857,17344512,391320,100177920,0,13,0,12,1174488,25499
high_success,D_p99,99.0,90,1,1,1,22,48,1,1,0,0,0,63565,6504192,318,6504192,0,37566720,0,4,0,3,497813,11092
high_success,D_p99,99.0,91,1,1,1,51,430,7,0,0,0,0,580658,58266720,90181,58266720,0,336535200,0,1,0,1,3317837,76482
high_success,D_p99,99.0,92,1,1,1,20,32,1,0,0,0,0,41905,4336128,188,4336128,0,25044480,0,2,0,1,391227,9186
high_success,D_p99,99.0,93,1,1,1,6,51,1,1,0,0,0,67558,6910704,218,6910704,0,39914640,0,3,0,1,556181,18518
high_success,D_p99,99.0,94,1,1,1,44,124,2,0,0,0,0,166327,16802496,18574,16802496,0,97047360,0,4,0,4,1058825,29447
high_success,D_p99,99.0,95,1,1,1,15,26,1,1,0,0,0,33795,3523104,164,3523104,0,20348640,0,1,0,0,298880,3789
high_success,D_p99,99.0,96,1,1,1,21,109,2,0,0,0,0,146097,14769936,7956,14769936,0,85307760,0,5,0,4,1001628,29984
high_success,D_p99,99.0,97,1,1,1,27,119,2,1,0,0,0,157586,16124976,519243,16124976,391320,93134160,0,11,0,11,1100816,29262
high_success,D_p99,99.0,98,1,1,1,32,99,2,0,0,0,0,132534,13414896,6890,13414896,0,77481360,0,3,0,1,784716,41474
high_success,D_p99,99.0,99,1,1,1,20,103,2,1,0,0,0,137274,13956912,268909,13956912,391320,80611920,0,9,0,8,830297,23753
high_success,D_p99,99.0,100,1,1,1,34,183,3,0,0,0,0,245826,24797232,92626,24797232,391320,143223120,0,7,0,6,1632966,41861
high_success,D_p99,99.0,101,1,1,1,36,164,3,0,0,0,0,219667,22222656,340073,22222656,391320,128352960,0,9,0,9,1310252,37155
high_success,D_p99,99.0,102,1,1,1,15,180,3,0,0,0,0,240053,24390720,1588009,24390720,391320,140875200,0,18,0,17,1440079,26379
high_success,D_p99,99.0,103,1,1,1,36,116,2,0,0,0,0,155682,15718464,9516,15718464,0,90786240,0,3,0,2,776179,28753
high_success,D_p99,99.0,104,1,1,1,21,113,2,0,0,0,0,149118,15311952,854225,15311952,391320,88438320,0,14,0,14,879420,21495
high_success,D_p99,99.0,105,1,1,1,45,162,3,0,0,0,0,217180,21951648,80863,21951648,391320,126787680,0,7,0,6,1107357,36660
high_success,D_p99,99.0,106,1,1,1,20,116,2,0,0,0,0,152962,15718464,946826,15718464,391320,90786240,0,13,0,13,1044779,24648
high_success,D_p99,99.0,107,1,1,1,19,117,2,1,0,0,0,156907,15853968,11294,15853968,0,91568880,0,3,0,2,932687,24937
high_success,D_p99,99.0,108,1,1,1,34,42,1,0,0,0,0,55351,5691168,342,5691168,0,32870880,0,1,0,1,485329,11130
high_success,D_p99,99.0,109,1,1,1,6,35,1,1,0,0,0,45901,4742640,336,4742640,0,27392400,0,1,0,0,371901,7255
high_success,D_p99,99.0,110,1,1,1,35,197,3,1,0,0,0,265217,26694288,27940,26694288,0,154180080,0,3,0,1,1791690,48712
high_success,D_p99,99.0,111,1,1,1,28,118,2,0,0,0,0,158452,15989472,13580,15989472,391320,92351520,0,5,0,4,903613,34447
high_success,D_p99,99.0,112,1,1,1,45,25,1,0,0,0,0,32321,3387600,263,3387600,0,19566000,0,1,0,1,255973,3416
high_success,D_p99,99.0,113,1,1,1,26,121,2,0,0,0,0,160439,16395984,1139684,16395984,391320,94699440,0,16,0,15,1149608,23715
high_success,D_p99,99.0,114,1,1,1,54,191,3,0,0,0,0,255619,25881264,433998,25881264,391320,149484240,0,10,0,10,1534153,41253
high_success,D_p99,99.0,115,1,1,1,12,28,1,1,0,0,0,36554,3794112,265,3794112,0,21913920,0,0,0,0,313748,7163
high_success,D_p99,99.0,116,1,1,1,31,132,2,1,0,0,0,175241,17886528,871854,17886528,391320,103308480,0,13,0,13,1040412,21876
high_success,D_p99,99.0,117,1,1,1,44,139,2,1,0,0,0,184537,18835056,732143,18835056,391320,108786960,0,12,0,12,1213038,17662
high_success,D_p99,99.0,118,1,1,1,40,138,2,0,0,0,0,184415,18699552,271353,18699552,391320,108004320,0,8,0,8,1162435,41913
high_success,D_p99,99.0,119,1,1,1,29,98,2,0,0,0,0,131337,13279392,6727,13279392,0,76698720,0,2,0,2,634084,27127
high_success,D_p99,99.0,120,1,1,1,21,289,5,1,0,0,0,387097,39160656,1095651,39160656,391320,226182960,0,14,0,14,2532898,54352
high_success,D_p99,99.0,121,1,1,1,32,60,1,0,0,0,0,79817,8130240,709,8130240,0,46958400,0,4,0,3,460981,16169
high_success,D_p99,99.0,122,1,1,1,22,115,2,0,0,0,0,152635,15582960,658129,15582960,391320,90003600,0,11,0,11,1014565,18684
high_success,D_p99,99.0,123,1,1,1,32,158,3,0,0,0,0,210874,21409632,688885,21409632,391320,123657120,0,12,0,12,1417010,34569
high_success,D_p99,99.0,124,1,1,1,35,366,6,0,0,0,0,490444,49594464,1189287,49594464,391320,286446240,0,15,0,14,3029492,79445
high_success,D_p99,99.0,125,1,1,1,22,38,1,1,0,0,0,49990,5149152,340,5149152,0,29740320,0,3,0,2,445268,8656
high_success,D_p99,99.0,126,1,1,1,32,103,2,0,0,0,0,137791,13956912,7542,13956912,0,80611920,0,2,0,1,833946,30546
high_success,D_p99,99.0,127,1,1,1,36,136,2,0,0,0,0,182664,18428544,15011,18428544,0,106439040,0,4,0,3,1033011,24738
low_latency,A_max,,0,1,1,1,40,157,3,0,0,0,0,0,21274128,5546099,21274128,391320,122874480,0,33,0,33,186563,0
low_latency,A_max,,1,1,1,1,32,148,3,0,0,0,0,0,20054592,4418044,20054592,391320,115830720,0,27,0,27,295118,0
low_latency,A_max,,2,0,0,0,7938,260,4,0,0,0,0,0,35231040,1957848,35231040,782640,203486400,0,6,0,6,133319,0
low_latency,A_max,,3,0,0,0,316,260,4,0,0,0,0,0,35231040,6024885,35231040,782640,203486400,0,30,0,30,204629,0
low_latency,A_max,,4,1,1,1,26,163,3,0,0,0,0,0,22087152,5811190,22087152,391320,127570320,0,33,0,33,221328,0
low_latency,A_max,,5,1,1,1,33,161,3,0,0,0,0,0,21816144,4393081,21816144,391320,126005040,0,26,0,26,176669,0
low_latency,A_max,,6,1,1,1,32,18,1,1,0,0,0,0,2439072,142,2439072,0,14087520,0,2,0,2,61722,0
low_latency,A_max,,7,0,0,0,8542,260,4,1,0,0,0,0,35231040,4955033,35231040,391320,203486400,0,9,0,9,99701,0
low_latency,A_max,,8,0,0,0,5799,260,4,0,0,0,0,0,35231040,5985764,35231040,391320,203486400,0,28,0,28,269463,0
low_latency,A_max,,9,1,1,1,40,158,3,0,0,0,0,0,21409632,5189236,21409632,391320,123657120,0,30,0,30,210493,0
low_latency,A_max,,10,0,0,0,5575,260,4,0,0,0,0,0,35231040,3793663,35231040,782640,203486400,0,8,0,8,118664,0
low_latency,A_max,,11,1,1,1,50,151,3,0,0,0,0,0,20461104,4777874,20461104,391320,118178640,0,29,0,29,190446,0
low_latency,A_max,,12,1,1,1,72,157,3,0,0,0,0,0,21274128,3091600,21274128,782640,122874480,0,9,0,9,125984,0
low_latency,A_max,,13,1,1,1,65,222,4,0,0,0,0,0,30081888,5269381,30081888,782640,173746080,0,24,0,24,159070,0
low_latency,A_max,,14,1,1,1,29,151,3,0,0,0,0,0,20461104,5024551,20461104,391320,118178640,0,29,0,29,136129,0
low_latency,A_max,,15,1,1,1,49,160,3,0,0,0,0,0,21680640,1001768,21680640,782640,125222400,0,7,0,7,90518,0
low_latency,A_max,,16,0,0,0,4376,260,4,0,0,0,0,0,35231040,5689842,35231040,782640,203486400,0,29,0,29,197682,0
low_latency,A_max,,17,0,0,0,5922,260,4,0,0,0,0,0,35231040,6495402,35231040,782640,203486400,0,33,0,33,318703,0
low_latency,A_max,,18,0,0,0,5737,260,4,0,0,0,0,0,35231040,5416683,35231040,782640,203486400,0,27,0,27,145489,0
low_latency,A_max,,19,1,1,1,43,159,3,0,0,0,0,0,21545136,5148653,21545136,391320,124439760,0,30,0,30,154702,0
low_latency,A_max,,20,1,1,1,27,160,3,0,0,0,0,0,21680640,2627511,21680640,782640,125222400,0,11,0,11,86023,0
low_latency,A_max,,21,0,0,0,7193,260,4,0,0,0,0,0,35231040,6597889,35231040,782640,203486400,0,33,0,33,304469,0
low_latency,A_max,,22,1,1,1,43,159,3,0,0,0,0,0,21545136,5639419,21545136,391320,124439760,0,32,0,32,158099,0
low_latency,A_max,,23,0,0,0,4536,260,4,0,0,0,0,0,35231040,2383228,35231040,782640,203486400,0,9,0,9,103640,0
low_latency,A_max,,24,1,1,1,38,221,4,0,0,0,0,0,29946384,5476963,29946384,391320,172963440,0,29,0,29,265281,0
low_latency,A_max,,25,1,1,1,25,150,3,0,0,0,0,0,20325600,1383774,20325600,782640,117396000,0,8,0,8,85914,0
low_latency,A_max,,26,1,1,1,53,220,4,0,0,0,0,0,29810880,5487714,29810880,782640,172180800,0,30,0,30,320083,0
low_latency,A_max,,27,0,0,0,6164,260,4,0,0,0,0,0,35231040,6324330,35231040,391320,203486400,0,29,0,29,169279,0
low_latency,A_max,,28,0,0,0,4499,260,4,0,0,0,0,0,35231040,5982076,35231040,782640,203486400,0,30,0,30,301582,0
low_latency,A_max,,29,0,0,0,5564,260,4,0,0,0,0,0,35231040,6269678,35231040,782640,203486400,0,31,0,31,167518,0
low_latency,A_max,,30,1,1,1,7,18,1,1,0,0,0,0,2439072,122,2439072,0,14087520,0,2,0,2,73034,0
low_latency,A_max,,31,0,0,0,117,260,4,0,0,0,0,0,35231040,5702807,35231040,391320,203486400,0,32,0,32,218365,0
low_latency,A_max,,32,1,1,1,44,210,4,0,0,0,0,0,28455840,6152721,28455840,782640,164354400,0,33,0,33,280494,0
low_latency,A_max,,33,1,1,1,7,14,1,1,0,0,0,0,1897056,108,1897056,0,10956960,0,1,0,1,47913,0
low_latency,A_max,,34,0,0,0,5729,260,4,0,0,0,0,0,35231040,6221270,35231040,782640,203486400,0,31,0,31,339984,0
low_latency,A_max,,35,1,1,1,61,217,4,0,0,0,0,0,29404368,5496802,29404368,782640,169832880,0,27,0,27,614321,0
low_latency,A_max,,36,1,1,1,41,149,3,0,0,0,0,0,20190096,4133177,20190096,391320,116613360,0,24,0,24,90706,0
low_latency,A_max,,37,0,0,1,304,260,4,1,0,0,0,0,35231040,1752533,35231040,391320,203486400,0,6,0,6,70123,0
low_latency,A_max,,38,0,0,0,7134,260,4,0,0,0,0,0,35231040,4844768,35231040,782640,203486400,0,23,0,23,158428,0
low_latency,A_max,,39,1,1,1,43,154,3,0,0,0,0,0,20867616,4760106,20867616,391320,120526560,0,28,0,28,180870,0
low_latency,A_max,,40,0,0,0,7207,260,4,0,0,0,0,0,35231040,6038580,35231040,391320,203486400,0,30,0,30,201304,0
low_latency,A_max,,41,1,1,1,19,209,4,0,0,0,0,0,28320336,5983197,28320336,782640,163571760,0,31,0,31,273352,0
low_latency,A_max,,42,0,0,0,5714,260,4,0,0,0,0,0,35231040,5483662,35231040,782640,203486400,0,28,0,28,220892,0
low_latency,A_max,,43,1,1,1,12,19,1,1,0,0,0,0,2574576,181,2574576,0,14870160,0,3,0,3,55569,0
low_latency,A_max,,44,0,0,0,5767,260,4,0,0,0,0,0,35231040,3066917,35231040,782640,203486400,0,10,0,10,108329,0
low_latency,A_max,,45,1,1,1,22,216,4,0,0,0,0,0,29268864,5871457,29268864,782640,169050240,0,32,0,32,328074,0
low_latency,A_max,,46,1,1,1,34,159,3,0,0,0,0,0,21545136,770486,21545136,782640,124439760,0,6,0,6,73303,0
low_latency,A_max,,47,1,1,1,32,154,3,0,0,0,0,0,20867616,1460453,20867616,391320,120526560,0,8,0,8,87149,0
low_latency,A_max,,48,1,1,1,37,95,2,0,0,0,0,0,12872880,269574,12872880,0,74350800,0,6,0,6,78096,0
low_latency,A_max,,49,0,0,0,5568,260,4,0,0,0,0,0,35231040,4986752,35231040,782640,203486400,0,25,0,25,187274,0
low_latency,A_max,,50,0,0,0,6100,260,4,0,0,0,0,0,35231040,4182651,35231040,782640,203486400,0,10,0,10,136048,0
low_latency,A_max,,51,1,1,1,9,17,1,1,0,0,0,0,2303568,117,2303568,0,13304880,0,1,0,1,64773,0
low_latency,A_max,,52,1,1,1,17,19,1,1,0,0,0,0,2574576,148,2574576,0,14870160,0,3,0,3,53875,0
low_latency,A_max,,53,1,1,1,56,174,3,0,0,0,0,0,23577696,4885388,23577696,391320,136179360,0,25,0,25,138086,0
low_latency,A_max,,54,0,0,0,5596,260,4,0,0,0,0,0,35231040,5233025,35231040,782640,203486400,0,25,0,25,183660,0
low_latency,A_max,,55,0,0,0,62,260,4,0,0,0,0,0,35231040,5581280,35231040,391320,203486400,0,30,0,30,249429,0
low_latency,A_max,,56,0,0,0,4508,260,4,0,0,0,0,0,35231040,6144292,35231040,782640,203486400,0,30,0,30,153536,0
low_latency,A_max,,57,1,1,1,52,211,4,0,0,0,0,0,28591344,5719765,28591344,782640,165137040,0,32,0,32,168217,0
low_latency,A_max,,58,0,0,0,5716,260,4,0,0,0,0,0,35231040,6338919,35231040,782640,203486400,0,31,0,31,223164,0
low_latency,A_max,,59,1,1,1,58,122,2,0,0,0,0,0,16531488,2063315,16531488,391320,95482080,0,13,0,13,78600,0
low_latency,A_max,,60,1,1,1,33,156,3,0,0,0,0,0,21138624,5486702,21138624,391320,122091840,0,30,0,30,129031,0
low_latency,A_max,,61,0,0,1,151,260,4,1,0,0,0,0,35231040,5366246,35231040,391320,203486400,0,26,0,26,159945,0
low_latency,A_max,,62,1,1,1,37,161,3,0,0,0,0,0,21816144,4621851,21816144,391320,126005040,0,27,0,27,146941,0
low_latency,A_max,,63,0,0,0,4498,260,4,0,0,0,0,0,35231040,1223734,35231040,391320,203486400,0,5,0,5,106696,0
low_latency,A_max,,64,0,0,0,4438,260,4,0,0,0,0,0,35231040,6115070,35231040,782640,203486400,0,27,0,27,185951,0
low_latency,A_max,,65,1,1,1,12,15,1,1,0,0,0,0,2032560,109,2032560,0,11739600,0,1,0,1,96782,0
low_latency,A_max,,66,1,1,1,46,165,3,0,0,0,0,0,22358160,5144557,22358160,391320,129135600,0,30,0,30,157369,0
low_latency,A_max,,67,1,1,1,44,155,3,0,0,0,0,0,21003120,5420777,21003120,391320,121309200,0,30,0,30,188375,0
low_latency,A_max,,68,0,0,0,5355,260,4,0,0,0,0,0,35231040,6204635,35231040,782640,203486400,0,28,0,28,204766,0
low_latency,A_max,,69,1,1,1,24,208,4,0,0,0,0,0,28184832,5163996,28184832,782640,162789120,0,28,0,28,148778,0
low_latency,A_max,,70,0,0,0,5636,260,4,0,0,0,0,0,35231040,5421758,35231040,782640,203486400,0,25,0,25,131894,0
low_latency,A_max,,71,1,1,1,38,211,4,0,0,0,0,0,28591344,5842860,28591344,391320,165137040,0,32,0,32,209258,0
low_latency,A_max,,72,1,1,1,27,151,3,0,0,0,0,0,20461104,5014426,20461104,391320,118178640,0,29,0,29,244536,0
low_latency,A_max,,73,1,1,1,38,108,2,0,0,0,0,0,14634432,1024960,14634432,391320,84525120,0,8,0,8,76995,0
low_latency,A_max,,74,1,1,1,33,214,4,0,0,0,0,0,28997856,2445564,28997856,1173960,167484960,0,10,0,10,80682,0
low_latency,A_max,,75,1,1,1,42,157,3,0,0,0,0,0,21274128,4864367,21274128,391320,122874480,0,29,0,29,156166,0
low_latency,A_max,,76,1,1,1,33,155,3,0,0,0,0,0,21003120,4981566,21003120,391320,121309200,0,29,0,29,196995,0
low_latency,A_max,,77,0,0,0,4017,260,4,0,0,0,0,0,35231040,5357349,35231040,391320,203486400,0,27,0,27,165175,0
low_latency,A_max,,78,1,1,1,34,155,3,0,0,0,0,0,21003120,5494313,21003120,391320,121309200,0,32,0,32,237801,0
low_latency,A_max,,79,1,1,1,27,222,4,0,0,0,0,0,30081888,5776132,30081888,782640,173746080,0,31,0,31,165999,0
low_latency,A_max,,80,0,0,0,5874,260,4,0,0,0,0,0,35231040,6124901,35231040,782640,203486400,0,30,0,30,161236,0
low_latency,A_max,,81,0,0,0,4561,260,4,0,0,0,0,0,35231040,5344007,35231040,782640,203486400,0,27,0,27,155039,0
low_latency,A_max,,82,1,1,1,29,149,3,0,0,0,0,0,20190096,1423731,20190096,391320,116613360,0,8,0,8,66124,0
low_latency,A_max,,83,1,1,1,27,212,4,0,0,0,0,0,28726848,5197983,28726848,782640,165919680,0,29,0,29,206695,0
low_latency,A_max,,84,1,1,1,46,155,3,0,0,0,0,0,21003120,4551684,21003120,391320,121309200,0,26,0,26,139121,0
low_latency,A_max,,85,0,0,0,5556,260,4,0,0,0,0,0,35231040,6714643,35231040,782640,203486400,0,30,0,30,265899,0
low_latency,A_max,,86,1,1,1,55,220,4,0,0,0,0,0,29810880,5989504,29810880,782640,172180800,0,32,0,32,156925,0
low_latency,A_max,,87,0,0,0,6275,260,4,0,0,0,0,0,35231040,5232453,35231040,391320,203486400,0,9,0,9,117764,0
low_latency,A_max,,88,1,1,1,23,19,1,1,0,0,0,0,2574576,160,2574576,0,14870160,0,2,0,2,64818,0
low_latency,A_max,,89,1,1,1,37,152,3,0,0,0,0,0,20596608,5264567,20596608,391320,118961280,0,30,0,30,206236,0
low_latency,A_max,,90,1,1,1,24,155,3,0,0,0,0,0,21003120,5389403,21003120,391320,121309200,0,31,0,31,164280,0
low_latency,A_max,,91,0,0,1,408,260,4,1,0,0,0,0,35231040,4263880,35231040,782640,203486400,0,24,0,24,260513,0
low_latency,A_max,,92,1,1,1,44,161,3,0,0,0,0,0,21816144,1273884,21816144,391320,126005040,0,7,0,7,76036,0
low_latency,A_max,,93,1,1,1,34,157,3,0,0,0,0,0,21274128,4738575,21274128,391320,122874480,0,28,0,28,179762,0
low_latency,A_max,,94,1,1,1,30,23,1,1,0,0,0,0,3116592,285,3116592,0,18000720,0,3,0,3,53890,0
low_latency,A_max,,95,1,1,1,33,217,4,0,0,0,0,0,29404368,5847096,29404368,782640,169832880,0,30,0,30,253175,0
low_latency,A_max,,96,0,0,0,5613,260,4,0,0,0,0,0,35231040,6225913,35231040,391320,203486400,0,31,0,31,196301,0
low_latency,A_max,,97,1,1,1,40,213,4,0,0,0,0,0,28862352,6883737,28862352,782640,166702320,0,28,0,28,165571,0
low_latency,A_max,,98,1,1,1,26,21,1,1,0,0,0,0,2845584,220,2845584,0,16435440,0,4,0,4,71388,0
low_latency,A_max,,99,0,0,0,6286,260,4,0,0,0,0,0,35231040,5624985,35231040,782640,203486400,0,28,0,28,160486,0
low_latency,A_max,,100,1,1,1,40,156,3,0,0,0,0,0,21138624,4753582,21138624,391320,122091840,0,29,0,29,179260,0
low_latency,A_max,,101,0,0,0,8027,260,4,0,0,0,0,0,35231040,3383739,35231040,1173960,203486400,0,12,0,12,108289,0
low_latency,A_max,,102,0,0,0,5829,260,4,0,0,0,0,0,35231040,6387145,35231040,391320,203486400,0,33,0,33,154682,0
low_latency,A_max,,103,0,0,0,5555,260,4,0,0,0,0,0,35231040,5442100,35231040,391320,203486400,0,29,0,29,121018,0
low_latency,A_max,,104,0,0,0,5619,260,4,0,0,0,0,0,35231040,6126524,35231040,782640,203486400,0,30,0,30,251666,0
low_latency,A_max,,105,1,1,1,42,159,3,0,0,0,0,0,21545136,5002168,21545136,391320,124439760,0,29,0,29,163392,0
low_latency,A_max,,106,1,1,1,23,115,2,0,0,0,0,0,15582960,1869588,15582960,391320,90003600,0,11,0,11,88192,0
low_latency,A_max,,107,0,0,0,6844,260,4,0,0,0,0,0,35231040,2763005,35231040,1173960,203486400,0,9,0,9,136016,0
low_latency,A_max,,108,1,1,1,16,18,1,0,0,0,0,0,2439072,165,2439072,0,14087520,0,1,0,1,52997,0
low_latency,A_max,,109,0,0,0,5597,260,4,0,0,0,0,0,35231040,4481661,35231040,1173960,203486400,0,10,0,10,91402,0
low_latency,A_max,,110,0,0,0,7206,260,4,0,0,0,0,0,35231040,6039186,35231040,782640,203486400,0,26,0,26,192474,0
low_latency,A_max,,111,0,0,0,6005,260,4,0,0,0,0,0,35231040,1699149,35231040,782640,203486400,0,7,0,7,87141,0
low_latency,A_max,,112,0,0,0,5410,260,4,0,0,0,0,0,35231040,5891887,35231040,391320,203486400,0,29,0,29,163042,0
low_latency,A_max,,113,1,1,1,36,215,4,0,0,0,0,0,29133360,5358057,29133360,782640,168267600,0,29,0,29,196360,0
low_latency,A_max,,114,0,0,0,4695,260,4,0,0,0,0,0,35231040,5651963,35231040,391320,203486400,0,29,0,29,143316,0
low_latency,A_max,,115,1,1,1,17,150,3,0,0,0,0,0,20325600,1264142,20325600,782640,117396000,0,8,0,8,75969,0
low_latency,A_max,,116,0,0,0,5937,260,4,0,0,0,0,0,35231040,6282253,35231040,782640,203486400,0,33,0,33,299114,0
low_latency,A_max,,117,0,0,0,5841,260,4,0,0,0,0,0,35231040,5883499,35231040,391320,203486400,0,29,0,29,158120,0
low_latency,A_max,,118,1,1,1,18,23,1,1,0,0,0,0,3116592,204,3116592,0,18000720,0,3,0,3,60656,0
low_latency,A_max,,119,0,0,0,5521,260,4,0,0,0,0,0,35231040,4864990,35231040,782640,203486400,0,10,0,10,161069,0
low_latency,A_max,,120,1,1,1,26,162,3,0,0,0,0,0,21951648,5301447,21951648,391320,126787680,0,31,0,31,235479,0
low_latency,A_max,,121,0,0,0,5953,260,4,0,0,0,0,0,35231040,5629820,35231040,782640,203486400,0,29,0,29,189063,0
low_latency,A_max,,122,0,0,0,4480,260,4,0,0,0,0,0,35231040,6259151,35231040,782640,203486400,0,31,0,31,214831,0
low_latency,A_max,,123,1,1,1,13,21,1,1,0,0,0,0,2845584,192,2845584,0,16435440,0,3,0,3,50250,0
low_latency,A_max,,124,0,0,0,7933,260,4,0,0,0,0,0,35231040,6298504,35231040,782640,203486400,0,31,0,31,224236,0
low_latency,A_max,,125,1,1,1,13,21,1,1,0,0,0,0,2845584,181,2845584,0,16435440,0,3,0,3,61552,0
low_latency,A_max,,126,1,1,1,28,151,3,0,0,0,0,0,20461104,4761093,20461104,391320,118178640,0,29,0,29,208052,0
low_latency,A_max,,127,1,1,1,59,163,3,0,0,0,0,0,22087152,3664197,22087152,782640,127570320,0,9,0,9,94042,0
low_latency,B_p99p9,99.9,0,0,0,0,4223,260,4,0,0,0,0,34264,35231040,6000525,35231040,782640,203486400,0,33,0,33,630701,2323
low_latency,B_p99p9,99.9,1,1,1,1,51,152,3,0,0,0,0,18710,20596608,3760862,20596608,391320,118961280,0,26,0,26,342956,870
low_latency,B_p99p9,99.9,2,0,0,0,4393,260,4,0,0,0,0,30004,35231040,5065455,35231040,782640,203486400,0,24,0,24,660893,4265
low_latency,B_p99p9,99.9,3,0,0,0,4551,260,4,0,0,0,0,34221,35231040,5584920,35231040,782640,203486400,0,30,0,30,655627,2333
low_latency,B_p99p9,99.9,4,1,1,1,36,214,4,0,0,0,0,28365,28997856,5779266,28997856,782640,167484960,0,33,0,33,464644,1123
low_latency,B_p99p9,99.9,5,1,1,1,29,95,2,0,0,0,0,12746,12872880,228986,12872880,391320,74350800,0,6,0,6,167258,1619
low_latency,B_p99p9,99.9,6,1,1,1,40,219,4,0,0,0,0,28981,29675376,5213289,29675376,391320,171398160,0,31,0,31,455974,1446
low_latency,B_p99p9,99.9,7,0,0,0,4419,260,4,1,0,0,0,35077,35231040,4366935,35231040,1173960,203486400,0,9,0,9,455785,3716
low_latency,B_p99p9,99.9,8,0,0,0,5633,260,4,0,0,0,0,32912,35231040,5135661,35231040,782640,203486400,0,28,0,28,683637,2182
low_latency,B_p99p9,99.9,9,0,0,0,7925,260,4,1,0,0,0,34706,35231040,5843006,35231040,782640,203486400,0,30,0,30,673927,3737
low_latency,B_p99p9,99.9,10,1,1,1,46,150,3,0,0,0,0,13984,20325600,4915363,20325600,391320,117396000,0,25,0,25,361528,1319
low_latency,B_p99p9,99.9,11,1,1,1,48,149,3,0,0,0,0,19257,20190096,4597658,20190096,391320,116613360,0,29,0,29,443481,1024
low_latency,B_p99p9,99.9,12,1,1,1,43,153,3,0,0,0,0,20499,20732112,2987068,20732112,782640,119743920,0,10,0,10,311148,1519
low_latency,B_p99p9,99.9,13,1,1,1,48,110,2,1,0,0,0,14705,14905440,1229301,14905440,391320,86090400,0,8,0,8,161672,2107
low_latency,B_p99p9,99.9,14,1,1,1,27,20,1,1,0,0,0,2572,2710080,235,2710080,0,15652800,0,2,0,1,67491,245
low_latency,B_p99p9,99.9,15,0,0,0,5944,260,4,0,0,0,0,35015,35231040,1033560,35231040,782640,203486400,0,7,0,6,435170,1828
low_latency,B_p99p9,99.9,16,1,1,1,32,154,3,0,0,0,0,19794,20867616,4576294,20867616,391320,120526560,0,29,0,29,359233,1001
low_latency,B_p99p9,99.9,17,0,0,0,7361,260,4,0,0,0,0,34561,35231040,6253996,35231040,782640,203486400,0,33,0,33,635429,1430
low_latency,B_p99p9,99.9,18,0,0,0,5850,260,4,0,0,0,0,34763,35231040,5591700,35231040,782640,203486400,0,29,0,29,539923,2231
low_latency,B_p99p9,99.9,19,1,1,1,16,23,1,1,0,0,0,2981,3116592,200,3116592,0,18000720,0,2,0,2,110110,166
low_latency,B_p99p9,99.9,20,1,1,1,21,158,3,0,0,0,0,20584,21409632,4866195,21409632,391320,123657120,0,29,0,29,340275,1341
