configuration,b,M,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,decision_agrees_with_float,decision_hamming_distance,iterations,relay_legs,iterations_agree_with_float,legs_agree_with_float,selected_solution_weight,saturation_physical_prior,saturation_lambda_bias,saturation_check_messages,saturation_guard_accumulator,saturation_variable_messages,saturation_marginals
high_success,8,4,73,1,1,1,0,21,40,1,0,0,271.09474733407797,0,0,0,0,12028968,2088059
high_success,8,4,74,1,1,1,0,24,42,1,0,1,438.8387048398205,0,0,0,0,12526649,2168765
high_success,8,4,75,1,1,1,0,35,109,2,0,1,394.903463025766,0,0,0,0,34962159,6042535
high_success,8,4,76,1,1,1,0,25,29,1,0,1,386.6004632550951,0,0,0,0,7120893,1241700
high_success,8,4,77,1,1,1,0,24,39,1,0,0,341.35240873970747,0,0,0,0,11702917,2027488
high_success,8,4,78,1,1,1,0,22,480,8,0,0,316.72076497139153,0,0,0,0,157773615,27200856
high_success,8,4,79,1,1,1,0,24,47,1,0,1,303.32468129049903,0,0,0,0,15069873,2603393
high_success,8,4,80,1,1,1,0,32,20,1,0,0,384.1977355660755,0,0,0,0,4382302,765286
high_success,8,4,81,1,1,1,0,34,28,1,0,1,378.978317567707,0,0,0,0,7232159,1257285
high_success,8,4,82,1,1,1,0,24,35,1,0,0,314.07108307873284,0,0,0,0,10557156,1830938
high_success,8,4,83,1,1,1,0,22,22,1,0,1,404.13317694081593,0,0,0,0,4804364,841986
high_success,8,4,84,1,1,1,0,50,46,1,0,0,415.59369971343506,0,0,0,0,13481450,2335963
high_success,8,4,85,1,1,1,0,9,19,1,0,1,214.33441560825503,0,0,0,0,5038013,877812
high_success,8,4,86,1,1,1,0,29,35,1,0,1,315.43982862278983,0,0,0,0,10079107,1743518
high_success,8,4,87,1,1,1,0,14,37,1,0,0,303.125243753404,0,0,0,0,11064285,1916954
high_success,8,4,88,1,1,1,0,9,28,1,0,1,340.3919498461496,0,0,0,0,7533339,1307406
high_success,8,4,89,1,1,1,0,24,106,2,0,0,381.7657252312562,0,0,0,0,33414020,5783309
high_success,8,4,90,1,1,1,0,16,21,1,0,1,304.36271079121286,0,0,0,0,4829303,845811
high_success,8,4,91,1,1,1,0,34,231,4,0,1,508.78747840320625,0,0,0,0,67220537,11694828
high_success,8,4,92,1,1,1,0,21,41,1,0,0,322.7155043235801,0,0,0,0,12545092,2175090
high_success,8,4,93,1,1,1,0,16,21,1,0,1,330.4522182724087,0,0,0,0,5185600,900673
high_success,8,4,94,1,1,1,0,39,31,1,0,1,344.76009683693974,0,0,0,0,8093712,1408852
high_success,8,4,95,1,1,1,0,10,17,1,0,1,348.3839892393951,0,0,0,0,3721383,650316
high_success,8,4,96,1,1,1,0,29,123,2,0,0,338.8704284443923,0,0,0,0,40631624,7012080
high_success,8,4,97,1,1,1,0,29,33,1,0,0,466.1886615022887,0,0,0,0,9605782,1660607
high_success,8,4,98,1,1,1,0,12,22,1,0,1,327.33594158445766,0,0,0,0,5385337,939239
high_success,8,4,99,1,1,1,0,31,25,1,0,0,355.7805720157923,0,0,0,0,5856031,1033241
high_success,8,4,100,1,1,1,0,35,35,1,0,0,376.2285641786908,0,0,0,0,9961391,1731258
high_success,8,4,101,1,1,1,0,31,160,3,0,0,345.3907573775002,0,0,0,0,51760863,8928647
high_success,8,4,102,1,1,1,0,12,26,1,0,1,272.6439639243604,0,0,0,0,7815189,1351355
high_success,8,4,103,1,1,1,0,52,253,4,0,0,451.3044919179119,0,0,0,0,80495542,13899973
high_success,8,4,104,1,1,1,0,19,25,1,0,1,290.83895956349977,0,0,0,0,6710388,1167069
high_success,8,4,105,1,1,1,0,42,31,1,0,0,422.2582574949289,0,0,0,0,8111172,1408130
high_success,8,4,106,1,1,1,0,20,32,1,0,1,308.1091799185616,0,0,0,0,9031560,1569111
high_success,8,4,107,1,1,1,0,20,55,1,0,0,296.3432288872443,0,0,0,0,17941577,3101331
high_success,8,4,108,1,1,1,0,33,18,1,0,0,357.0339576978198,0,0,0,0,3428272,604660
high_success,8,4,109,1,1,1,0,6,38,1,0,1,368.5845542802915,0,0,0,0,10102067,1760174
high_success,8,4,110,1,1,1,0,63,37,1,0,0,441.6374304536615,0,0,0,0,9739003,1696560
high_success,8,4,111,1,1,1,0,25,37,1,0,1,398.0083123076955,0,0,0,0,10433062,1811538
high_success,8,4,112,1,1,1,0,35,28,1,0,0,330.3181042673114,0,0,0,0,7415643,1283819
high_success,8,4,113,1,1,1,0,6,41,1,0,1,280.98431817549726,0,0,0,0,12857758,2226498
high_success,8,4,114,1,1,1,0,58,245,4,0,0,382.85031976904656,0,0,0,0,79759189,13736581
high_success,8,4,115,1,1,1,0,23,30,1,0,1,280.29823150691584,0,0,0,0,8598426,1493181
high_success,8,4,116,1,1,1,0,16,25,1,0,0,323.21488746233183,0,0,0,0,6426053,1117882
high_success,8,4,117,1,1,1,0,41,137,2,0,1,405.5307278975956,0,0,0,0,45593379,7850053
high_success,8,4,118,1,1,1,0,16,24,1,0,1,347.4686720716745,0,0,0,0,6117251,1062447
high_success,8,4,119,1,1,1,0,16,22,1,0,1,291.67056369975626,0,0,0,0,5720641,992799
high_success,8,4,120,1,1,1,0,16,56,1,0,0,292.9333712977218,0,0,0,0,18411750,3173575
high_success,8,4,121,1,1,1,0,37,32,1,0,0,442.7166953769953,0,0,0,0,8440111,1463478
high_success,8,4,122,1,1,1,0,22,48,1,0,1,337.08276075473293,0,0,0,0,15585814,2687547
high_success,8,4,123,1,1,1,0,21,18,1,0,1,365.0605178432185,0,0,0,0,3184573,565547
high_success,8,4,124,1,1,1,0,23,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
high_success,8,4,125,1,1,1,0,24,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
high_success,8,4,126,1,1,1,0,36,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
high_success,8,4,127,1,1,1,0,19,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
high_success,8,16,0,1,1,1,0,10,37,1,0,1,305.55001081021453,0,0,0,0,8568286,1490328
high_success,8,16,1,1,1,1,0,3,51,1,0,1,301.4131020079944,0,0,0,0,12541342,2214741
high_success,8,16,2,1,1,1,0,24,74,1,0,1,390.05367717959547,0,0,0,0,20653645,3575367
high_success,8,16,3,1,1,1,0,20,56,1,0,1,355.07409456717556,0,0,0,0,15595543,2688329
high_success,8,16,4,1,1,1,0,9,53,1,0,1,319.88950307662157,0,0,0,0,12842620,2271843
high_success,8,16,5,1,1,1,0,17,95,2,0,0,279.8929865679738,0,0,0,0,24465256,4267898
high_success,8,16,6,1,1,1,0,19,109,2,0,1,295.3061455840219,0,0,0,0,30368317,5268590
high_success,8,16,7,1,1,1,0,17,56,1,0,1,357.31860687854106,0,0,0,0,16458663,2832603
high_success,8,16,8,1,1,1,0,26,54,1,0,0,337.51386556784337,0,0,0,0,13777060,2411350
high_success,8,16,9,1,1,1,0,32,220,4,0,0,356.50760437519557,0,0,0,0,61525906,10701965
high_success,8,16,10,1,1,1,0,22,53,1,0,1,310.5067186071732,0,0,0,0,14350881,2505332
high_success,8,16,11,1,1,1,0,33,114,2,0,1,382.9898096008525,0,0,0,0,30682536,5348835
high_success,8,16,12,1,1,1,0,27,60,1,0,0,409.8993753164099,0,0,0,0,13478344,2377916
high_success,8,16,13,1,1,1,0,55,111,2,0,0,409.8600119552624,0,0,0,0,32503573,5609263
high_success,8,16,14,1,1,1,0,22,39,1,0,1,423.85757918949764,0,0,0,0,9209177,1618657
high_success,8,16,15,1,1,1,0,28,122,2,0,1,347.3979070323463,0,0,0,0,32309091,5644164
high_success,8,16,16,1,1,1,0,38,116,2,0,1,445.84415729860837,0,0,0,0,30948104,5376843
high_success,8,16,17,1,1,1,0,41,58,1,0,0,294.5323698581094,0,0,0,0,16539169,2851042
high_success,8,16,18,1,1,1,0,46,364,6,0,1,499.7980106425729,0,0,0,0,103133038,17862032
high_success,8,16,19,1,1,1,0,27,41,1,0,1,375.8485716269149,0,0,0,0,8714279,1537147
high_success,8,16,20,1,1,1,0,14,74,1,0,0,295.8497901266065,0,0,0,0,23326925,4019322
high_success,8,16,21,1,1,1,0,9,26,1,0,1,271.03848372018774,0,0,0,0,6494532,1133587
high_success,8,16,22,1,1,1,0,31,40,1,0,0,320.50100238223763,0,0,0,0,8591981,1516934
high_success,8,16,23,1,1,1,0,18,110,2,0,1,387.81125541904237,0,0,0,0,29621109,5105121
high_success,8,16,24,1,1,1,0,19,102,2,0,0,289.78255619171364,0,0,0,0,28215151,4917175
high_success,8,16,25,1,1,1,0,20,99,2,0,1,253.52654663050882,0,0,0,0,26256537,4590987
high_success,8,16,26,1,1,1,0,32,113,2,0,0,308.0188167247054,0,0,0,0,31869726,5537489
high_success,8,16,27,1,1,1,0,18,128,2,0,1,277.26140164838523,0,0,0,0,40615660,7000028
high_success,8,16,28,1,1,1,0,26,356,6,0,0,355.7439143082278,0,0,0,0,107502009,18552033
high_success,8,16,29,1,1,1,0,35,137,2,0,0,360.06947762892025,0,0,0,0,40488065,7046791
high_success,8,16,30,1,1,1,0,20,56,1,0,1,335.8874928717877,0,0,0,0,15428780,2695668
high_success,8,16,31,1,1,1,0,6,22,1,0,1,275.3124962264201,0,0,0,0,3775499,680335
high_success,8,16,32,1,1,1,0,9,52,1,0,1,334.1424512311711,0,0,0,0,13308537,2312956
high_success,8,16,33,1,1,1,0,48,173,3,0,0,402.4521829434171,0,0,0,0,49941040,8649128
high_success,8,16,34,1,1,1,0,18,214,4,0,1,349.983016291264,0,0,0,0,63186975,10918133
high_success,8,16,35,1,1,1,0,31,64,1,0,0,412.50528973540565,0,0,0,0,16617156,2891611
high_success,8,16,36,1,1,1,0,26,117,2,0,1,416.7305849115679,0,0,0,0,31367847,5453542
high_success,8,16,37,0,0,0,0,69,1940,32,0,0,,0,0,0,0,492612745,86511875
high_success,8,16,38,1,1,1,0,50,129,2,0,1,427.93173880871984,0,0,0,0,34936023,6061116
high_success,8,16,39,1,1,1,0,6,75,1,0,1,336.89212124604023,0,0,0,0,21321133,3695933
high_success,8,16,40,1,1,1,0,17,104,2,0,0,298.7888437882532,0,0,0,0,29488709,5136456
high_success,8,16,41,1,1,1,0,20,40,1,0,1,239.4027688953207,0,0,0,0,11048449,1910630
high_success,8,16,42,1,1,1,0,37,106,2,0,0,344.8599214588118,0,0,0,0,27932315,4900376
high_success,8,16,43,1,1,1,0,16,50,1,0,1,402.01405949414766,0,0,0,0,13772004,2370355
high_success,8,16,44,1,1,1,0,7,40,1,0,1,384.61057828523064,0,0,0,0,9217348,1624577
high_success,8,16,45,1,1,1,0,17,99,2,0,0,265.6266391478595,0,0,0,0,28710061,4964943
high_success,8,16,46,1,1,1,0,39,40,1,0,0,392.36621478311866,0,0,0,0,7366397,1341540
high_success,8,16,47,1,1,1,0,18,105,2,0,0,321.1060599447404,0,0,0,0,31122847,5370066
high_success,8,16,48,1,1,1,0,41,49,1,0,0,392.6752934211929,0,0,0,0,11771975,2059254
high_success,8,16,49,1,1,1,0,16,51,1,0,1,326.4988095837539,0,0,0,0,14091883,2437460
high_success,8,16,50,1,1,1,0,18,29,1,0,1,312.3957280116331,0,0,0,0,6668097,1164608
high_success,8,16,51,1,1,1,0,14,46,1,0,1,270.88026360459173,0,0,0,0,12077118,2098449
high_success,8,16,52,1,1,1,0,9,42,1,0,1,252.36892901675873,0,0,0,0,10486995,1824831
high_success,8,16,53,1,1,1,0,22,286,5,0,0,349.94256277884097,0,0,0,0,78095332,13659350
high_success,8,16,54,1,1,1,0,39,38,1,0,0,378.1257195381372,0,0,0,0,8562958,1502851
high_success,8,16,55,1,1,1,0,57,179,3,0,0,433.46246216688945,0,0,0,0,48936485,8477772
high_success,8,16,56,1,1,1,0,27,241,4,0,0,342.9471500967936,0,0,0,0,72009071,12482490
high_success,8,16,57,1,1,1,0,13,75,1,0,1,316.688516628645,0,0,0,0,22839276,3929815
high_success,8,16,58,1,1,1,0,28,46,1,0,1,344.88527933146213,0,0,0,0,10157602,1793103
high_success,8,16,59,1,1,1,0,15,62,1,0,1,434.81272223819707,0,0,0,0,15980943,2782189
high_success,8,16,60,1,1,1,0,17,175,3,0,0,313.01199142536314,0,0,0,0,51370290,8873011
high_success,8,16,61,1,1,1,0,32,107,2,0,0,404.78776328655186,0,0,0,0,27354261,4783062
high_success,8,16,62,1,1,1,0,19,70,1,0,1,365.1642157454962,0,0,0,0,19245848,3351152
high_success,8,16,63,1,1,1,0,33,44,1,0,0,428.8281907903941,0,0,0,0,8177033,1472680
high_success,8,16,64,1,1,1,0,3,19,1,0,1,278.7770616951118,0,0,0,0,2974422,548146
high_success,8,16,65,1,1,1,0,13,30,1,0,1,291.32337817013274,0,0,0,0,7241889,1259626
high_success,8,16,66,1,1,1,0,22,119,2,0,0,316.3795582667597,0,0,0,0,34906255,6037456
high_success,8,16,67,1,1,1,0,43,130,2,0,1,497.6993214681398,0,0,0,0,35792592,6239191
high_success,8,16,68,1,1,1,0,44,35,1,0,0,278.0653128719078,0,0,0,0,7667371,1361445
high_success,8,16,69,1,1,1,0,12,44,1,0,1,359.1234501595909,0,0,0,0,9934533,1735488
high_success,8,16,70,1,1,1,0,22,57,1,0,1,310.88219261150005,0,0,0,0,13293808,2352729
high_success,8,16,71,1,1,1,0,12,73,1,0,1,233.1465689666065,0,0,0,0,22880200,3931378
high_success,8,16,72,1,1,1,0,33,112,2,0,1,391.6054605421537,0,0,0,0,32161066,5548762
high_success,8,16,73,1,1,1,0,36,52,1,0,0,331.86996921267814,0,0,0,0,13611439,2375390
high_success,8,16,74,1,1,1,0,17,61,1,0,1,398.7787774029572,0,0,0,0,16069020,2813554
high_success,8,16,75,1,1,1,0,41,70,1,0,0,430.7796585502889,0,0,0,0,19511774,3396041
high_success,8,16,76,1,1,1,0,29,107,2,0,0,397.1824840990294,0,0,0,0,29070301,5032308
high_success,8,16,77,1,1,1,0,19,131,2,0,1,396.41890638508374,0,0,0,0,38329194,6653250
high_success,8,16,78,1,1,1,0,14,115,2,0,1,316.73927091891494,0,0,0,0,33768933,5833494
high_success,8,16,79,1,1,1,0,21,47,1,0,1,335.311299049251,0,0,0,0,11666163,2052932
high_success,8,16,80,1,1,1,0,35,184,3,0,0,414.9493749445881,0,0,0,0,52351340,9060726
high_success,8,16,81,1,1,1,0,26,130,2,0,0,370.451923995421,0,0,0,0,38769750,6691280
high_success,8,16,82,1,1,1,0,21,99,2,0,1,319.0529413406449,0,0,0,0,28746899,4966802
high_success,8,16,83,1,1,1,0,16,61,1,0,1,370.4829043143718,0,0,0,0,15392316,2701440
high_success,8,16,84,1,1,1,0,46,170,3,0,0,410.02127838264914,0,0,0,0,41532545,7306482
high_success,8,16,85,1,1,1,0,10,35,1,0,1,218.80674915219106,0,0,0,0,9686438,1680652
high_success,8,16,86,1,1,1,0,39,77,1,0,1,352.4878697897103,0,0,0,0,20960882,3630541
high_success,8,16,87,1,1,1,0,16,172,3,0,1,332.4979675429241,0,0,0,0,48770436,8478800
high_success,8,16,88,1,1,1,0,16,71,1,0,1,377.12830770045304,0,0,0,0,21410959,3687644
high_success,8,16,89,1,1,1,0,27,220,4,0,0,383.0662623572406,0,0,0,0,63114157,10930037
high_success,8,16,90,1,1,1,0,33,109,2,0,0,343.3144389671885,0,0,0,0,30518304,5301678
high_success,8,16,91,1,1,1,0,80,1257,21,0,0,548.6096956766015,0,0,0,0,304170667,53480682
high_success,8,16,92,1,1,1,0,19,41,1,0,0,317.1575995245718,0,0,0,0,10562698,1838697
high_success,8,16,93,1,1,1,0,6,43,1,1,1,295.6517768406006,0,0,0,0,11588584,2018449
high_success,8,16,94,1,1,1,0,50,181,3,0,0,384.9699633084447,0,0,0,0,44100981,7768268
high_success,8,16,95,1,1,1,0,16,34,1,0,1,348.0778008716408,0,0,0,0,8265892,1439086
high_success,8,16,96,1,1,1,0,35,95,2,0,0,349.9813473735252,0,0,0,0,26760405,4629338
high_success,8,16,97,1,1,1,0,35,133,2,0,1,410.92151463973175,0,0,0,0,40245551,6948688
high_success,8,16,98,1,1,1,0,24,56,1,0,1,343.75970392707166,0,0,0,0,14874896,2597818
high_success,8,16,99,1,1,1,0,19,61,1,0,0,318.1060524796931,0,0,0,0,15529856,2732370
high_success,8,16,100,1,1,1,0,38,44,1,0,0,413.8353972973408,0,0,0,0,9952338,1755445
high_success,8,16,101,1,1,1,0,19,218,4,0,0,321.9885086219679,0,0,0,0,64862253,11185951
high_success,8,16,102,1,1,1,0,15,107,2,0,0,254.00074848054675,0,0,0,0,33624100,5775850
high_success,8,16,103,1,1,1,0,51,245,4,0,0,429.14271873561916,0,0,0,0,68304933,11879644
high_success,8,16,104,1,1,1,0,13,46,1,0,1,279.1098242470955,0,0,0,0,12441864,2168130
high_success,8,16,105,1,1,1,0,33,77,1,0,0,379.49944335620603,0,0,0,0,21750388,3756179
high_success,8,16,106,1,1,1,0,19,37,1,0,1,297.62888873369275,0,0,0,0,8753752,1536911
high_success,8,16,107,1,1,1,0,33,165,3,0,0,332.2443734829387,0,0,0,0,45489701,7974284
high_success,8,16,108,1,1,1,0,37,119,2,0,1,366.72516206976763,0,0,0,0,33835661,5871453
high_success,8,16,109,1,1,1,0,6,35,1,0,1,376.2589780051825,0,0,0,0,6287507,1127294
high_success,8,16,110,1,1,1,0,70,428,7,0,0,483.01200044452247,0,0,0,0,117933168,20484481
high_success,8,16,111,1,1,1,0,15,74,1,0,1,388.37976696980843,0,0,0,0,18340725,3255186
high_success,8,16,112,1,1,1,0,39,26,1,0,0,329.4982912348448,0,0,0,0,4560547,807508
high_success,8,16,113,1,1,1,0,27,130,2,0,0,307.2250062407032,0,0,0,0,39333014,6795337
high_success,8,16,114,1,1,1,0,47,116,2,0,0,365.4328058160486,0,0,0,0,32070018,5567994
high_success,8,16,115,1,1,1,0,12,28,1,0,1,275.2668813669328,0,0,0,0,3991675,747314
high_success,8,16,116,1,1,1,0,14,59,1,0,0,332.15867053481225,0,0,0,0,16390550,2839907
high_success,8,16,117,1,1,1,0,35,114,2,0,1,426.1402540770704,0,0,0,0,32128502,5561809
high_success,8,16,118,1,1,1,0,23,80,1,0,1,348.66873767960703,0,0,0,0,23211706,4030167
high_success,8,16,119,1,1,1,0,34,131,2,0,0,329.9861216567871,0,0,0,0,37785603,6578671
high_success,8,16,120,1,1,1,0,20,94,2,0,0,310.163984433501,0,0,0,0,26454328,4557369
high_success,8,16,121,1,1,1,0,50,162,3,0,0,480.40327113493237,0,0,0,0,40168597,6975103
high_success,8,16,122,1,1,1,0,20,34,1,0,1,333.0571256048586,0,0,0,0,7330482,1309748
high_success,8,16,123,1,1,1,0,26,47,1,0,1,374.37340679766857,0,0,0,0,11041150,1932794
high_success,8,16,124,1,1,1,0,50,462,8,0,0,369.720600315839,0,0,0,0,139241357,24032433
high_success,8,16,125,1,1,1,0,15,35,1,0,1,351.5145790985248,0,0,0,0,7766912,1359263
high_success,8,16,126,1,1,1,0,29,106,2,0,0,368.89172731747857,0,0,0,0,28766505,5002403
high_success,8,16,127,1,1,1,0,48,180,3,0,0,424.0757162412365,0,0,0,0,47818712,8344641
high_success,10,4,0,1,1,1,0,23,37,1,0,1,318.1463945999453,0,0,0,0,8755517,1500970
high_success,10,4,1,1,1,1,0,24,42,1,0,1,319.244503996015,0,0,0,0,8748972,1521017
high_success,10,4,2,1,1,1,0,19,40,1,0,1,386.867476264577,0,0,0,0,7711241,1343554
high_success,10,4,3,1,1,1,0,33,41,1,0,1,367.00421729754777,0,0,0,0,10203518,1745486
high_success,10,4,4,1,1,1,0,19,17,1,0,1,410.41626611945526,0,0,0,0,1837253,326726
high_success,10,4,5,1,1,1,0,19,53,1,0,1,263.4989090628512,0,0,0,0,12316023,2140659
high_success,10,4,6,1,1,1,0,25,105,2,0,1,294.2260396709131,0,0,0,0,28615642,4910114
high_success,10,4,7,1,1,1,0,24,34,1,0,1,367.54835723090434,0,0,0,0,6191948,1073331
high_success,10,4,8,1,1,1,0,32,28,1,0,0,353.32071911028163,0,0,0,0,4295307,756499
high_success,10,4,9,1,1,1,0,29,234,4,0,0,366.43386477204945,0,0,0,0,55280537,9558804
high_success,10,4,10,1,1,1,0,15,23,1,0,1,338.3058737049273,0,0,0,0,2807258,497720
high_success,10,4,11,1,1,1,0,43,165,3,0,0,389.2488254753526,0,0,0,0,40326776,6944780
high_success,10,4,12,1,1,1,0,34,42,1,0,0,390.6551592319578,0,0,0,0,8479325,1478196
high_success,10,4,13,1,1,1,0,58,108,2,0,0,416.7166379186766,0,0,0,0,23526383,4073318
high_success,10,4,14,1,1,1,0,22,32,1,0,1,338.5979398863363,0,0,0,0,5306706,927370
high_success,10,4,15,1,1,1,0,36,110,2,0,1,376.4133199812436,0,0,0,0,27371755,4713997
high_success,10,4,16,1,1,1,0,26,104,2,0,1,463.87558823876634,0,0,0,0,24600665,4224587
high_success,10,4,17,1,1,1,0,41,37,1,0,0,305.6760592640092,0,0,0,0,8951559,1533224
high_success,10,4,18,1,1,1,0,54,171,3,0,0,463.9279435390807,0,0,0,0,39932031,6870626
high_success,10,4,19,1,1,1,0,24,27,1,0,1,381.1940697065229,0,0,0,0,3694531,647528
high_success,10,4,20,1,1,1,0,20,44,1,0,0,286.36505775018753,0,0,0,0,10814274,1862469
high_success,10,4,21,1,1,1,0,15,14,1,0,1,273.57854771508386,0,0,0,0,1082379,197951
high_success,10,4,22,1,1,1,0,23,25,1,0,0,308.5124129581066,0,0,0,0,3834891,669555
high_success,10,4,23,1,1,1,0,32,38,1,0,0,348.9287107278032,0,0,0,0,8047344,1383662
high_success,10,4,24,1,1,1,0,19,29,1,0,1,311.34676067526306,0,0,0,0,5320723,925989
high_success,10,4,25,1,1,1,0,19,27,1,0,0,233.46049367038287,0,0,0,0,4635677,812680
high_success,10,4,26,1,1,1,0,30,27,1,0,1,287.54706712272224,0,0,0,0,3844656,680428
high_success,10,4,27,1,1,1,0,27,19,1,0,0,282.4251143019695,0,0,0,0,2384555,422399
high_success,10,4,28,1,1,1,0,28,109,2,0,0,345.9552305754624,0,0,0,0,27666408,4773969
high_success,10,4,29,1,1,1,0,25,29,1,0,1,342.08492718851875,0,0,0,0,5457149,950050
high_success,10,4,30,1,1,1,0,16,17,1,0,1,332.7156967748629,0,0,0,0,1588677,284709
high_success,10,4,31,1,1,1,0,9,26,1,0,1,282.4417930129109,0,0,0,0,4864146,841892
high_success,10,4,32,1,1,1,0,25,23,1,0,1,353.87693487265017,0,0,0,0,3951686,685044
high_success,10,4,33,1,1,1,0,15,17,1,0,1,351.2539752513059,0,0,0,0,1592428,285121
high_success,10,4,34,1,1,1,0,15,212,4,0,1,351.59235923478275,0,0,0,0,54006908,9257766
high_success,10,4,35,1,1,1,0,37,45,1,0,0,441.364641160651,0,0,0,0,10009728,1719995
high_success,10,4,36,1,1,1,0,32,44,1,0,0,385.2338679066979,0,0,0,0,9379217,1625771
high_success,10,4,37,0,0,0,0,68,1940,32,0,0,,0,0,0,0,283100456,51133126
high_success,10,4,38,1,1,1,0,31,109,2,0,1,428.07102103571344,0,0,0,0,26799679,4598372
high_success,10,4,39,1,1,1,0,21,25,1,0,1,343.76950382381267,0,0,0,0,3044419,538130
high_success,10,4,40,1,1,1,0,13,16,1,0,1,280.6114019145944,0,0,0,0,1134604,209874
high_success,10,4,41,1,1,1,0,16,18,1,0,1,293.7052144960676,0,0,0,0,2358537,414127
high_success,10,4,42,1,1,1,0,38,47,1,0,0,328.7853623556117,0,0,0,0,10896693,1886219
high_success,10,4,43,1,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,5538198,953686
high_success,10,4,44,1,1,1,0,26,32,1,0,1,415.53792045987825,0,0,0,0,6025972,1038500
high_success,10,4,45,1,1,1,0,11,21,1,0,1,260.790073795145,0,0,0,0,3041055,533554
high_success,10,4,46,1,1,1,0,35,112,2,0,1,403.11368280928207,0,0,0,0,25225631,4369904
high_success,10,4,47,1,1,1,0,19,133,2,0,0,305.75662122618627,0,0,0,0,36916270,6330589
high_success,10,4,48,1,1,1,0,40,31,1,0,0,411.17963838383093,0,0,0,0,5208548,910139
high_success,10,4,49,1,1,1,0,25,29,1,0,1,383.9185769363319,0,0,0,0,3882945,689537
high_success,10,4,50,1,1,1,0,19,30,1,0,1,317.9132485500227,0,0,0,0,5752205,1001662
high_success,10,4,51,1,1,1,0,13,30,1,0,1,263.7509668181009,0,0,0,0,5918192,1024630
high_success,10,4,52,1,1,1,0,18,41,1,0,1,296.2232499367866,0,0,0,0,10477142,1794759
high_success,10,4,53,1,1,1,0,22,48,1,0,1,340.8877484362215,0,0,0,0,11481579,1988698
high_success,10,4,54,1,1,1,0,31,30,1,0,0,388.574463848896,0,0,0,0,5350168,933152
high_success,10,4,55,1,1,1,0,27,36,1,0,1,391.83426521971865,0,0,0,0,7551513,1293773
high_success,10,4,56,1,1,1,0,31,29,1,0,0,330.546580202735,0,0,0,0,5712661,984385
high_success,10,4,57,1,1,1,0,21,17,1,1,1,319.78759681830473,0,0,0,0,1373565,247974
high_success,10,4,58,1,1,1,0,24,28,1,0,1,317.1992605606455,0,0,0,0,5104132,881777
high_success,10,4,59,1,1,1,0,21,44,1,0,1,442.29743084299844,0,0,0,0,8600801,1488409
high_success,10,4,60,1,1,1,0,14,108,2,0,1,297.09334641429274,0,0,0,0,29039254,4973983
high_success,10,4,61,1,1,1,0,44,196,3,0,0,436.5430558244189,0,0,0,0,38068571,6697960
high_success,10,4,62,1,1,1,0,24,35,1,0,1,375.23815819477284,0,0,0,0,6509234,1133378
high_success,10,4,63,1,1,1,0,30,129,2,0,1,400.55075485923817,0,0,0,0,32184455,5546034
high_success,10,4,64,1,1,1,0,13,21,1,0,1,292.47487136357347,0,0,0,0,2295401,413730
high_success,10,4,65,1,1,1,0,6,15,1,0,1,285.58125895758644,0,0,0,0,1112058,200726
high_success,10,4,66,1,1,1,0,16,33,1,0,1,306.2017227738768,0,0,0,0,6933791,1191310
high_success,10,4,67,1,1,1,0,31,35,1,0,0,430.6190126023324,0,0,0,0,7291816,1256803
high_success,10,4,68,1,1,1,0,47,24,1,0,0,285.73332162990243,0,0,0,0,3702831,648779
high_success,10,4,69,1,1,1,0,17,36,1,0,1,371.4201925964611,0,0,0,0,7266412,1255531
high_success,10,4,70,1,1,1,0,17,40,1,0,1,307.2022832024958,0,0,0,0,8177345,1418879
high_success,10,4,71,1,1,1,0,7,24,1,0,1,228.5749587491972,0,0,0,0,4232993,734357
high_success,10,4,72,1,1,1,0,19,22,1,0,0,370.64213244020436,0,0,0,0,2162198,390608
high_success,10,4,73,1,1,1,0,21,40,1,0,0,271.09474733407797,0,0,0,0,8745925,1514772
high_success,10,4,74,1,1,1,0,24,42,1,0,1,438.8387048398205,0,0,0,0,8804292,1537521
high_success,10,4,75,1,1,1,0,36,125,2,0,1,389.4263401589063,0,0,0,0,33065336,5713326
high_success,10,4,76,1,1,1,0,25,29,1,0,1,386.6004632550951,0,0,0,0,4054483,711316
high_success,10,4,77,1,1,1,0,24,39,1,0,0,341.35240873970747,0,0,0,0,8855896,1519943
high_success,10,4,78,1,1,1,0,29,392,7,0,0,331.66306654971106,0,0,0,0,102769456,17504757
high_success,10,4,79,1,1,1,0,24,47,1,0,1,303.32468129049903,0,0,0,0,12210298,2090703
high_success,10,4,80,1,1,1,0,32,20,1,0,0,384.1977355660755,0,0,0,0,1994734,356762
high_success,10,4,81,1,1,1,0,34,28,1,0,1,378.978317567707,0,0,0,0,4622098,806508
high_success,10,4,82,1,1,1,0,24,35,1,0,0,314.07108307873284,0,0,0,0,7884767,1360704
high_success,10,4,83,1,1,1,0,22,22,1,0,1,404.13317694081593,0,0,0,0,2224883,397159
