configuration,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,iterations,relay_legs,rescued_beyond_first_leg,valid_solutions,selected_solution_weight
low_latency,20260812,66,1,1,1,28,1,0,1,426.53270720096816
low_latency,20260812,67,1,1,1,34,1,0,1,376.32263142020355
low_latency,20260812,68,1,1,1,61,1,0,1,299.7973192599499
low_latency,20260812,69,1,1,1,38,1,0,1,407.5248358760693
low_latency,20260812,70,1,1,1,29,1,0,1,330.61928775666564
low_latency,20260812,71,1,1,1,106,2,1,1,434.61602918668177
low_latency,20260812,72,1,1,1,37,1,0,1,383.7191074858303
low_latency,20260812,73,0,0,0,260,4,0,0,
low_latency,20260812,74,1,1,1,34,1,0,1,248.9516327615676
low_latency,20260812,75,1,1,1,41,1,0,1,398.7727976897486
low_latency,20260812,76,1,1,1,17,1,0,1,371.68792864058435
low_latency,20260812,77,1,1,1,24,1,0,1,387.82239637231305
low_latency,20260812,78,1,1,1,53,1,0,1,431.569904401166
low_latency,20260812,79,1,1,1,29,1,0,1,374.809939822754
low_latency,20260812,80,1,1,1,25,1,0,1,303.7984014316621
low_latency,20260812,81,1,1,1,32,1,0,1,293.7180048947099
low_latency,20260812,82,1,1,1,29,1,0,1,355.895274948315
low_latency,20260812,83,1,1,1,86,2,1,1,414.6727728632028
low_latency,20260812,84,1,1,1,32,1,0,1,401.86879306556733
low_latency,20260812,85,1,1,1,85,2,1,1,356.44830477916423
low_latency,20260812,86,1,1,1,85,2,1,1,353.90853211869523
low_latency,20260812,87,1,1,1,21,1,0,1,336.5006638775774
low_latency,20260812,88,1,1,1,22,1,0,1,388.74627422715804
low_latency,20260812,89,1,1,1,15,1,0,1,252.60861062415904
low_latency,20260812,90,1,1,1,22,1,0,1,286.7451967392052
low_latency,20260812,91,1,1,1,26,1,0,1,365.307911665685
low_latency,20260812,92,1,1,1,39,1,0,1,407.48975524567436
low_latency,20260812,93,1,1,1,24,1,0,1,338.0655531251256
low_latency,20260812,94,1,1,1,28,1,0,1,371.1261826474308
low_latency,20260812,95,1,1,1,30,1,0,1,298.5059124027605
low_latency,20260812,96,1,1,1,42,1,0,1,338.5283846899328
low_latency,20260812,97,1,1,1,86,2,1,1,319.902805738345
low_latency,20260812,98,1,1,1,46,1,0,1,418.80075074398684
low_latency,20260812,99,1,1,1,38,1,0,1,345.7561727059149
low_latency,20260812,100,1,1,1,38,1,0,1,383.4596623579074
low_latency,20260812,101,1,1,1,95,2,1,1,385.2229259941645
low_latency,20260812,102,1,1,1,37,1,0,1,373.31799229035175
low_latency,20260812,103,1,1,1,36,1,0,1,331.36670005181935
low_latency,20260812,104,1,1,1,17,1,0,1,342.3149288997753
low_latency,20260812,105,0,0,0,260,4,0,0,
low_latency,20260812,106,1,1,1,20,1,0,1,394.73985084546564
low_latency,20260812,107,1,1,1,103,2,1,1,347.2203934221079
low_latency,20260812,108,1,1,1,27,1,0,1,377.1709502882819
low_latency,20260812,109,1,1,1,41,1,0,1,320.13323376200583
low_latency,20260812,110,1,1,1,13,1,0,1,181.49747475777087
low_latency,20260812,111,1,1,1,41,1,0,1,387.0294615186163
low_latency,20260812,112,1,1,1,47,1,0,1,311.52823875056015
low_latency,20260812,113,1,1,1,34,1,0,1,397.7014412041411
low_latency,20260812,114,1,1,1,16,1,0,1,362.6696780355107
low_latency,20260812,115,1,1,1,17,1,0,1,392.7025538380016
low_latency,20260812,116,1,1,1,22,1,0,1,320.2597530131729
low_latency,20260812,117,1,1,1,24,1,0,1,370.651701132769
low_latency,20260812,118,1,1,1,45,1,0,1,395.7567076209075
low_latency,20260812,119,0,1,0,260,4,0,0,
low_latency,20260812,120,1,1,1,29,1,0,1,309.99698307406715
low_latency,20260812,121,1,1,1,44,1,0,1,356.83964524352393
low_latency,20260812,122,1,1,1,28,1,0,1,342.30297215115786
low_latency,20260812,123,1,1,1,36,1,0,1,407.54409361450223
low_latency,20260812,124,1,1,1,24,1,0,1,337.2883026642484
low_latency,20260812,125,1,1,1,34,1,0,1,399.6093371646509
low_latency,20260812,126,1,1,1,23,1,0,1,337.7204770557595
low_latency,20260812,127,1,1,1,29,1,0,1,378.2345324091849
low_latency,20260813,0,1,1,1,191,3,1,1,327.942249573218
low_latency,20260813,1,1,1,1,30,1,0,1,321.1984073170287
low_latency,20260813,2,1,1,1,23,1,0,1,397.57543228840905
low_latency,20260813,3,1,1,1,21,1,0,1,294.03879410917034
low_latency,20260813,4,1,1,1,27,1,0,1,338.2292360522222
low_latency,20260813,5,1,1,1,90,2,1,1,254.8429571242275
low_latency,20260813,6,1,1,1,29,1,0,1,363.9986353154242
low_latency,20260813,7,1,1,1,19,1,0,1,322.22706879716213
low_latency,20260813,8,1,1,1,25,1,0,1,343.57872197140046
low_latency,20260813,9,1,1,1,85,2,1,1,411.08620532348704
low_latency,20260813,10,1,1,1,94,2,1,1,389.4638765371068
low_latency,20260813,11,1,1,1,30,1,0,1,263.79758398974
low_latency,20260813,12,1,1,1,30,1,0,1,304.550657887391
low_latency,20260813,13,1,1,1,21,1,0,1,335.3022522446897
low_latency,20260813,14,1,1,1,125,2,1,1,396.5651983616972
low_latency,20260813,15,1,1,1,114,2,1,1,334.87056621247797
low_latency,20260813,16,1,1,1,62,1,0,1,366.83417420753267
low_latency,20260813,17,1,1,1,31,1,0,1,398.40988922641657
low_latency,20260813,18,1,1,1,45,1,0,1,287.5140629862135
low_latency,20260813,19,1,1,1,24,1,0,1,388.3367400147191
low_latency,20260813,20,1,1,1,142,3,1,1,346.34990553936103
low_latency,20260813,21,1,1,1,44,1,0,1,398.57316820903765
low_latency,20260813,22,1,1,1,24,1,0,1,329.32839236431755
low_latency,20260813,23,1,1,1,35,1,0,1,354.51631612690585
low_latency,20260813,24,1,1,1,37,1,0,1,315.89184971108915
low_latency,20260813,25,1,1,1,59,1,0,1,424.0351392561671
low_latency,20260813,26,1,1,1,14,1,0,1,282.0451285231401
low_latency,20260813,27,1,1,1,28,1,0,1,279.3103704664742
low_latency,20260813,28,1,1,1,28,1,0,1,304.4301267694177
low_latency,20260813,29,1,1,1,89,2,1,1,343.88401877555236
low_latency,20260813,30,1,1,1,34,1,0,1,386.940386025874
low_latency,20260813,31,1,1,1,33,1,0,1,324.7598412733876
low_latency,20260813,32,1,1,1,28,1,0,1,426.1593105894092
low_latency,20260813,33,1,1,1,36,1,0,1,320.93044997295385
low_latency,20260813,34,1,1,1,25,1,0,1,310.8506420983517
low_latency,20260813,35,1,1,1,27,1,0,1,335.68379849429965
low_latency,20260813,36,1,1,1,20,1,0,1,353.258955005414
low_latency,20260813,37,1,1,1,24,1,0,1,254.37791531233654
low_latency,20260813,38,1,1,1,38,1,0,1,418.77831860042926
low_latency,20260813,39,1,1,1,18,1,0,1,343.01796423735107
low_latency,20260813,40,1,1,1,47,1,0,1,363.1640692513466
low_latency,20260813,41,1,1,1,32,1,0,1,347.57420175836415
low_latency,20260813,42,1,1,1,17,1,0,1,280.96636813215787
low_latency,20260813,43,1,1,1,94,2,1,1,283.82599592417995
low_latency,20260813,44,1,1,1,17,1,0,1,329.26949587813056
low_latency,20260813,45,1,1,1,174,3,1,1,365.29437519037145
low_latency,20260813,46,1,1,1,19,1,0,1,272.58261784316204
low_latency,20260813,47,1,1,1,20,1,0,1,306.8767418756181
low_latency,20260813,48,1,1,1,28,1,0,1,432.5780940181603
low_latency,20260813,49,1,1,1,44,1,0,1,374.7904783706736
low_latency,20260813,50,1,1,1,36,1,0,1,350.84168803874195
low_latency,20260813,51,1,1,1,46,1,0,1,261.3928486981134
low_latency,20260813,52,1,1,1,18,1,0,1,313.4163697623837
low_latency,20260813,53,1,1,1,214,4,1,1,394.98037926400195
low_latency,20260813,54,1,1,1,38,1,0,1,313.517108074725
low_latency,20260813,55,1,1,1,26,1,0,1,296.37684310327086
low_latency,20260813,56,1,1,1,125,2,1,1,359.44040806794885
low_latency,20260813,57,1,1,1,66,1,0,1,318.01620542458113
low_latency,20260813,58,1,1,1,33,1,0,1,356.1786039085903
low_latency,20260813,59,0,1,0,260,4,0,0,
low_latency,20260813,60,1,1,1,32,1,0,1,321.32110899227763
low_latency,20260813,61,1,1,1,31,1,0,1,299.9959782897494
low_latency,20260813,62,1,1,1,84,2,1,1,348.21318505862956
low_latency,20260813,63,1,1,1,25,1,0,1,352.07792200635987
low_latency,20260813,64,1,1,1,12,1,0,1,297.84309604971196
low_latency,20260813,65,1,1,1,32,1,0,1,278.07488604877494
low_latency,20260813,66,1,1,1,33,1,0,1,385.75122479737706
low_latency,20260813,67,1,1,1,24,1,0,1,325.4582044545121
low_latency,20260813,68,1,1,1,35,1,0,1,273.89382925035216
low_latency,20260813,69,1,1,1,12,1,0,1,278.1157059356673
low_latency,20260813,70,1,1,1,29,1,0,1,377.8963648298077
low_latency,20260813,71,0,0,0,260,4,0,0,
low_latency,20260813,72,1,1,1,72,1,0,1,293.2092538680656
low_latency,20260813,73,1,1,1,88,2,1,1,304.4325345076236
low_latency,20260813,74,0,0,0,260,4,0,0,
low_latency,20260813,75,1,1,1,24,1,0,1,300.9322744196139
low_latency,20260813,76,1,1,1,15,1,0,1,245.58704788078867
low_latency,20260813,77,1,1,1,20,1,0,1,398.8820404582768
low_latency,20260813,78,1,1,1,46,1,0,1,383.23265921029747
low_latency,20260813,79,1,1,1,27,1,0,1,299.8938337697269
low_latency,20260813,80,1,1,1,162,3,1,1,345.9221658605902
low_latency,20260813,81,1,1,1,18,1,0,1,284.64075618560594
low_latency,20260813,82,1,1,1,25,1,0,1,336.58449290037936
low_latency,20260813,83,1,1,1,84,2,1,1,324.8554900470498
low_latency,20260813,84,1,1,1,17,1,0,1,243.3408311989009
low_latency,20260813,85,1,1,1,23,1,0,1,390.1603317323329
low_latency,20260813,86,1,1,1,24,1,0,1,279.4739560874712
low_latency,20260813,87,1,1,1,22,1,0,1,218.8582166341635
low_latency,20260813,88,1,1,1,18,1,0,1,295.1622647573207
low_latency,20260813,89,1,1,1,34,1,0,1,400.51813849270724
low_latency,20260813,90,1,1,1,41,1,0,1,299.86636731604995
low_latency,20260813,91,1,1,1,38,1,0,1,254.53740008639164
low_latency,20260813,92,1,1,1,26,1,0,1,386.27623023830586
low_latency,20260813,93,1,1,1,22,1,0,1,272.556107793052
low_latency,20260813,94,1,1,1,33,1,0,1,311.81293046540657
low_latency,20260813,95,1,1,1,49,1,0,1,377.0825218989321
low_latency,20260813,96,1,1,1,33,1,0,1,348.8579747861179
low_latency,20260813,97,1,1,1,91,2,1,1,438.005036842078
low_latency,20260813,98,1,1,1,35,1,0,1,363.06805901014314
low_latency,20260813,99,1,1,1,23,1,0,1,346.3809746848733
low_latency,20260813,100,1,1,1,27,1,0,1,360.3151147188121
low_latency,20260813,101,1,1,1,17,1,0,1,298.26800153110685
low_latency,20260813,102,1,1,1,43,1,0,1,349.9496794210485
low_latency,20260813,103,1,1,1,44,1,0,1,373.3544009927977
low_latency,20260813,104,1,1,1,31,1,0,1,350.3152875934755
low_latency,20260813,105,1,1,1,98,2,1,1,322.41220534504396
low_latency,20260813,106,1,1,1,24,1,0,1,314.1002467876954
low_latency,20260813,107,1,1,1,50,1,0,1,454.02682802105255
low_latency,20260813,108,1,1,1,34,1,0,1,245.1453988812899
low_latency,20260813,109,0,1,0,260,4,0,0,
low_latency,20260813,110,1,1,1,26,1,0,1,373.9778840621872
low_latency,20260813,111,1,1,1,111,2,1,1,313.3492285692124
low_latency,20260813,112,1,1,1,44,1,0,1,369.6379033484395
low_latency,20260813,113,1,1,1,28,1,0,1,248.65034492039683
low_latency,20260813,114,1,1,1,36,1,0,1,361.1384718093646
low_latency,20260813,115,1,1,1,17,1,0,1,334.67963777807824
low_latency,20260813,116,1,1,1,45,1,0,1,331.09658195762773
low_latency,20260813,117,1,1,1,31,1,0,1,298.8472088796549
low_latency,20260813,118,1,1,1,23,1,0,1,325.4434519014776
low_latency,20260813,119,1,1,1,31,1,0,1,336.4570276536355
low_latency,20260813,120,1,1,1,17,1,0,1,320.9872087872861
low_latency,20260813,121,1,1,1,30,1,0,1,448.62924113499713
low_latency,20260813,122,1,1,1,23,1,0,1,293.04571580544126
low_latency,20260813,123,1,1,1,48,1,0,1,303.2341382017859
low_latency,20260813,124,1,1,1,45,1,0,1,319.7205341663269
low_latency,20260813,125,1,1,1,55,1,0,1,375.44985907941475
low_latency,20260813,126,1,1,1,46,1,0,1,363.93036960579946
low_latency,20260813,127,1,1,1,65,1,0,1,315.1010415064334
rescue_efficiency,20260809,0,1,1,1,50,1,0,1,316.150507998773
rescue_efficiency,20260809,1,1,1,1,54,1,0,1,295.8421562823993
rescue_efficiency,20260809,2,1,1,1,49,1,0,1,376.9920874030173
rescue_efficiency,20260809,3,1,1,1,50,1,0,1,411.0690501344702
rescue_efficiency,20260809,4,1,1,1,77,1,0,1,316.859506003368
rescue_efficiency,20260809,5,1,1,1,61,1,0,1,284.78755843446555
rescue_efficiency,20260809,6,1,1,1,97,2,1,1,277.6181374697552
rescue_efficiency,20260809,7,1,1,1,57,1,0,1,345.37354468468345
rescue_efficiency,20260809,8,1,1,1,90,2,1,1,354.22951539836345
rescue_efficiency,20260809,9,1,1,1,87,2,1,1,339.4473159953076
rescue_efficiency,20260809,10,1,1,1,36,1,0,1,300.9064406211655
rescue_efficiency,20260809,11,1,1,1,85,2,1,1,362.0731584382704
rescue_efficiency,20260809,12,1,1,1,93,2,1,1,373.67757652341345
rescue_efficiency,20260809,13,1,1,1,123,2,1,1,413.43225802466714
rescue_efficiency,20260809,14,1,1,1,74,1,0,1,345.5072850150399
rescue_efficiency,20260809,15,1,1,1,88,2,1,1,349.77784019982903
rescue_efficiency,20260809,16,1,1,1,113,2,1,1,399.5640235642044
rescue_efficiency,20260809,17,1,1,1,85,2,1,1,302.14967044256105
rescue_efficiency,20260809,18,1,1,1,97,2,1,1,461.183356794834
rescue_efficiency,20260809,19,1,1,1,55,1,0,1,357.5249128663397
rescue_efficiency,20260809,20,1,1,1,89,2,1,1,285.0275426834976
rescue_efficiency,20260809,21,1,1,1,43,1,0,1,274.81767044471906
rescue_efficiency,20260809,22,1,1,1,84,2,1,1,316.74124194829017
rescue_efficiency,20260809,23,1,1,1,93,2,1,1,369.847750193262
rescue_efficiency,20260809,24,1,1,1,63,1,0,1,302.67489240317093
rescue_efficiency,20260809,25,1,1,1,87,2,1,1,238.01817926684055
rescue_efficiency,20260809,26,1,1,1,64,1,0,1,368.44346496315643
rescue_efficiency,20260809,27,1,1,1,88,2,1,1,275.21038639542803
rescue_efficiency,20260809,28,1,1,1,87,2,1,1,323.8926990230816
rescue_efficiency,20260809,29,1,1,1,37,1,0,1,361.0660008043983
rescue_efficiency,20260809,30,1,1,1,45,1,0,1,334.80387685725094
rescue_efficiency,20260809,31,1,1,1,54,1,0,1,281.4285332048003
rescue_efficiency,20260809,32,1,1,1,68,1,0,1,355.35740079521946
rescue_efficiency,20260809,33,1,1,1,71,1,0,1,347.96007531107284
rescue_efficiency,20260809,34,1,1,1,207,4,1,1,318.1388423216025
rescue_efficiency,20260809,35,1,1,1,91,2,1,1,432.7490031072903
rescue_efficiency,20260809,36,1,1,1,88,2,1,1,401.8090081523225
rescue_efficiency,20260809,37,0,1,0,260,4,0,0,
rescue_efficiency,20260809,38,1,1,1,102,2,1,1,395.2929194395492
rescue_efficiency,20260809,39,1,1,1,35,1,0,1,346.645950385584
rescue_efficiency,20260809,40,1,1,1,48,1,0,1,278.6305544268014
rescue_efficiency,20260809,41,1,1,1,55,1,0,1,220.81232332305785
rescue_efficiency,20260809,42,1,1,1,159,3,1,1,328.3779686760412
rescue_efficiency,20260809,43,1,1,1,41,1,0,1,348.33280089578216
rescue_efficiency,20260809,44,1,1,1,34,1,0,1,387.93090982489014
rescue_efficiency,20260809,45,1,1,1,29,1,0,1,244.10550153708377
rescue_efficiency,20260809,46,1,1,1,106,2,1,1,403.5619217358935
rescue_efficiency,20260809,47,1,1,1,87,2,1,1,288.5376612621885
rescue_efficiency,20260809,48,1,1,1,102,2,1,1,369.8918873841796
rescue_efficiency,20260809,49,1,1,1,42,1,0,1,372.69263280380574
rescue_efficiency,20260809,50,1,1,1,45,1,0,1,307.0209460082193
rescue_efficiency,20260809,51,1,1,1,35,1,0,1,302.69024565728876
rescue_efficiency,20260809,52,1,1,1,33,1,0,1,255.01196803964532
rescue_efficiency,20260809,53,1,1,1,56,1,0,1,313.08784763895227
rescue_efficiency,20260809,54,1,1,1,111,2,1,1,397.3720403938878
rescue_efficiency,20260809,55,1,1,1,64,1,0,1,391.48906564653146
rescue_efficiency,20260809,56,1,1,1,89,2,1,1,326.3151185290063
rescue_efficiency,20260809,57,1,1,1,17,1,0,1,315.7211805205401
rescue_efficiency,20260809,58,1,1,1,43,1,0,1,317.00908710413137
rescue_efficiency,20260809,59,1,1,1,65,1,0,1,428.8830827790339
rescue_efficiency,20260809,60,1,1,1,85,2,1,1,336.3388134205931
rescue_efficiency,20260809,61,0,0,0,260,4,0,0,
rescue_efficiency,20260809,62,1,1,1,48,1,0,1,401.3753352709339
rescue_efficiency,20260809,63,1,1,1,98,2,1,1,386.67880185577144
rescue_efficiency,20260809,64,1,1,1,62,1,0,1,284.65331145204266
rescue_efficiency,20260809,65,1,1,1,24,1,0,1,284.0163272597328
rescue_efficiency,20260809,66,1,1,1,74,1,0,1,320.81288060526276
rescue_efficiency,20260809,67,1,1,1,92,2,1,1,433.50737092636825
rescue_efficiency,20260809,68,1,1,1,89,2,1,1,302.05831601861894
rescue_efficiency,20260809,69,1,1,1,54,1,0,1,353.00652948684586
rescue_efficiency,20260809,70,1,1,1,69,1,0,1,290.49033004110197
rescue_efficiency,20260809,71,1,1,1,47,1,0,1,267.97486048301334
rescue_efficiency,20260809,72,1,1,1,85,2,1,1,344.9539653168283
rescue_efficiency,20260809,73,1,1,1,98,2,1,1,289.0280147692785
rescue_efficiency,20260809,74,1,1,1,57,1,0,1,387.9874855651864
rescue_efficiency,20260809,75,1,1,1,87,2,1,1,442.4216391411103
rescue_efficiency,20260809,76,1,1,1,50,1,0,1,397.1305695605759
rescue_efficiency,20260809,77,1,1,1,95,2,1,1,418.99117847432365
rescue_efficiency,20260809,78,1,1,1,90,2,1,1,311.63929864894794
rescue_efficiency,20260809,79,1,1,1,42,1,0,1,270.8175975206705
rescue_efficiency,20260809,80,1,1,1,88,2,1,1,362.36399526270293
rescue_efficiency,20260809,81,1,1,1,37,1,0,1,402.7657631798756
rescue_efficiency,20260809,82,1,1,1,89,2,1,1,303.83385811587556
rescue_efficiency,20260809,83,1,1,1,64,1,0,1,372.7825107515174
rescue_efficiency,20260809,84,1,1,1,103,2,1,1,375.4940708442832
rescue_efficiency,20260809,85,1,1,1,34,1,0,1,223.69670432752292
rescue_efficiency,20260809,86,1,1,1,78,1,0,1,412.1596308905322
rescue_efficiency,20260809,87,1,1,1,98,2,1,1,324.9636666785045
rescue_efficiency,20260809,88,1,1,1,30,1,0,1,330.74109469125915
rescue_efficiency,20260809,89,1,1,1,35,1,0,1,382.9451424142334
rescue_efficiency,20260809,90,1,1,1,46,1,0,1,370.29109898211834
rescue_efficiency,20260809,91,1,1,1,101,2,1,1,481.22266086851675
rescue_efficiency,20260809,92,1,1,1,83,2,1,1,312.9064813239937
rescue_efficiency,20260809,93,1,1,1,43,1,0,1,294.1119317272283
rescue_efficiency,20260809,94,1,1,1,40,1,0,1,351.03375147423196
rescue_efficiency,20260809,95,1,1,1,24,1,0,1,344.74623244281975
rescue_efficiency,20260809,96,1,1,1,37,1,0,1,308.73224184787404
rescue_efficiency,20260809,97,1,1,1,88,2,1,1,407.5228173491773
rescue_efficiency,20260809,98,1,1,1,55,1,0,1,321.77892080084104
rescue_efficiency,20260809,99,1,1,1,95,2,1,1,320.5946559323686
rescue_efficiency,20260809,100,1,1,1,138,2,1,1,333.8654751489505
rescue_efficiency,20260809,101,1,1,1,90,2,1,1,314.71866592291275
rescue_efficiency,20260809,102,1,1,1,33,1,0,1,230.96983702531816
rescue_efficiency,20260809,103,1,1,1,56,1,0,1,422.3090402641789
rescue_efficiency,20260809,104,1,1,1,55,1,0,1,281.5018680399602
rescue_efficiency,20260809,105,1,1,1,90,2,1,1,394.46135101322955
rescue_efficiency,20260809,106,1,1,1,52,1,0,1,290.5481698056984
rescue_efficiency,20260809,107,1,1,1,85,2,1,1,328.2704022921657
rescue_efficiency,20260809,108,1,1,1,112,2,1,1,338.40777259633876
rescue_efficiency,20260809,109,1,1,1,49,1,0,1,363.5772414406199
rescue_efficiency,20260809,110,1,1,1,98,2,1,1,440.3682374181874
rescue_efficiency,20260809,111,1,1,1,50,1,0,1,370.80084185716714
rescue_efficiency,20260809,112,1,1,1,104,2,1,1,347.55631591933013
rescue_efficiency,20260809,113,1,1,1,36,1,0,1,271.6416502974638
rescue_efficiency,20260809,114,1,1,1,146,3,1,1,356.48144000619897
rescue_efficiency,20260809,115,1,1,1,33,1,0,1,276.4188833712093
rescue_efficiency,20260809,116,1,1,1,86,2,1,1,343.49027702583555
rescue_efficiency,20260809,117,1,1,1,180,3,1,1,413.61718427488586
rescue_efficiency,20260809,118,1,1,1,75,1,0,1,327.4844959274664
rescue_efficiency,20260809,119,1,1,1,75,1,0,1,302.2177009896234
rescue_efficiency,20260809,120,1,1,1,98,2,1,1,288.048062737476
rescue_efficiency,20260809,121,1,1,1,89,2,1,1,433.77169013951453
rescue_efficiency,20260809,122,1,1,1,37,1,0,1,283.98789769180485
rescue_efficiency,20260809,123,1,1,1,42,1,0,1,418.95242141121133
rescue_efficiency,20260809,124,1,1,1,88,2,1,1,335.6787277633335
rescue_efficiency,20260809,125,1,1,1,55,1,0,1,360.5798427452356
rescue_efficiency,20260809,126,1,1,1,34,1,0,1,370.35545532330787
rescue_efficiency,20260809,127,1,1,1,40,1,0,1,367.958886298706
rescue_efficiency,20260810,0,1,1,1,79,1,0,1,481.47777210069887
rescue_efficiency,20260810,1,1,1,1,36,1,0,1,309.04388017571375
rescue_efficiency,20260810,2,1,1,1,37,1,0,1,314.88502200173843
rescue_efficiency,20260810,3,1,1,1,94,2,1,1,356.6735317309283
rescue_efficiency,20260810,4,1,1,1,223,4,1,1,371.88224004975984
rescue_efficiency,20260810,5,1,1,1,48,1,0,1,376.2521573820157
rescue_efficiency,20260810,6,1,1,1,66,1,0,1,314.4803128312264
rescue_efficiency,20260810,7,1,1,1,110,2,1,1,306.74118764957404
rescue_efficiency,20260810,8,1,1,1,84,2,1,1,388.8439147172038
rescue_efficiency,20260810,9,1,1,1,146,3,1,1,401.7758978539807
rescue_efficiency,20260810,10,1,1,1,54,1,0,1,422.5043776597895
rescue_efficiency,20260810,11,1,1,1,27,1,0,1,310.1666754338604
rescue_efficiency,20260810,12,1,1,1,64,1,0,1,319.9507509102992
rescue_efficiency,20260810,13,1,1,1,77,1,0,1,302.64376608609143
rescue_efficiency,20260810,14,1,1,1,84,2,1,1,287.54143172716044
rescue_efficiency,20260810,15,1,1,1,31,1,0,1,252.62795436019908
rescue_efficiency,20260810,16,1,1,1,133,2,1,1,283.55351636481237
rescue_efficiency,20260810,17,1,1,1,87,2,1,1,401.3021375581184
rescue_efficiency,20260810,18,1,1,1,33,1,0,1,324.8603188768418
rescue_efficiency,20260810,19,1,1,1,110,2,1,1,405.3795226755583
rescue_efficiency,20260810,20,1,1,1,151,3,1,1,355.10765401005654
rescue_efficiency,20260810,21,1,1,1,34,1,0,1,293.2766805129858
rescue_efficiency,20260810,22,1,1,1,42,1,0,1,300.44596591051925
rescue_efficiency,20260810,23,1,1,1,94,2,1,1,382.2310623937408
rescue_efficiency,20260810,24,1,1,1,38,1,0,1,329.40740687148184
rescue_efficiency,20260810,25,1,1,1,89,2,1,1,336.1254775137463
rescue_efficiency,20260810,26,1,1,1,46,1,0,1,454.9033375519107
rescue_efficiency,20260810,27,1,1,1,71,1,0,1,359.53289445473746
rescue_efficiency,20260810,28,1,1,1,30,1,0,1,382.2633596771818
rescue_efficiency,20260810,29,0,1,0,260,4,0,0,
rescue_efficiency,20260810,30,1,1,1,56,1,0,1,316.8858096154092
rescue_efficiency,20260810,31,1,1,1,101,2,1,1,313.2051237100238
rescue_efficiency,20260810,32,1,1,1,53,1,0,1,336.8729348425182
rescue_efficiency,20260810,33,0,0,0,260,4,0,0,
rescue_efficiency,20260810,34,1,1,1,96,2,1,1,420.0182558973792
rescue_efficiency,20260810,35,1,1,1,94,2,1,1,256.32261326427255
rescue_efficiency,20260810,36,1,1,1,53,1,0,1,250.8665973388951
rescue_efficiency,20260810,37,1,1,1,59,1,0,1,267.53696967202205
rescue_efficiency,20260810,38,1,1,1,53,1,0,1,229.84136838532922
rescue_efficiency,20260810,39,1,1,1,85,2,1,1,312.0707687278108
rescue_efficiency,20260810,40,1,1,1,40,1,0,1,326.0938743027125
rescue_efficiency,20260810,41,1,1,1,47,1,0,1,414.1220672936548
rescue_efficiency,20260810,42,1,1,1,77,1,0,1,313.781327162606
rescue_efficiency,20260810,43,1,1,1,64,1,0,1,262.60925398697077
rescue_efficiency,20260810,44,1,1,1,45,1,0,1,255.72671260162355
rescue_efficiency,20260810,45,0,1,0,260,4,0,0,
rescue_efficiency,20260810,46,1,1,1,93,2,1,1,385.4800270418941
rescue_efficiency,20260810,47,1,1,1,33,1,0,1,342.78686840627927
rescue_efficiency,20260810,48,1,1,1,94,2,1,1,400.0165358766061
rescue_efficiency,20260810,49,1,1,1,76,1,0,1,448.08846717470544
rescue_efficiency,20260810,50,1,1,1,55,1,0,1,395.7961896283625
rescue_efficiency,20260810,51,1,1,1,80,1,0,1,297.52844471568017
rescue_efficiency,20260810,52,1,1,1,35,1,0,1,296.87532721841785
rescue_efficiency,20260810,53,1,1,1,43,1,0,1,301.34068782367393
rescue_efficiency,20260810,54,1,1,1,87,2,1,1,325.2592411370232
rescue_efficiency,20260810,55,1,1,1,87,2,1,1,344.5456587970518
rescue_efficiency,20260810,56,1,1,1,60,1,0,1,331.9440597036099
rescue_efficiency,20260810,57,1,1,1,49,1,0,1,311.7728096435494
rescue_efficiency,20260810,58,1,1,1,106,2,1,1,361.6153016467201
rescue_efficiency,20260810,59,1,1,1,75,1,0,1,356.13584076258337
rescue_efficiency,20260810,60,1,1,1,84,2,1,1,340.49659967176683
rescue_efficiency,20260810,61,1,1,1,89,2,1,1,382.4627128305168
rescue_efficiency,20260810,62,1,1,1,87,2,1,1,356.2894875153549
rescue_efficiency,20260810,63,1,1,1,53,1,0,1,288.20036780516136
rescue_efficiency,20260810,64,1,1,1,26,1,0,1,346.8799249825793
rescue_efficiency,20260810,65,1,1,1,89,2,1,1,391.0645528838138
rescue_efficiency,20260810,66,1,1,1,69,1,0,1,325.4911188082316
rescue_efficiency,20260810,67,1,1,1,40,1,0,1,377.30150944445603
rescue_efficiency,20260810,68,1,1,1,144,3,1,1,340.0333823490228
rescue_efficiency,20260810,69,1,1,1,37,1,0,1,369.11869570514153
rescue_efficiency,20260810,70,1,1,1,132,2,1,1,435.2103208261303
rescue_efficiency,20260810,71,1,1,1,84,2,1,1,361.1304629343001
rescue_efficiency,20260810,72,1,1,1,69,1,0,1,330.7976878621055
rescue_efficiency,20260810,73,1,1,1,92,2,1,1,377.5638516203483
rescue_efficiency,20260810,74,0,0,0,260,4,0,0,
rescue_efficiency,20260810,75,1,1,1,56,1,0,1,312.12695170219
rescue_efficiency,20260810,76,1,1,1,30,1,0,1,383.3539885794074
rescue_efficiency,20260810,77,1,1,1,98,2,1,1,402.4521346701091
rescue_efficiency,20260810,78,1,1,1,86,2,1,1,358.5165232823597
rescue_efficiency,20260810,79,1,1,1,76,1,0,1,442.7207063561003
rescue_efficiency,20260810,80,1,0,0,68,1,0,1,438.1456061464654
rescue_efficiency,20260810,81,1,1,1,89,2,1,1,379.66892093176864
