configuration,b,M,guard_bits,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,syndrome_valid_logical_error,non_convergence,float_logically_correct,iterations,float_iterations,relay_legs,float_relay_legs,selected_solution_weight,float_selected_solution_weight,prior_clipping,lambda_saturation,check_message_saturation,variable_message_saturation,marginal_saturation,accumulator_saturation,stored_operation_count,marginal_operation_count
low_latency,18,16,4,20260809,112,1,1,1,0,0,1,28,48,1,1,330.3181042673114,329.8719165750861,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260809,113,1,1,1,0,0,1,41,26,1,1,280.98431817549726,276.2851926126827,0,0,0,5527,1576,0,37711656,2777832
low_latency,18,16,4,20260809,114,1,1,1,0,0,1,152,20,3,1,340.59234138622713,349.97869022261057,0,0,0,15508535,2576566,0,139625640,10298304
low_latency,18,16,4,20260809,115,1,1,1,0,0,1,30,19,1,1,280.29823150691584,261.4680266731877,0,0,0,0,0,0,27612072,2032560
low_latency,18,16,4,20260809,116,1,1,1,0,0,1,25,34,1,1,323.21488746233183,334.35677903390723,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260809,117,1,1,1,0,0,1,115,147,2,3,393.7213108950356,390.9320559884411,0,0,0,14221014,2365629,0,105654312,7791480
low_latency,18,16,4,20260809,118,1,1,1,0,0,1,24,18,1,1,347.4686720716745,344.0011686597601,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260809,119,1,1,1,0,0,1,22,28,1,1,291.67056369975626,293.7021099222694,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260809,120,1,1,1,0,0,1,56,20,1,1,292.9333712977218,285.0630681786598,0,0,0,5355618,911264,0,51483816,3794112
low_latency,18,16,4,20260809,121,1,1,1,0,0,1,32,29,1,1,442.7166953769953,463.4497246426643,0,0,0,0,0,0,29448360,2168064
low_latency,18,16,4,20260809,122,1,1,1,0,0,1,48,33,1,1,337.08276075473293,323.65360269006106,0,0,0,5086426,861503,0,44138664,3252096
low_latency,18,16,4,20260809,123,1,1,1,0,0,1,18,29,1,1,365.0605178432185,403.87720113420835,0,0,0,0,0,0,16594344,1219536
low_latency,18,16,4,20260809,124,1,1,1,0,0,1,53,145,1,3,328.94615599261283,338.62337278406545,0,0,0,6435773,1083470,0,48729384,3590856
low_latency,18,16,4,20260809,125,1,1,1,0,0,1,37,61,1,1,358.01359672029184,354.7803852639372,0,0,0,689411,132935,0,34039080,2506824
low_latency,18,16,4,20260809,126,1,1,1,0,0,1,30,25,1,1,408.04438006846533,354.90696138202713,0,0,0,0,0,0,27612072,2032560
low_latency,18,16,4,20260809,127,1,1,1,0,0,1,30,38,1,1,368.04427371581585,369.43141632645563,0,0,0,0,0,0,27612072,2032560
low_latency,18,16,4,20260810,0,1,1,1,0,0,1,34,50,1,1,500.9250440338453,502.49721104526446,0,0,0,0,0,0,31284648,2303568
low_latency,18,16,4,20260810,1,1,1,1,0,0,1,15,50,1,1,315.2086960472403,319.08627542985323,0,0,0,0,0,0,13839912,1016280
low_latency,18,16,4,20260810,2,1,1,1,0,0,1,27,34,1,1,328.4555325767011,333.84935737985114,0,0,0,0,0,0,24857640,1829304
low_latency,18,16,4,20260810,3,1,1,1,0,0,1,109,63,2,1,372.9131381407377,348.1625220704026,0,0,0,16397867,2715051,0,100145448,7384968
low_latency,18,16,4,20260810,4,0,1,0,0,1,1,260,84,4,2,,368.53671171565543,0,0,0,13991573,2358708,0,238785192,17615520
low_latency,18,16,4,20260810,5,1,1,1,0,0,1,33,26,1,1,376.6419291294545,381.153274841904,0,0,0,16526,3373,0,30366504,2235816
low_latency,18,16,4,20260810,6,1,1,1,0,0,1,24,33,1,1,323.41076255152734,322.41231137976,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260810,7,1,1,1,0,0,1,26,112,1,2,300.77962120470977,302.4345316043893,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,8,1,1,1,0,0,1,47,41,1,1,395.78526449464493,403.7327931923545,0,0,0,107,60,0,43220520,3184344
low_latency,18,16,4,20260810,9,0,1,0,0,1,1,260,105,4,2,,393.4808503552399,0,0,0,13395162,2241841,0,238785192,17615520
low_latency,18,16,4,20260810,10,1,1,1,0,0,1,29,21,1,1,391.1208559091043,390.5269860841997,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260810,11,1,1,1,0,0,1,19,44,1,1,322.48308138886375,328.14111163253386,0,0,0,0,0,0,17512488,1287288
low_latency,18,16,4,20260810,12,1,1,1,0,0,1,26,23,1,1,363.29005184646144,309.88896537221774,0,0,0,4,4,0,23939496,1761552
low_latency,18,16,4,20260810,13,1,1,1,0,0,1,34,28,1,1,309.2197442624654,308.7297321968356,0,0,0,33121,6792,0,31284648,2303568
low_latency,18,16,4,20260810,14,1,1,1,0,0,1,91,21,2,1,328.69898429064426,292.0137652710964,0,0,0,16665953,2761255,0,83618856,6165432
low_latency,18,16,4,20260810,15,1,1,1,0,0,1,16,40,1,1,273.29692897709754,339.24973309515616,0,0,0,0,0,0,14758056,1084032
low_latency,18,16,4,20260810,16,1,1,1,0,0,1,29,24,1,1,271.83376783809126,270.0420088370274,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260810,17,1,1,1,0,0,1,26,13,1,1,393.2434727162663,381.6427260802042,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,18,1,1,1,0,0,1,54,18,1,1,306.332404546578,299.6085724802879,0,0,0,6298252,1055147,0,49647528,3658608
low_latency,18,16,4,20260810,19,1,1,1,0,0,1,29,36,1,1,377.47886895757136,368.8315699259588,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260810,20,1,1,1,0,0,1,16,35,1,1,307.02095243760357,323.12511019006047,0,0,0,0,0,0,14758056,1084032
low_latency,18,16,4,20260810,21,0,1,0,0,1,1,260,30,4,1,,296.4717643378872,0,0,0,17802185,2988402,0,238785192,17615520
low_latency,18,16,4,20260810,22,1,1,1,0,0,1,26,33,1,1,258.8488401344117,273.4804678591191,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,23,1,1,1,0,0,1,183,28,3,1,396.3959963156036,351.1825132953932,0,0,0,13584336,2263952,0,168088104,12398616
low_latency,18,16,4,20260810,24,1,1,1,0,0,1,28,26,1,1,341.5640614914419,349.4407365165133,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260810,25,1,1,1,0,0,1,29,45,1,1,339.0157676881215,407.60111912158175,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260810,26,1,1,1,0,0,1,102,66,2,1,493.1205744227318,455.28849804885164,0,0,0,8491509,1436629,0,93718440,6910704
low_latency,18,16,4,20260810,27,1,1,1,0,0,1,44,25,1,1,366.1912450757294,382.17007459500917,0,0,0,4569,1137,0,40466088,2981088
low_latency,18,16,4,20260810,28,1,1,1,0,0,1,16,15,1,1,397.2290254529588,398.52242230150136,0,0,0,0,0,0,14758056,1084032
low_latency,18,16,4,20260810,29,1,1,1,0,0,1,193,125,3,2,367.389390269556,346.256590400744,0,0,0,11249907,1870539,0,177269544,13076136
low_latency,18,16,4,20260810,30,1,1,1,0,0,1,32,21,1,1,263.3198737606095,248.57562665168305,0,0,0,314,94,0,29448360,2168064
low_latency,18,16,4,20260810,31,1,1,1,0,0,1,20,69,1,1,336.5171363064717,322.96210429496466,0,0,0,0,0,0,18430632,1355040
low_latency,18,16,4,20260810,32,1,1,1,0,0,1,52,16,1,1,353.5959157507848,388.1751902535789,0,0,0,4756061,807932,0,47811240,3523104
low_latency,18,16,4,20260810,33,0,0,0,0,1,1,260,47,4,1,,439.3346654948589,0,0,0,10061733,1667228,0,238785192,17615520
low_latency,18,16,4,20260810,34,1,1,1,0,0,1,28,20,1,1,413.55825711524534,402.1761809856231,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260810,35,1,1,1,0,0,1,20,36,1,1,263.591571947936,263.76366473461053,0,0,0,0,0,0,18430632,1355040
low_latency,18,16,4,20260810,36,1,1,1,0,0,1,38,37,1,1,252.3353940488227,247.66362282152159,0,0,0,2197070,384653,0,34957224,2574576
low_latency,18,16,4,20260810,37,1,1,1,0,0,1,23,21,1,1,257.9066197750411,273.0842234902355,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260810,38,1,1,1,0,0,1,21,16,1,1,224.96356980016563,232.0928665866565,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260810,39,1,1,1,0,0,1,26,23,1,1,301.2387626345279,311.1790682404327,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,40,1,1,1,0,0,1,34,33,1,1,316.1874079489505,339.1082961229702,0,0,0,8,8,0,31284648,2303568
low_latency,18,16,4,20260810,41,1,1,1,0,0,1,49,20,1,1,425.2630744084266,432.7248528330902,0,0,0,1065974,203570,0,45056808,3319848
low_latency,18,16,4,20260810,42,1,1,1,0,0,1,34,18,1,1,328.27332835472896,313.7804428261875,0,0,0,45857,9918,0,31284648,2303568
low_latency,18,16,4,20260810,43,1,1,1,0,0,1,17,14,1,1,260.6769847589577,273.66490937024776,0,0,0,0,0,0,15676200,1151784
low_latency,18,16,4,20260810,44,1,1,1,0,0,1,46,22,1,1,280.26303832828273,260.17455082985055,0,0,0,630012,128985,0,42302376,3116592
low_latency,18,16,4,20260810,45,1,1,1,0,0,1,228,225,4,4,340.19195477053347,348.5877635854779,0,0,0,16629798,2776946,0,209404584,15447456
low_latency,18,16,4,20260810,46,1,1,1,0,0,1,23,18,1,1,355.3890245257553,366.97673023523055,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260810,47,1,1,1,0,0,1,24,22,1,1,361.7735430036529,342.8523414560916,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260810,48,1,1,1,0,0,1,50,85,1,2,369.7434741433471,392.17491743610816,0,0,0,0,0,0,45974952,3387600
low_latency,18,16,4,20260810,49,1,1,1,0,0,1,35,31,1,1,455.36623456258314,470.7772840558175,0,0,0,0,0,0,32202792,2371320
low_latency,18,16,4,20260810,50,0,0,0,0,1,1,260,98,4,2,,399.1631340517338,0,0,0,7504341,1277125,0,238785192,17615520
low_latency,18,16,4,20260810,51,1,1,1,0,0,0,50,260,1,4,326.3486988815714,,0,0,0,556050,110331,0,45974952,3387600
low_latency,18,16,4,20260810,52,1,1,1,0,0,1,31,36,1,1,294.4148628524576,292.7506541601039,0,0,0,565879,110603,0,28530216,2100312
low_latency,18,16,4,20260810,53,1,1,1,0,0,1,21,37,1,1,266.85435224448014,326.72724854792114,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260810,54,1,1,1,0,0,1,27,28,1,1,336.15383539168187,324.24686502327734,0,0,0,0,0,0,24857640,1829304
low_latency,18,16,4,20260810,55,1,1,1,0,0,1,84,87,2,2,333.13515110665986,341.5973161441128,0,0,0,15334592,2544337,0,77191848,5691168
low_latency,18,16,4,20260810,56,1,1,1,0,0,1,24,11,1,1,320.02366905946644,329.64955882880326,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260810,57,1,1,1,0,0,1,60,29,1,1,309.0152333501335,314.855744819478,0,0,0,9100624,1520179,0,55156392,4065120
low_latency,18,16,4,20260810,58,1,1,1,0,0,0,20,260,1,4,385.31600568204044,,0,0,0,0,0,0,18430632,1355040
low_latency,18,16,4,20260810,59,1,1,1,0,0,1,46,19,1,1,334.2643550746262,335.1119373839855,0,0,0,4406498,746982,0,42302376,3116592
low_latency,18,16,4,20260810,60,1,1,1,0,0,1,177,157,3,3,366.54346109050795,352.6944902143023,0,0,0,15040586,2507580,0,162579240,11992104
low_latency,18,16,4,20260810,61,1,1,1,0,0,1,71,51,1,1,388.33561833112265,384.1582002591374,0,0,0,4889241,855911,0,65255976,4810392
low_latency,18,16,4,20260810,62,1,1,1,0,0,1,16,17,1,1,348.47225157148796,357.1627484002779,0,0,0,0,0,0,14758056,1084032
low_latency,18,16,4,20260810,63,1,1,1,0,0,1,26,34,1,1,308.08282826675793,308.7777434379728,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,64,1,1,1,0,0,1,24,34,1,1,360.25674046849434,358.35719165376827,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260810,65,1,1,1,0,0,1,38,47,1,1,358.24620495855527,363.0432324967421,0,0,0,20,20,0,34957224,2574576
low_latency,18,16,4,20260810,66,1,1,1,0,0,1,33,31,1,1,323.9085646565777,307.32101096042214,0,0,0,0,0,0,30366504,2235816
low_latency,18,16,4,20260810,67,1,1,1,0,0,1,42,27,1,1,365.2330985982811,384.68736673372445,0,0,0,106203,22400,0,38629800,2845584
low_latency,18,16,4,20260810,68,1,1,1,0,0,1,118,91,2,2,353.1066590128345,349.06409235832587,0,0,0,17040254,2820645,0,108408744,7994736
low_latency,18,16,4,20260810,69,1,1,1,0,0,1,46,86,1,2,358.07143443272355,367.3664087084224,0,0,0,976863,183906,0,42302376,3116592
low_latency,18,16,4,20260810,70,1,1,1,0,0,1,24,25,1,1,467.05467331496743,433.5208307549157,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260810,71,1,1,1,0,0,1,31,31,1,1,338.15441722790655,336.7533139896732,0,0,0,0,0,0,28530216,2100312
low_latency,18,16,4,20260810,72,1,1,1,0,0,1,71,43,1,1,364.3657510846558,310.2234092341623,0,0,0,11007822,1835844,0,65255976,4810392
low_latency,18,16,4,20260810,73,1,1,1,0,0,1,29,99,1,2,380.0812305840373,343.6495435596057,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260810,74,1,1,1,0,0,1,26,43,1,1,403.70153976537256,401.2858387074041,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,75,1,1,1,0,0,1,33,50,1,1,338.1886219579162,324.13404739487135,0,0,0,0,0,0,30366504,2235816
low_latency,18,16,4,20260810,76,1,1,1,0,0,1,25,23,1,1,399.7949975583371,391.9725536314147,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260810,77,1,1,1,0,0,1,35,23,1,1,419.2525612318509,393.7124496750945,0,0,0,0,0,0,32202792,2371320
low_latency,18,16,4,20260810,78,0,1,0,0,1,1,260,93,4,2,,369.0658819571893,0,0,0,14784891,2476473,0,238785192,17615520
low_latency,18,16,4,20260810,79,1,1,1,0,0,1,37,90,1,2,459.9063230176823,479.7584200363751,0,0,0,48312,10370,0,34039080,2506824
low_latency,18,16,4,20260810,80,1,0,0,1,0,0,41,260,1,4,457.5687963884229,,0,0,0,496,172,0,37711656,2777832
low_latency,18,16,4,20260810,81,1,1,1,0,0,1,48,57,1,1,365.85703506893947,380.6844122033713,0,0,0,2046166,379574,0,44138664,3252096
low_latency,18,16,4,20260810,82,1,1,1,0,0,1,33,42,1,1,397.3672987807833,386.27129450147584,0,0,0,0,0,0,30366504,2235816
low_latency,18,16,4,20260810,83,1,1,1,0,0,1,28,25,1,1,324.3564036980701,334.8051483298557,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260810,84,1,1,1,0,0,1,28,44,1,1,360.41048031361333,375.9310045884768,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260810,85,1,1,1,0,0,1,25,23,1,1,318.8930084157718,317.8474096116789,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260810,86,1,1,1,0,0,1,25,54,1,1,355.0727547005422,372.93033090595804,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260810,87,1,1,1,0,0,1,38,42,1,1,368.165161183587,361.0139855623321,0,0,0,6876,1581,0,34957224,2574576
low_latency,18,16,4,20260810,88,1,1,1,0,0,1,37,25,1,1,275.88258134632684,275.7587636331284,0,0,0,214928,43710,0,34039080,2506824
low_latency,18,16,4,20260810,89,1,1,1,0,0,1,26,21,1,1,350.59060661285326,337.70771190579063,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,90,1,1,1,0,0,1,34,26,1,1,357.0661045447322,378.4694595345113,0,0,0,369,114,0,31284648,2303568
low_latency,18,16,4,20260810,91,0,1,0,0,1,1,260,134,4,2,,368.0483101265537,0,0,0,15692140,2618797,0,238785192,17615520
low_latency,18,16,4,20260810,92,1,1,1,0,0,1,34,17,1,1,351.200438083204,357.7294501982791,0,0,0,0,0,0,31284648,2303568
low_latency,18,16,4,20260810,93,1,1,1,0,0,1,34,26,1,1,338.55158970915016,355.6940944962528,0,0,0,12587,2973,0,31284648,2303568
low_latency,18,16,4,20260810,94,1,1,1,0,0,1,36,47,1,1,370.02951223973685,383.5899170816034,0,0,0,304040,60555,0,33120936,2439072
low_latency,18,16,4,20260810,95,1,1,1,0,0,1,20,54,1,1,318.67305876420704,334.50434369585696,0,0,0,0,0,0,18430632,1355040
low_latency,18,16,4,20260810,96,1,1,1,0,0,1,99,23,2,1,317.6228818031436,340.5832031091288,0,0,0,13990742,2323342,0,90964008,6707448
low_latency,18,16,4,20260810,97,1,1,1,0,0,1,26,40,1,1,331.09517688974597,334.7190444299579,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260810,98,1,1,1,0,0,1,20,33,1,1,340.9275362383744,457.0496719417851,0,0,0,0,0,0,18430632,1355040
low_latency,18,16,4,20260810,99,1,1,1,0,0,1,73,39,1,1,407.50021345925813,372.04870729193954,0,0,0,12151881,2014596,0,67092264,4945896
low_latency,18,16,4,20260810,100,1,1,1,0,0,1,34,18,1,1,412.13187278808306,365.2936732462871,0,0,0,34,21,0,31284648,2303568
low_latency,18,16,4,20260810,101,1,1,1,0,0,1,58,113,1,2,440.80917790851413,451.64127055844665,0,0,0,6937308,1163395,0,53320104,3929616
low_latency,18,16,4,20260810,102,0,1,0,0,1,1,260,23,4,1,,335.99578813258216,0,0,0,15539985,2606215,0,238785192,17615520
low_latency,18,16,4,20260810,103,1,1,1,0,0,1,23,37,1,1,431.1074228274101,396.3706190417895,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260810,104,1,1,1,0,0,1,32,62,1,1,314.05782676933114,316.18319336089365,0,0,0,0,0,0,29448360,2168064
low_latency,18,16,4,20260810,105,1,1,1,0,0,1,40,89,1,2,355.0078967322838,343.237473950101,0,0,0,1978267,346666,0,36793512,2710080
low_latency,18,16,4,20260810,106,1,1,1,0,0,1,108,82,2,2,265.1462203044946,274.9427590039885,0,0,0,17825654,2952673,0,99227304,7317216
low_latency,18,16,4,20260810,107,1,1,1,0,0,1,96,104,2,2,438.2403764580693,415.040432025336,0,0,0,12433474,2063941,0,88209576,6504192
low_latency,18,16,4,20260810,108,1,1,1,0,0,1,43,75,1,1,305.89675204011985,348.82497823704784,0,0,0,1062408,197560,0,39547944,2913336
low_latency,18,16,4,20260810,109,1,1,1,0,0,1,23,26,1,1,342.3649370075662,386.3130395759481,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260810,110,1,1,1,0,0,1,22,88,1,2,419.78220162157083,414.70015878452955,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260810,111,1,1,1,0,0,1,215,136,4,2,376.8746514951054,388.6554542471033,0,0,0,18136673,3027343,0,197468712,14566680
low_latency,18,16,4,20260810,112,1,1,1,0,0,1,32,20,1,1,319.5921713208034,312.0021857091162,0,0,0,1639,472,0,29448360,2168064
low_latency,18,16,4,20260810,113,1,1,1,0,0,1,21,27,1,1,285.0882272442966,284.41383120031895,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260810,114,1,1,1,0,0,1,25,24,1,1,334.72523796690984,287.96351552182637,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260810,115,1,1,1,0,0,1,41,28,1,1,418.46082751248423,452.704581223363,0,0,0,762038,146616,0,37711656,2777832
low_latency,18,16,4,20260810,116,1,1,1,0,0,1,30,21,1,1,334.2975583957202,303.6337049253732,0,0,0,10330,2295,0,27612072,2032560
low_latency,18,16,4,20260810,117,1,1,1,0,0,1,18,19,1,1,318.06256707475353,309.4625952148559,0,0,0,0,0,0,16594344,1219536
low_latency,18,16,4,20260810,118,1,1,1,0,0,1,34,22,1,1,398.59384092916594,404.73965642984615,0,0,0,0,0,0,31284648,2303568
low_latency,18,16,4,20260810,119,1,1,1,0,0,1,22,22,1,1,336.7294018135441,334.8824843170258,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260810,120,0,1,0,0,1,1,260,91,4,2,,431.5404699928288,0,0,0,13146845,2238166,0,238785192,17615520
low_latency,18,16,4,20260810,121,1,1,1,0,0,1,25,24,1,1,319.36573281146127,408.3094381638691,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260810,122,1,1,1,0,0,1,23,20,1,1,274.8403756116801,269.880330374349,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260810,123,1,1,1,0,0,1,23,22,1,1,238.56411660048644,271.9414818441023,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260810,124,1,1,1,0,0,1,38,34,1,1,435.4121070024497,405.9155659010146,0,0,0,0,0,0,34957224,2574576
low_latency,18,16,4,20260810,125,1,1,1,0,0,1,33,30,1,1,326.2626758815749,305.0931984546422,0,0,0,0,0,0,30366504,2235816
low_latency,18,16,4,20260810,126,1,1,1,0,0,1,37,77,1,1,402.20231895870086,405.9638843931541,0,0,0,0,0,0,34039080,2506824
low_latency,18,16,4,20260810,127,1,1,1,0,0,1,35,31,1,1,354.9904173802573,356.2425807154525,0,0,0,139,58,0,32202792,2371320
low_latency,18,16,4,20260811,0,1,1,1,0,0,1,16,16,1,1,262.37930013542746,268.4099853823129,0,0,0,0,0,0,14758056,1084032
low_latency,18,16,4,20260811,1,0,1,0,0,1,1,260,26,4,1,,346.0440848582283,0,0,0,14340694,2403042,0,238785192,17615520
low_latency,18,16,4,20260811,2,1,1,1,0,0,1,18,17,1,1,291.4765626780254,298.59105050714606,0,0,0,0,0,0,16594344,1219536
low_latency,18,16,4,20260811,3,1,1,1,0,0,1,33,33,1,1,339.1254738902512,341.9062094430152,0,0,0,5414,1282,0,30366504,2235816
low_latency,18,16,4,20260811,4,1,1,1,0,0,1,25,24,1,1,278.27994510684584,310.144580346704,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260811,5,1,1,1,0,0,1,24,36,1,1,359.4424662641918,337.53348554432023,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260811,6,1,1,1,0,0,1,13,27,1,1,296.66235282947207,285.0249958991975,0,0,0,0,0,0,12003624,880776
low_latency,18,16,4,20260811,7,1,1,1,0,0,1,15,29,1,1,362.015705197418,370.46398150017615,0,0,0,0,0,0,13839912,1016280
low_latency,18,16,4,20260811,8,1,1,1,0,0,1,39,24,1,1,279.27677513732647,250.36298374970147,0,0,0,2294661,400221,0,35875368,2642328
low_latency,18,16,4,20260811,9,1,1,1,0,0,1,22,55,1,1,278.03105040507415,276.894902302146,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260811,10,1,1,1,0,0,1,25,19,1,1,297.817460853556,379.24179635321434,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260811,11,1,1,1,0,0,1,24,37,1,1,348.23021386122525,380.29612669288656,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260811,12,1,1,1,0,0,1,159,40,3,1,259.14213997633277,308.87711623578684,0,0,0,17404602,2893797,0,146052648,10772568
low_latency,18,16,4,20260811,13,1,1,1,0,0,1,18,19,1,1,397.66012872506343,389.7371157082861,0,0,0,0,0,0,16594344,1219536
low_latency,18,16,4,20260811,14,1,1,1,0,0,1,12,22,1,1,301.6422466688425,298.0035701712604,0,0,0,0,0,0,11085480,813024
low_latency,18,16,4,20260811,15,1,1,1,0,0,1,247,27,4,1,378.5463943899628,352.2146639671643,0,0,0,14887221,2484258,0,226849320,16734744
low_latency,18,16,4,20260811,16,1,1,1,0,0,1,28,32,1,1,407.2859866119445,320.3868593020909,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260811,17,1,1,1,0,0,1,26,25,1,1,313.343238852454,328.3803319394158,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260811,18,0,1,0,0,1,1,260,26,4,1,,313.1791949162632,0,0,0,11541356,1962863,0,238785192,17615520
low_latency,18,16,4,20260811,19,1,1,1,0,0,1,13,12,1,1,346.64990185581377,349.3068650983686,0,0,0,0,0,0,12003624,880776
low_latency,18,16,4,20260811,20,1,1,1,0,0,1,28,33,1,1,351.2387677050016,383.47641805762953,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260811,21,1,1,1,0,0,1,94,130,2,2,354.00071634000665,345.6434354101665,0,0,0,12522206,2080451,0,86373288,6368688
low_latency,18,16,4,20260811,22,1,1,1,0,0,1,34,26,1,1,372.56134402314507,346.45236781633423,0,0,0,0,0,0,31284648,2303568
low_latency,18,16,4,20260811,23,1,1,1,0,0,1,23,12,1,1,391.10536656527154,396.09518539861455,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260811,24,1,1,1,0,0,1,34,43,1,1,314.05139802507273,289.5408566636942,0,0,0,211,90,0,31284648,2303568
low_latency,18,16,4,20260811,25,1,1,1,0,0,1,98,38,2,1,356.6098364436224,355.0731787583196,0,0,0,12721222,2122474,0,90045864,6639696
low_latency,18,16,4,20260811,26,0,1,0,0,1,1,260,158,4,3,,265.51779811351435,0,0,0,13883976,2330746,0,238785192,17615520
low_latency,18,16,4,20260811,27,1,1,1,0,0,1,40,41,1,1,310.6062124644927,318.5075931560136,0,0,0,300017,61889,0,36793512,2710080
low_latency,18,16,4,20260811,28,1,1,1,0,0,1,23,48,1,1,345.8983501406883,386.14033923900104,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260811,29,1,1,1,0,0,1,12,14,1,1,224.3826823337472,224.3826823337472,0,0,0,0,0,0,11085480,813024
