original_fault_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
10931,0,0,0,0
10932,0,2,2,1
10933,0,1,1,3
10934,0,3,3,2
10935,0,2,2,0
10936,0,0,0,1
10937,0,1,1,3
10938,0,0,0,2
10939,0,3,3,0
10940,0,0,0,1
10941,0,1,1,3
10942,0,2,2,0
10943,0,0,0,1
10944,0,1,1,2
10945,0,2,2,0
10946,0,3,3,3
10947,0,1,1,2
10948,0,0,0,0
10949,0,3,3,1
10950,0,2,2,0
10951,0,1,1,3
10952,0,2,2,1
10953,0,3,3,0
10954,0,1,1,3
10955,0,1,1,2
10956,0,3,3,3
10957,0,0,0,0
10958,0,0,0,0
10959,0,3,3,2
10960,0,2,2,0
10961,0,0,0,1
10962,0,2,2,3
10963,0,0,0,0
10964,0,0,0,1
10965,0,1,1,3
10966,0,2,2,0
10967,0,3,3,0
10968,0,1,1,2
10969,0,3,3,3
10970,0,0,0,1
10971,0,1,1,3
10972,0,3,3,2
10973,0,2,2,0
10974,0,3,3,1
10975,0,0,0,1
10976,0,1,1,3
10977,0,2,2,0
10978,0,1,1,2
10979,0,2,2,0
10980,0,3,3,3
10981,0,3,3,3
10982,0,1,1,0
10983,0,0,0,0
10984,0,2,2,1
10985,0,2,2,2
10986,0,3,3,0
10987,0,1,1,0
10988,0,0,0,2
10989,0,2,2,1
10990,0,3,3,3
10991,0,0,0,0
10992,0,3,3,2
10993,0,0,0,0
10994,0,1,1,3
10995,0,2,2,1
10996,0,3,3,0
10997,0,0,0,3
10998,0,2,2,0
10999,0,1,1,2
11000,0,3,3,1
11001,0,0,0,0
11002,0,2,2,3
11003,0,1,1,2
11004,0,1,1,0
11005,0,2,2,3
11006,0,0,0,1
11007,0,3,3,2
11008,0,2,2,0
11009,0,3,3,3
11010,0,2,2,1
11011,0,0,0,2
11012,0,3,3,0
11013,0,1,1,2
11014,0,3,3,0
11015,0,2,2,2
11016,0,0,0,1
11017,0,3,3,0
11018,0,0,0,1
11019,0,0,0,0
11020,0,2,2,3
11021,0,1,1,1
11022,0,1,1,3
11023,0,2,2,2
11024,0,1,1,2
11025,0,0,0,3
11026,0,2,2,0
11027,0,1,1,1
11028,0,0,0,0
11029,0,3,3,2
11030,0,2,2,3
11031,0,1,1,0
11032,0,3,2,0
11033,0,3,3,2
11034,0,0,0,3
11035,0,3,3,2
11036,0,2,2,0
11037,0,1,1,3
11038,0,2,2,0
11039,0,3,3,2
11040,0,1,1,1
11041,0,0,0,0
11042,0,2,2,2
11043,0,1,1,0
11044,0,2,2,3
11045,0,3,3,1
11046,0,0,0,2
11047,0,1,1,0
11048,0,0,0,0
11049,0,1,1,1
11050,0,2,2,2
11051,0,3,3,3
11052,0,1,1,0
11053,0,0,0,1
11054,0,0,0,2
11055,0,1,1,1
11056,0,3,3,0
11057,0,2,2,3
11058,0,1,1,0
11059,0,0,0,1
11060,0,2,2,2
11061,0,0,0,0
11062,0,1,1,1
11063,0,3,3,3
11064,0,2,2,2
11065,0,0,0,0
11066,0,2,2,1
11067,0,3,3,2
11068,0,1,1,3
11069,0,2,2,1
11070,0,0,0,0
11071,0,3,3,2
11072,0,1,1,0
11073,0,0,0,1
11074,0,3,3,2
11075,0,1,1,0
11076,0,3,3,3
11077,0,2,2,3
11078,0,2,2,2
11079,0,0,0,1
11080,0,2,2,2
11081,0,1,1,0
11082,0,2,2,3
11083,0,3,3,2
11084,0,0,0,3
11085,1,2,2,1
11086,0,0,0,3
11087,0,1,1,1
11088,0,2,2,0
11089,0,3,3,0
11090,0,1,1,2
11091,0,2,2,0
11092,0,0,0,3
11093,0,0,0,1
11094,0,3,3,2
11095,0,1,1,1
11096,0,0,0,3
11097,0,3,3,3
11098,0,0,0,0
11099,0,1,1,1
11100,0,0,0,2
11101,0,1,1,2
11102,0,2,2,0
11103,0,3,3,0
11104,0,0,0,0
11105,0,2,2,1
11106,0,1,1,3
11107,0,2,2,2
11108,0,0,0,0
11109,0,2,2,0
11110,0,3,3,3
11111,0,1,1,1
11112,0,0,0,0
11113,0,1,1,3
11114,0,3,3,2
11115,0,2,2,1
11116,0,0,0,0
11117,0,1,1,1
11118,0,3,3,2
11119,0,2,2,3
11120,0,1,1,0
11121,0,0,0,2
11122,0,3,3,3
11123,0,2,2,0
11124,0,1,1,2
11125,0,0,0,0
11126,0,1,1,0
11127,0,0,0,1
11128,0,2,2,2
11129,0,3,3,3
11130,0,1,1,0
11131,0,3,3,1
11132,0,0,0,0
11133,0,3,3,1
11134,0,2,2,2
11135,0,1,1,3
11136,0,3,3,0
11137,0,0,0,0
11138,0,2,2,3
11139,1,0,0,1
11140,0,3,3,1
11141,0,3,3,0
11142,0,2,2,2
11143,0,1,1,0
11144,1,0,0,1
11145,0,0,0,2
11146,1,2,2,1
11147,0,2,2,0
11148,0,1,1,3
11149,0,3,3,2
11150,1,3,3,3
11151,0,1,1,0
11152,0,2,2,3
11153,0,2,2,0
11154,0,1,1,3
11155,0,0,0,1
11156,1,0,0,1
11157,0,3,3,0
11158,0,1,1,0
11159,0,2,2,3
11160,1,3,3,1
11161,1,1,1,3
11162,0,0,0,2
11163,1,3,3,1
11164,0,1,1,2
11165,0,3,3,3
11166,0,2,2,0
11167,0,1,1,3
11168,0,0,0,1
11169,0,2,2,0
11170,0,3,3,2
11171,0,0,0,0
11172,0,1,1,1
11173,0,3,3,2
11174,0,2,2,3
11175,0,0,0,2
11176,0,2,2,0
11177,0,3,3,1
11178,0,1,1,3
11179,0,3,3,2
11180,0,1,1,0
11181,0,2,2,0
11182,0,0,0,1
11183,0,3,3,3
11184,0,1,1,0
11185,0,0,0,1
11186,0,2,2,2
11187,0,0,0,0
11188,0,2,2,1
11189,0,1,1,2
11190,0,3,3,3
11191,0,0,0,1
11192,0,2,3,3
11193,0,2,2,0
11194,0,1,1,2
11195,0,0,0,1
11196,0,1,1,1
11197,0,3,3,0
11198,0,2,2,3
11199,0,1,1,1
11200,0,3,3,0
11201,0,0,0,3
11202,0,2,2,2
11203,0,3,3,0
11204,0,0,0,1
11205,0,1,1,2
11206,0,2,2,3
11207,0,0,0,2
11208,0,2,2,0
11209,0,0,0,3
11210,0,3,3,1
11211,0,1,1,1
11212,0,2,2,0
11213,0,1,1,2
11214,0,0,0,3
11215,0,3,3,0
11216,0,1,1,2
11217,0,3,3,3
11218,0,0,0,0
11219,0,2,2,0
11220,0,0,0,3
11221,0,3,3,0
11222,0,0,0,2
11223,0,2,2,0
11224,0,1,1,1
11225,0,3,3,2
11226,0,1,1,0
11227,0,2,2,1
11228,0,0,0,2
11229,0,3,3,3
11230,0,0,0,0
11231,0,1,1,1
11232,0,2,2,0
11233,0,1,1,3
11234,0,3,3,1
11235,0,0,0,2
11236,0,2,2,0
11237,0,0,0,3
11238,0,3,3,2
11239,0,1,1,0
11240,0,0,0,3
11241,0,2,2,0
11242,0,1,1,1
11243,0,2,2,3
11244,0,0,0,0
11245,0,3,3,2
11246,0,1,1,3
11247,0,2,2,1
11248,0,2,2,0
11249,0,0,0,1
11250,0,1,1,3
11251,0,3,3,2
11252,0,3,3,0
11253,0,0,0,3
11254,0,2,2,2
11255,0,2,3,3
11256,0,1,1,0
11257,0,0,0,1
11258,0,2,2,0
11259,0,1,2,3
11260,0,3,3,2
11261,0,0,0,1
11262,0,1,1,0
11263,0,2,2,0
11264,0,0,0,3
11265,0,1,1,1
11266,0,3,3,0
11267,0,2,2,3
11268,0,3,0,1
11269,0,0,1,2
11270,0,1,0,0
11271,0,3,3,2
11272,0,1,1,3
11273,0,3,3,2
11274,0,0,0,0
11275,0,1,1,3
11276,0,2,2,0
11277,0,3,3,1
11278,0,2,2,0
11279,0,1,1,3
11280,0,2,2,0
11281,0,3,3,1
11282,0,0,0,0
11283,0,2,2,2
11284,0,1,1,3
11285,0,0,0,0
11286,0,3,3,1
11287,0,2,2,2
11288,0,1,1,0
11289,0,0,0,1
11290,0,3,3,3
11291,0,0,0,2
11292,0,2,2,0
11293,0,0,0,1
11294,0,2,2,3
11295,0,1,1,2
11296,0,3,3,0
11297,0,0,0,1
11298,0,0,0,0
11299,0,1,1,1
11300,0,3,3,3
11301,0,2,2,0
11302,0,0,0,2
11303,0,1,1,3
11304,0,3,3,0
11305,0,2,2,1
11306,0,0,0,3
11307,0,1,1,0
11308,0,3,3,2
11309,0,2,2,1
11310,0,3,3,2
11311,0,0,0,0
11312,0,1,1,3
11313,0,3,3,2
11314,0,2,2,0
11315,0,1,1,1
11316,0,2,2,0
11317,0,0,0,2
11318,0,3,3,3
11319,0,1,1,0
11320,0,3,3,1
11321,0,0,0,1
11322,0,2,2,2
11323,0,1,1,0
11324,0,3,3,3
11325,0,1,1,1
11326,0,2,2,1
11327,0,0,0,2
11328,0,2,2,0
11329,0,3,3,0
11330,0,1,1,1
11331,0,2,2,3
11332,0,0,0,2
11333,0,1,1,3
11334,0,3,3,0
11335,0,0,0,1
11336,0,2,2,2
11337,0,1,1,3
11338,0,3,3,1
11339,0,3,3,0
11340,0,1,1,3
11341,0,0,0,1
11342,0,2,2,2
11343,0,2,2,0
11344,0,1,1,2
11345,0,0,0,0
11346,0,2,2,3
11347,0,3,3,3
11348,0,0,0,1
11349,0,3,3,0
11350,0,1,1,3
11351,0,1,1,2
11352,0,0,0,0
11353,0,2,2,0
11354,0,1,1,1
11355,0,1,1,0
11356,0,3,3,2
11357,0,0,0,3
11358,0,2,2,1
11359,0,0,0,3
11360,0,1,1,0
11361,0,2,2,1
11362,0,0,0,0
11363,0,2,2,2
11364,0,3,3,3
11365,0,2,2,0
11366,0,3,3,1
11367,0,1,1,0
11368,0,0,0,2
11369,0,2,2,3
11370,0,2,2,0
11371,0,3,3,3
11372,0,0,0,1
11373,0,1,1,2
11374,0,3,3,0
11375,0,2,2,3
11376,0,1,1,1
11377,0,2,2,2
11378,0,0,0,3
11379,0,1,1,0
11380,0,2,2,0
11381,0,3,3,1
11382,0,0,0,2
11383,0,3,3,0
11384,0,0,0,3
11385,0,3,3,0
11386,0,0,0,2
11387,0,1,1,1
11388,0,0,0,0
11389,0,1,1,3
11390,0,2,2,1
11391,0,3,3,3
11392,0,2,2,2
11393,0,3,3,2
11394,0,2,2,0
11395,0,1,1,1
11396,0,0,0,2
11397,0,3,3,3
11398,0,0,0,0
11399,0,1,1,3
11400,0,3,3,1
11401,0,0,0,3
11402,0,2,2,2
11403,0,0,0,0
11404,0,3,3,0
11405,0,1,1,3
11406,0,3,3,1
11407,0,2,2,2
11408,0,1,1,2
11409,0,0,0,3
11410,0,3,3,1
11411,0,0,0,3
11412,0,1,1,0
11413,0,2,2,2
11414,0,0,0,2
11415,0,3,3,0
11416,0,0,0,3
11417,0,2,2,1
11418,0,1,1,2
11419,0,3,3,0
11420,0,0,0,2
11421,0,3,3,0
11422,0,1,1,3
11423,0,0,0,1
11424,0,2,2,2
11425,0,3,3,0
11426,0,2,2,3
11427,0,0,0,0
11428,0,3,3,2
11429,0,1,1,1
11430,0,2,2,3
11431,0,0,0,0
11432,0,3,3,1
11433,0,1,1,2
11434,0,2,2,3
11435,0,0,0,1
11436,0,3,3,0
11437,0,2,2,0
11438,0,1,1,2
11439,0,3,3,3
11440,0,0,0,1
11441,0,2,2,0
11442,0,3,3,1
11443,0,3,3,0
11444,0,2,2,3
11445,0,1,1,2
11446,0,3,3,1
11447,0,1,1,1
11448,0,1,1,2
11449,0,0,0,3
11450,0,2,2,0
11451,0,2,2,0
11452,0,3,3,2
11453,0,1,1,3
11454,0,0,0,0
11455,0,2,2,2
11456,0,1,1,1
11457,0,2,2,3
11458,0,3,3,0
11459,0,1,1,1
11460,0,3,3,3
11461,0,3,3,3
11462,0,0,0,0
11463,0,2,2,0
11464,0,1,1,2
11465,0,1,1,0
11466,0,3,3,1
11467,0,0,0,0
11468,0,2,2,3
11469,0,3,3,0
11470,0,0,0,0
11471,0,1,1,1
11472,0,2,2,3
11473,0,3,3,2
11474,0,1,1,1
11475,0,2,2,0
11476,0,3,3,3
11477,0,0,0,2
11478,0,1,1,1
11479,0,2,2,0
11480,0,0,0,3
11481,0,3,3,2
11482,0,2,2,1
11483,0,1,1,3
11484,0,0,0,0
11485,0,3,3,2
11486,0,3,3,0
11487,0,2,2,3
11488,0,1,1,1
11489,0,0,0,2
11490,0,1,1,0
11491,0,2,2,3
11492,0,3,3,2
11493,0,2,2,1
11494,0,1,1,0
11495,0,0,0,3
11496,0,2,2,2
11497,0,3,3,3
11498,0,3,3,0
11499,0,0,0,1
11500,0,2,2,2
11501,0,1,1,3
11502,0,0,0,0
11503,0,3,3,2
11504,0,3,3,0
11505,0,2,2,2
11506,0,1,1,3
11507,0,1,1,1
11508,0,0,0,0
11509,0,0,0,1
11510,0,2,2,0
11511,0,3,3,3
11512,0,3,3,1
11513,0,1,1,2
11514,0,2,2,1
11515,0,0,0,0
11516,0,1,1,3
11517,0,0,0,1
11518,0,1,1,0
11519,0,3,3,2
11520,0,0,0,0
11521,0,1,1,3
11522,0,2,2,1
11523,0,1,1,2
11524,0,1,1,0
11525,0,3,3,3
11526,0,2,2,3
11527,0,0,0,0
11528,0,2,2,1
11529,0,3,3,2
11530,0,2,2,3
11531,0,0,0,0
11532,0,1,1,0
11533,0,0,0,3
11534,0,3,3,1
11535,0,1,1,0
11536,0,2,2,0
11537,0,1,1,2
11538,0,3,3,3
11539,0,1,1,1
11540,0,2,2,0
11541,0,3,3,2
11542,0,1,1,3
11543,0,2,2,0
11544,0,0,0,1
11545,0,3,3,3
11546,0,1,1,0
11547,0,0,0,0
11548,0,2,2,2
11549,0,1,1,3
11550,0,2,2,1
11551,0,3,3,0
11552,0,0,0,2
11553,0,2,2,0
11554,0,1,1,3
11555,0,3,3,2
11556,0,0,0,1
11557,0,1,1,3
11558,0,2,2,0
11559,0,0,0,2
11560,0,3,3,1
11561,0,0,0,0
11562,0,1,1,3
11563,0,2,2,1
11564,0,3,3,2
11565,0,2,2,1
11566,0,3,3,2
11567,0,1,1,3
11568,0,3,3,2
11569,0,0,0,3
11570,0,2,2,0
11571,0,1,1,1
11572,0,3,3,0
11573,0,2,2,1
11574,0,0,0,2
11575,0,0,0,0
11576,0,1,1,3
11577,0,3,3,3
11578,0,2,2,0
11579,0,0,0,2
11580,0,3,3,1
11581,0,0,0,3
11582,0,2,2,0
11583,0,2,2,2
11584,0,0,0,0
11585,0,1,1,1
11586,0,0,0,2
11587,0,2,2,0
11588,0,0,0,3
11589,0,3,3,0
11590,0,1,0,1
11591,0,3,3,2
11592,0,0,0,1
11593,0,1,1,0
11594,0,2,2,3
11595,0,3,3,2
11596,0,0,0,1
11597,0,2,2,0
11598,0,3,3,0
11599,0,1,1,1
11600,0,2,2,3
11601,0,0,0,2
11602,0,0,0,0
11603,0,3,3,1
11604,0,1,1,0
11605,0,2,2,3
11606,0,0,0,2
11607,0,3,3,1
11608,0,3,3,1
11609,0,2,2,0
11610,0,0,0,2
11611,0,1,1,3
11612,0,3,3,0
11613,0,0,0,1
11614,0,1,1,0
11615,0,2,2,3
11616,0,0,0,0
11617,0,3,3,1
11618,0,1,1,0
11619,0,2,2,3
11620,0,2,2,1
11621,0,3,3,3
11622,0,1,1,0
11623,0,3,3,0
11624,0,0,0,2
11625,0,0,0,2
11626,0,1,1,0
11627,0,2,2,3
11628,0,3,3,2
11629,0,0,0,1
11630,0,3,3,1
11631,0,0,0,0
11632,0,2,2,3
11633,0,1,1,2
11634,0,0,0,1
11635,0,3,3,3
11636,0,2,2,2
11637,0,1,1,0
11638,0,1,1,1
11639,0,3,3,2
11640,0,0,0,0
11641,0,3,3,1
11642,0,1,1,2
11643,0,3,3,3
11644,0,0,0,3
11645,0,2,2,0
11646,0,2,2,3
11647,0,3,3,1
11648,0,2,2,0
11649,0,1,1,3
11650,0,0,0,2
11651,0,1,1,1
11652,0,1,1,0
11653,0,0,0,2
11654,0,3,3,0
11655,0,2,2,2
11656,0,2,2,3
11657,0,0,0,0
11658,0,1,1,1
11659,0,0,0,0
11660,0,0,0,0
11661,0,2,2,3
11662,0,3,3,2
11663,0,1,1,1
11664,0,3,3,3
11665,0,2,2,1
11666,0,1,1,0
11667,0,2,2,3
11668,0,3,3,2
11669,0,1,1,1
11670,0,0,0,0
11671,0,2,2,3
11672,0,3,3,1
11673,0,0,0,2
11674,0,1,1,0
11675,0,1,1,1
11676,0,2,2,3
11677,0,0,0,0
11678,0,3,3,2
11679,0,2,2,1
11680,0,1,1,0
11681,0,0,0,0
11682,0,3,3,3
11683,0,1,1,3
11684,0,0,0,1
11685,0,2,2,0
11686,1,3,3,2
11687,0,3,3,3
11688,0,0,0,1
11689,0,3,3,0
11690,0,2,2,1
11691,0,2,2,0
11692,0,0,0,2
11693,1,2,2,1
11694,0,3,3,3
11695,0,1,1,0
11696,0,2,2,2
11697,0,1,1,3
11698,0,0,0,2
11699,0,3,3,3
11700,0,1,1,0
11701,0,0,0,0
11702,0,2,2,1
11703,0,3,3,3
11704,0,1,1,2
11705,0,2,2,1
11706,0,0,0,0
11707,0,0,0,0
11708,0,3,3,2
11709,0,2,0,0
11710,1,1,1,3
11711,0,0,0,0
11712,1,2,2,1
11713,0,3,3,0
11714,0,2,2,3
11715,0,1,1,0
11716,0,3,3,2
11717,0,3,3,1
11718,0,0,0,3
11719,0,1,1,2
11720,0,3,3,0
11721,0,0,0,0
11722,0,2,2,3
11723,0,1,1,1
11724,0,3,3,0
11725,0,0,0,3
11726,0,1,1,2
11727,0,3,3,0
11728,0,2,2,1
11729,0,0,0,3
11730,0,1,1,2
11731,0,2,2,0
11732,0,3,3,3
11733,0,0,0,1
11734,0,1,1,1
11735,0,2,2,0
11736,0,0,0,2
11737,0,3,3,0
11738,0,2,2,1
11739,0,1,1,3
11740,0,3,3,0
11741,0,0,0,2
11742,0,3,3,0
11743,0,0,0,1
11744,0,2,2,2
11745,0,1,1,3
11746,0,2,2,1
11747,0,0,0,0
11748,1,3,3,1
11749,0,1,1,3
11750,0,0,0,0
11751,0,2,2,1
11752,0,1,1,1
11753,0,2,2,3
11754,0,0,0,0
11755,0,2,2,2
11756,0,3,3,1
11757,0,1,1,2
11758,0,3,3,0
11759,0,2,2,2
11760,0,1,1,1
11761,0,2,2,3
11762,0,0,0,3
11763,0,0,0,0
11764,0,2,2,0
11765,0,3,3,3
11766,0,1,1,2
11767,0,2,2,3
11768,0,3,3,0
11769,0,0,0,3
11770,0,3,3,0
11771,0,2,2,3
11772,0,1,1,2
11773,0,0,0,1
11774,0,3,3,1
11775,0,2,2,0
11776,0,1,1,2
11777,0,3,3,3
11778,0,0,0,1
11779,0,2,2,0
11780,0,1,1,1
11781,0,2,2,0
11782,0,2,2,0
11783,0,0,0,2
11784,0,1,1,1
11785,0,3,3,3
11786,0,1,1,2
11787,0,0,0,0
11788,0,3,3,3
11789,0,0,0,2
11790,0,2,2,0
11791,0,1,1,1
11792,0,3,3,3
11793,0,2,2,1
11794,0,0,0,2
11795,0,1,1,0
11796,0,3,3,3
11797,0,3,3,1
11798,0,1,1,2
11799,0,0,0,0
11800,0,2,2,3
11801,0,3,3,1
11802,0,1,1,2
11803,0,3,3,0
11804,0,0,0,2
11805,0,2,2,3
11806,0,1,1,1
11807,0,2,2,2
11808,0,0,0,0
11809,1,1,1,1
11810,0,3,3,3
11811,0,2,2,0
11812,0,0,0,2
11813,0,1,1,1
11814,0,3,3,0
11815,0,2,2,3
11816,0,3,3,3
11817,0,0,0,2
11818,0,2,2,0
11819,0,1,1,3
11820,0,2,2,0
11821,0,0,0,2
11822,0,1,1,1
11823,0,2,2,3
11824,0,3,3,0
11825,0,3,3,3
11826,0,1,1,1
11827,0,2,2,0
11828,0,0,0,2
11829,0,3,3,0
11830,0,1,1,1
11831,0,0,0,0
11832,0,3,3,3
11833,0,2,2,0
11834,0,0,0,2
11835,0,1,1,3
11836,0,3,3,0
11837,0,1,1,1
11838,0,0,0,2
11839,0,2,2,3
11840,0,1,1,0
11841,0,2,2,1
11842,0,3,3,0
11843,0,1,1,3
11844,0,0,0,2
11845,0,2,2,1
11846,0,1,1,0
11847,0,3,3,3
11848,0,0,0,2
11849,0,2,2,0
11850,0,1,1,1
11851,0,0,0,3
11852,0,1,1,0
11853,0,2,2,2
11854,0,3,3,3
11855,0,1,1,1
11856,0,0,0,2
11857,0,2,2,0
11858,0,3,3,0
11859,0,1,1,2
11860,0,0,0,1
11861,0,2,2,0
11862,0,3,3,3
11863,0,1,1,2
11864,0,0,0,0
11865,0,2,2,3
11866,0,1,1,1
11867,0,3,3,2
11868,0,2,2,3
11869,0,0,0,0
11870,0,1,1,1
11871,0,3,3,2
11872,0,2,2,0
11873,0,3,3,1
11874,0,3,3,3
11875,0,1,1,0
11876,0,0,0,2
11877,0,1,1,1
11878,0,1,1,1
11879,0,0,0,3
11880,0,0,0,2
11881,0,2,2,0
11882,0,3,3,3
11883,0,2,2,1
11884,0,1,1,0
11885,0,3,3,3
11886,0,1,1,1
11887,0,0,0,0
11888,0,3,3,3
11889,0,2,2,2
11890,0,3,3,2
11891,0,0,0,0
11892,0,3,3,0
11893,0,1,1,1
11894,0,2,2,2
11895,0,3,3,3
11896,0,2,2,3
11897,0,0,0,2
11898,0,3,3,0
11899,0,1,1,3
11900,0,2,2,1
11901,0,0,0,0
11902,0,3,3,2
11903,0,0,0,0
11904,0,1,1,3
11905,0,3,3,1
11906,0,2,2,2
11907,0,0,0,0
11908,0,3,3,1
11909,0,2,2,3
11910,0,0,0,2
11911,0,1,1,0
11912,0,3,3,3
11913,0,2,2,0
11914,0,0,0,2
11915,0,1,1,3
11916,0,3,3,0
11917,0,0,0,2
11918,0,2,2,1
11919,0,2,2,0
11920,0,3,3,1
11921,0,1,1,2
11922,0,0,0,3
11923,0,2,2,1
11924,0,3,3,2
11925,0,2,2,0
11926,0,0,0,3
11927,0,3,3,2
11928,0,1,1,1
11929,0,2,2,3
11930,0,0,0,0
11931,0,3,3,1
11932,0,1,1,3
11933,0,0,0,0
11934,0,2,2,2
11935,0,1,1,0
11936,0,0,0,2
11937,0,2,2,1
11938,0,3,3,1
11939,0,2,2,2
11940,0,0,0,0
11941,0,1,1,3
11942,0,0,0,0
11943,0,3,3,1
11944,0,2,2,3
11945,0,0,0,2
11946,0,1,1,0
11947,0,2,2,2
11948,0,3,3,3
11949,0,3,3,0
11950,0,1,1,3
11951,0,3,3,0
11952,1,2,2,1
11953,0,3,3,0
11954,0,1,1,3
11955,0,1,1,0
11956,0,0,0,1
11957,0,3,3,2
11958,0,1,1,0
11959,0,2,2,3
11960,0,3,3,1
11961,0,0,0,2
11962,0,1,1,3
11963,0,3,3,0
11964,0,0,0,1
11965,0,2,2,0
11966,0,3,3,2
11967,0,1,1,3
11968,0,2,2,0
11969,0,0,0,2
11970,0,1,1,3
11971,0,3,3,0
11972,0,3,3,1
11973,0,0,0,2
11974,0,1,1,1
11975,0,0,0,0
11976,0,2,2,3
11977,0,3,3,2
11978,0,1,1,1
11979,0,0,0,0
11980,0,3,3,0
11981,0,1,1,3
11982,0,2,2,0
11983,0,3,3,2
11984,0,0,0,3
11985,0,1,1,1
11986,0,0,0,2
11987,0,2,2,0
11988,0,1,1,0
11989,0,3,3,1
11990,0,3,3,0
11991,0,2,2,1
11992,0,1,1,0
11993,0,0,0,3
11994,0,0,0,3
11995,0,2,2,1
11996,0,2,2,1
11997,0,0,0,0
11998,0,0,0,3
11999,0,1,1,2
12000,0,3,3,0
12001,0,2,2,3
12002,0,0,0,2
12003,0,3,3,0
12004,0,1,1,1
12005,0,3,3,2
12006,0,3,3,0
12007,0,2,2,3
12008,0,1,1,3
12009,0,2,2,2
12010,0,3,3,1
12011,0,0,0,0
12012,0,2,2,1
12013,0,3,3,2
12014,0,0,0,0
12015,0,2,2,3
12016,0,1,1,1
12017,0,0,0,0
12018,0,2,2,1
12019,0,2,2,2
12020,0,1,1,0
12021,0,0,0,3
12022,0,3,3,1
12023,0,1,1,2
12024,0,2,2,0
12025,0,0,0,2
12026,0,3,3,1
12027,0,1,1,3
12028,0,0,0,0
12029,0,1,1,1
12030,0,3,3,3
12031,0,0,0,0
12032,0,3,3,2
12033,0,2,2,0
12034,0,1,1,1
12035,0,0,0,0
12036,0,3,3,2
12037,0,2,2,1
12038,0,1,1,0
12039,0,0,0,3
12040,0,3,3,2
12041,0,2,2,1
12042,0,0,0,2
12043,0,3,3,0
12044,0,1,1,3
12045,0,0,0,2
12046,0,2,2,1
12047,0,0,0,1
12048,0,2,2,0
12049,0,1,1,3
12050,0,2,2,1
12051,0,3,3,0
12052,0,0,0,2
12053,0,2,2,1
12054,0,0,0,1
12055,0,1,1,3
12056,0,1,1,0
12057,0,3,3,2
12058,0,0,0,2
12059,0,2,2,1
12060,0,1,1,2
12061,0,2,2,0
12062,0,3,3,2
12063,0,2,2,3
12064,0,0,0,1
12065,0,1,1,3
12066,0,3,3,0
12067,0,2,2,0
12068,0,1,1,2
12069,0,0,0,1
12070,0,3,3,3
12071,0,3,3,0
12072,0,1,1,3
12073,0,0,0,1
12074,1,2,2,2
12075,0,1,1,3
12076,0,2,2,0
12077,0,2,2,0
12078,0,1,1,3
12079,0,3,3,1
12080,0,0,0,2
12081,0,3,3,0
12082,0,2,2,1
12083,0,1,1,3
12084,0,0,0,2
12085,0,2,2,0
12086,0,0,0,2
12087,0,3,3,1
12088,0,2,2,0
12089,0,1,1,3
12090,0,0,0,2
12091,0,2,2,3
12092,0,3,3,1
12093,0,0,0,0
12094,0,1,1,2
12095,0,2,2,0
12096,0,0,0,3
12097,0,3,3,1
12098,0,1,1,0
12099,0,2,2,2
12100,0,3,3,3
12101,0,0,0,1
12102,0,1,1,1
12103,0,3,3,0
12104,0,0,0,2
12105,0,2,2,3
12106,0,3,3,1
12107,0,1,1,0
12108,0,2,2,3
12109,0,3,3,0
12110,0,3,3,1
12111,0,1,1,2
12112,0,0,0,0
12113,0,2,2,3
12114,0,1,1,2
12115,0,3,3,0
12116,0,2,2,1
12117,0,1,1,0
12118,0,0,0,3
12119,0,2,2,3
12120,0,2,2,2
12121,0,1,1,0
12122,0,0,0,0
12123,0,3,3,1
12124,0,0,0,0
12125,0,2,2,3
12126,0,3,3,1
12127,0,1,1,3
12128,0,2,2,2
12129,0,3,3,2
12130,0,2,2,3
12131,0,0,0,0
12132,0,3,3,1
12133,0,0,0,0
12134,0,0,0,0
12135,0,1,1,2
12136,0,1,1,0
12137,0,2,2,3
12138,0,3,3,1
12139,0,1,1,2
12140,0,0,0,3
12141,0,1,1,0
12142,0,3,3,1
12143,0,2,2,3
12144,0,0,0,2
12145,0,1,1,0
12146,0,0,0,2
12147,0,2,2,0
12148,0,3,3,1
12149,0,1,1,3
12150,0,0,0,0
12151,0,1,1,2
12152,0,1,1,3
12153,0,3,3,1
12154,0,2,2,0
12155,0,0,0,2
12156,0,1,1,3
12157,0,3,3,0
12158,0,2,2,1
12159,0,1,1,2
12160,0,0,0,3
12161,0,3,3,0
12162,0,2,2,1
12163,0,1,1,2
12164,0,2,2,1
12165,0,3,3,0
12166,0,0,0,3
12167,0,2,2,2
12168,0,1,1,1
12169,0,1,1,1
12170,0,2,2,0
12171,0,2,2,0
12172,0,0,0,2
12173,0,3,3,3
12174,0,0,0,0
12175,0,3,3,2
12176,0,2,2,3
12177,0,1,1,1
12178,0,0,0,0
12179,0,2,2,1
12180,0,0,0,0
12181,0,1,1,0
12182,0,3,3,3
12183,0,3,3,1
12184,0,2,2,2
12185,0,3,3,3
12186,0,1,1,0
12187,0,2,2,1
12188,0,0,0,2
12189,0,3,3,2
12190,0,2,2,0
12191,0,0,0,1
12192,0,1,1,3
12193,0,3,3,0
12194,0,0,0,2
12195,0,1,1,3
12196,0,2,2,1
12197,0,3,3,0
12198,0,0,0,2
12199,0,3,3,0
