configuration,b,M,guard_bits,shot,syndrome_converged,logically_correct,decision_agrees_with_float,decision_hamming_distance,iterations,relay_legs,iterations_agree_with_float,legs_agree_with_float,selected_solution_weight,saturation_physical_prior,saturation_lambda_bias,saturation_check_messages,saturation_guard_accumulator,saturation_variable_messages,saturation_marginals
balanced,8,16,4,77,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,11702917,2027488
balanced,8,16,4,78,1,1,0,33,115,2,0,1,302.3428487680584,0,0,0,0,37266828,6449132
balanced,8,16,4,79,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,15069873,2603393
balanced,8,16,4,80,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,4382302,765286
balanced,8,16,4,81,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,7232159,1257285
balanced,8,16,4,82,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,10557156,1830938
balanced,8,16,4,83,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,4804364,841986
balanced,8,16,4,84,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,13481450,2335963
balanced,8,16,4,85,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,5038013,877812
balanced,8,16,4,86,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,10079107,1743518
balanced,8,16,4,87,1,1,0,17,37,1,0,0,303.125243753404,0,0,0,0,11064285,1916954
balanced,8,16,4,88,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,7533339,1307406
balanced,8,16,4,89,1,1,0,33,110,2,0,0,396.0314596836049,0,0,0,0,33722259,5846756
balanced,8,16,4,90,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,4829303,845811
balanced,8,16,4,91,1,1,0,58,234,4,0,0,515.2205070224659,0,0,0,0,60495075,10590137
balanced,8,16,4,92,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,12545092,2175090
balanced,8,16,4,93,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,5185600,900673
balanced,8,16,4,94,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,8093712,1408852
balanced,8,16,4,95,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,3721383,650316
balanced,8,16,4,96,1,1,0,40,168,3,0,0,336.7103576752179,0,0,0,0,52217111,9022851
balanced,8,16,4,97,1,1,0,55,33,1,0,0,466.1886615022887,0,0,0,0,9605782,1660607
balanced,8,16,4,98,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,5385337,939239
balanced,8,16,4,99,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,5856031,1033241
balanced,8,16,4,100,1,1,0,49,35,1,0,0,376.2285641786908,0,0,0,0,9961391,1731258
balanced,8,16,4,101,1,1,0,22,98,2,0,0,332.0975282132058,0,0,0,0,30861037,5335380
balanced,8,16,4,102,1,1,0,21,26,1,0,0,272.6439639243604,0,0,0,0,7815189,1351355
balanced,8,16,4,103,1,1,0,45,295,5,0,0,416.3414611221758,0,0,0,0,89334660,15461830
balanced,8,16,4,104,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,6710388,1167069
balanced,8,16,4,105,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,8111172,1408130
balanced,8,16,4,106,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,9031560,1569111
balanced,8,16,4,107,1,1,0,28,55,1,0,0,296.3432288872443,0,0,0,0,17941577,3101331
balanced,8,16,4,108,1,1,0,32,18,1,0,0,357.0339576978198,0,0,0,0,3428272,604660
balanced,8,16,4,109,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,10102067,1760174
balanced,8,16,4,110,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,9739003,1696560
balanced,8,16,4,111,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,10433062,1811538
balanced,8,16,4,112,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,7415643,1283819
balanced,8,16,4,113,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,12857758,2226498
balanced,8,16,4,114,1,1,0,49,249,4,0,0,387.18302710142507,0,0,0,0,77120302,13333536
balanced,8,16,4,115,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,8598426,1493181
balanced,8,16,4,116,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,6426053,1117882
balanced,8,16,4,117,1,1,0,46,170,3,0,0,407.9257506563103,0,0,0,0,51662448,8936201
balanced,8,16,4,118,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,6117251,1062447
balanced,8,16,4,119,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,5720641,992799
balanced,8,16,4,120,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,18411750,3173575
balanced,8,16,4,121,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,8440111,1463478
balanced,8,16,4,122,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,15585814,2687547
balanced,8,16,4,123,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,3184573,565547
balanced,8,16,4,124,1,1,0,30,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
balanced,8,16,4,125,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
balanced,8,16,4,126,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
balanced,8,16,4,127,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
high_success,4,4,4,0,1,1,0,26,43,1,0,1,347.9150630634426,50040,0,0,0,16680085,2890234
high_success,4,4,4,1,1,1,0,44,198,3,0,0,369.7387371530883,50040,0,0,0,76987896,13338335
high_success,4,4,4,2,1,1,0,34,192,3,0,0,418.0435839459315,50040,0,0,0,74189757,12858763
high_success,4,4,4,3,1,1,0,24,31,1,0,1,345.0308506622325,50040,0,0,0,11912885,2065526
high_success,4,4,4,4,1,1,0,26,39,1,0,1,401.2789550222128,50040,0,0,0,15076716,2613952
high_success,4,4,4,5,1,1,0,25,55,1,0,1,281.22323801696393,50040,0,0,0,21296675,3691714
high_success,4,4,4,6,1,1,0,18,47,1,0,0,277.32868733976784,50040,0,0,0,18172505,3149257
high_success,4,4,4,7,1,1,0,24,53,1,0,1,357.58444538718425,50040,0,0,0,20530852,3558115
high_success,4,4,4,8,1,1,0,27,40,1,0,0,337.91474896147224,50040,0,0,0,15409479,2671345
high_success,4,4,4,9,1,1,0,40,465,8,0,0,356.2672282270762,50040,0,0,0,179624413,31133914
high_success,4,4,4,10,1,1,0,22,45,1,0,1,310.1954671403435,50040,0,0,0,17429280,3020753
high_success,4,4,4,11,1,1,0,35,39,1,0,0,367.16221938306523,50040,0,0,0,15020193,2604472
high_success,4,4,4,12,1,1,0,52,111,2,0,1,457.5006244707577,50040,0,0,0,42771059,7414031
high_success,4,4,4,13,1,1,0,42,59,1,0,0,382.5210618829308,50040,0,0,0,22696720,3934979
high_success,4,4,4,14,1,1,0,26,63,1,0,1,366.8182851982964,50040,0,0,0,24346798,4220941
high_success,4,4,4,15,1,1,0,46,310,5,0,0,376.14681411830395,50040,0,0,0,120285503,20843719
high_success,4,4,4,16,1,1,0,25,136,2,0,1,422.42052834006597,50040,0,0,0,52585819,9114557
high_success,4,4,4,17,1,1,0,42,48,1,0,0,334.43612897020785,50040,0,0,0,18572528,3218982
high_success,4,4,4,18,1,1,0,65,318,5,0,0,505.5144970006388,50040,0,0,0,122526900,21237674
high_success,4,4,4,19,1,1,0,48,124,2,0,0,401.17783081596383,50040,0,0,0,48148490,8343645
high_success,4,4,4,20,1,1,0,24,42,1,0,0,345.6020450853315,50040,0,0,0,16308050,2826868
high_success,4,4,4,21,1,1,0,9,22,1,0,1,272.4256620164426,50040,0,0,0,8504864,1474914
high_success,4,4,4,22,1,1,0,23,48,1,0,0,336.4511945884451,50040,0,0,0,18551091,3216417
high_success,4,4,4,23,1,1,0,32,136,2,0,1,404.6597290706126,50040,0,0,0,52734098,9137602
high_success,4,4,4,24,1,1,0,43,526,9,0,0,342.2989785388155,50040,0,0,0,204614030,35452511
high_success,4,4,4,25,1,1,0,27,66,1,0,0,243.4662373396719,50040,0,0,0,25704168,4453442
high_success,4,4,4,26,1,1,0,43,48,1,0,1,315.2209749471301,50040,0,0,0,18589779,3222636
high_success,4,4,4,27,1,1,0,18,45,1,0,0,312.32310142598703,50040,0,0,0,17454942,3024916
high_success,4,4,4,28,1,1,0,37,229,4,0,0,368.8348129041711,50040,0,0,0,88847959,15397236
high_success,4,4,4,29,1,1,0,43,182,3,0,0,352.720345179418,50040,0,0,0,70467000,12213946
high_success,4,4,4,30,1,1,0,9,34,1,0,1,326.1338509419961,50040,0,0,0,13162571,2281195
high_success,4,4,4,31,1,1,0,14,25,1,0,1,279.9496238957695,50040,0,0,0,9635359,1670914
high_success,4,4,4,32,1,1,0,47,429,7,0,0,414.5323390050943,50040,0,0,0,166267901,28816863
high_success,4,4,4,33,1,1,0,27,48,1,0,1,374.01640214607346,50040,0,0,0,18527871,3211275
high_success,4,4,4,34,1,1,0,48,245,4,0,1,370.48875307526066,50040,0,0,0,95117761,16481973
high_success,4,4,4,35,1,1,0,29,38,1,0,0,421.6370194959089,50040,0,0,0,14430240,2503356
high_success,4,4,4,36,1,1,0,43,76,1,0,0,396.2696093008376,50040,0,0,0,29443262,5102714
high_success,4,4,4,37,0,0,0,68,1940,32,0,0,,50040,0,0,0,750825102,130125080
high_success,4,4,4,38,1,1,0,60,80,1,0,0,435.59333456763414,50040,0,0,0,30986079,5369023
high_success,4,4,4,39,1,1,0,14,34,1,0,1,354.78762360684755,50040,0,0,0,13110247,2273650
high_success,4,4,4,40,1,1,0,10,34,1,0,1,277.9374076073967,50040,0,0,0,13161686,2281272
high_success,4,4,4,41,1,1,0,23,40,1,0,1,291.99977257126477,50040,0,0,0,15548795,2694520
high_success,4,4,4,42,1,1,0,30,37,1,0,0,302.6736549046973,50040,0,0,0,14291429,2477382
high_success,4,4,4,43,1,1,0,22,60,1,0,1,353.4054198735728,50040,0,0,0,23224015,4025495
high_success,4,4,4,44,1,1,0,18,25,1,0,1,412.41607145388446,50040,0,0,0,9507456,1649153
high_success,4,4,4,45,1,1,0,16,44,1,0,1,274.4299119131341,50040,0,0,0,17116654,2965919
high_success,4,4,4,46,1,1,0,43,23,1,0,0,384.5674627635779,50040,0,0,0,8762226,1520452
high_success,4,4,4,47,1,1,0,21,76,1,0,0,305.0114033048123,50040,0,0,0,29582569,5124960
high_success,4,4,4,48,1,1,0,41,42,1,0,0,344.32337997345724,50040,0,0,0,16106624,2793646
high_success,4,4,4,49,1,1,0,40,133,2,0,0,371.09815314094465,50040,0,0,0,51595983,8940449
high_success,4,4,4,50,1,1,0,31,230,4,0,0,351.4308435720221,50040,0,0,0,89359414,15484423
high_success,4,4,4,51,1,1,0,14,38,1,0,1,270.87937991022693,50040,0,0,0,14710052,2549797
high_success,4,4,4,52,1,1,0,16,38,1,0,1,263.5480642846523,50040,0,0,0,14734666,2553933
high_success,4,4,4,53,1,1,0,8,80,1,0,1,340.27920796982323,50040,0,0,0,31082074,5386295
high_success,4,4,4,54,1,1,0,58,260,4,0,0,419.866770845245,50040,0,0,0,100588846,17429147
high_success,4,4,4,55,1,1,0,37,36,1,0,1,470.4263099474008,50040,0,0,0,13832705,2398675
high_success,4,4,4,56,1,1,0,37,78,1,0,0,347.9271848678244,50040,0,0,0,30308041,5249933
high_success,4,4,4,57,1,1,0,30,126,2,0,0,366.08799563783066,50040,0,0,0,48856287,8464818
high_success,4,4,4,58,1,1,0,34,54,1,0,1,319.9356958000182,50040,0,0,0,20840993,3613122
high_success,4,4,4,59,1,1,0,52,189,3,0,0,501.6978164035173,50040,0,0,0,72856888,12628704
high_success,4,4,4,60,1,1,0,9,35,1,0,0,298.9431125711876,50040,0,0,0,13495671,2338922
high_success,4,4,4,61,1,1,0,73,735,12,0,0,449.51836542885957,50040,0,0,0,283620146,49157653
high_success,4,4,4,62,1,1,0,36,167,3,0,0,392.6302471729106,50040,0,0,0,64603139,11195582
high_success,4,4,4,63,1,1,0,38,40,1,0,0,406.18898542550306,50040,0,0,0,15411331,2672270
high_success,4,4,4,64,1,1,0,23,57,1,0,1,364.365745379323,50040,0,0,0,22172212,3842603
high_success,4,4,4,65,1,1,0,18,34,1,0,1,321.99528243822147,50040,0,0,0,13165855,2282530
high_success,4,4,4,66,1,1,0,31,43,1,0,1,331.8645105661521,50040,0,0,0,16660893,2887505
high_success,4,4,4,67,1,1,0,35,120,2,0,1,462.8226795511399,50040,0,0,0,46159617,8001926
high_success,4,4,4,68,1,1,0,57,425,7,0,0,336.13548956643194,50040,0,0,0,165146765,28608034
high_success,4,4,4,69,1,1,0,25,29,1,0,1,419.9102367832626,50040,0,0,0,11158185,1934506
high_success,4,4,4,70,1,1,0,16,56,1,0,1,305.55769607368677,50040,0,0,0,21646527,3751913
high_success,4,4,4,71,1,1,0,21,180,3,0,0,262.55923394173766,50040,0,0,0,70127446,12149780
high_success,4,4,4,72,1,1,0,19,37,1,0,0,363.2205725489646,50040,0,0,0,14222024,2465500
high_success,4,4,4,73,1,1,0,24,53,1,0,0,281.4572555769234,50040,0,0,0,20506317,3554085
high_success,4,4,4,74,1,1,0,22,53,1,0,1,403.7495155537748,50040,0,0,0,20426572,3540421
high_success,4,4,4,75,1,1,0,39,38,1,0,0,387.8432492754247,50040,0,0,0,14601496,2532118
high_success,4,4,4,76,1,1,0,23,43,1,0,1,382.70588281202197,50040,0,0,0,16541675,2867803
high_success,4,4,4,77,1,1,0,18,25,1,0,0,338.2515594759273,50040,0,0,0,9643054,1671622
high_success,4,4,4,78,1,1,0,31,422,7,0,0,335.9004272988059,50040,0,0,0,164296810,28462326
high_success,4,4,4,79,1,1,0,33,48,1,0,1,290.74375921273077,50040,0,0,0,18646728,3231323
high_success,4,4,4,80,1,1,0,29,38,1,0,0,395.1796911417865,50040,0,0,0,14578492,2528617
high_success,4,4,4,81,1,1,0,17,46,1,0,1,366.29288401299124,50040,0,0,0,17804348,3086033
high_success,4,4,4,82,1,1,0,22,42,1,0,0,313.37797194494317,50040,0,0,0,16271381,2820218
high_success,4,4,4,83,1,1,0,18,32,1,0,1,354.95579908152354,50040,0,0,0,12127526,2105446
high_success,4,4,4,84,1,1,0,37,33,1,0,0,372.6553638213032,50040,0,0,0,12625375,2189906
high_success,4,4,4,85,1,1,0,22,33,1,0,1,288.6442635998196,50040,0,0,0,12852624,2227192
high_success,4,4,4,86,1,1,0,47,73,1,0,1,374.30973010524997,50040,0,0,0,28291774,4903450
high_success,4,4,4,87,1,1,0,36,418,7,0,0,355.8865299693315,50040,0,0,0,162342651,28124962
high_success,4,4,4,88,1,1,0,17,73,1,0,1,342.0495775805186,50040,0,0,0,28324280,4907235
high_success,4,4,4,89,1,1,0,26,57,1,0,1,378.9005216413623,50040,0,0,0,22067808,3825088
high_success,4,4,4,90,1,1,0,14,61,1,0,1,297.24733894670055,50040,0,0,0,23600115,4091535
high_success,4,4,4,91,0,0,0,116,1940,32,0,0,,50040,0,0,0,742281053,128665250
high_success,4,4,4,92,1,1,0,20,32,1,0,0,353.44487174359256,50040,0,0,0,12318575,2136365
high_success,4,4,4,93,1,1,0,9,48,1,0,1,317.55987354508045,50040,0,0,0,18647070,3231312
high_success,4,4,4,94,1,1,0,56,171,3,0,0,436.63286322877275,50040,0,0,0,66118201,11458173
high_success,4,4,4,95,1,1,0,18,58,1,0,1,356.1902865183497,50040,0,0,0,22535018,3904294
high_success,4,4,4,96,1,1,0,37,99,2,0,0,356.73135325592716,50040,0,0,0,38428867,6659426
high_success,4,4,4,97,1,1,0,16,50,1,0,0,376.80745774136676,50040,0,0,0,19402980,3361770
high_success,4,4,4,98,1,1,0,16,29,1,0,1,327.66909582077733,50040,0,0,0,11163658,1935559
high_success,4,4,4,99,1,1,0,27,76,1,0,0,341.19722908193523,50040,0,0,0,29471053,5108283
high_success,4,4,4,100,1,1,0,48,43,1,0,0,395.4095338946165,50040,0,0,0,16625066,2881550
high_success,4,4,4,101,1,1,0,23,59,1,0,0,337.7370966939636,50040,0,0,0,22862359,3961126
high_success,4,4,4,102,1,1,0,16,248,4,0,0,261.8704166278958,50040,0,0,0,96682144,16748904
high_success,4,4,4,103,1,1,0,46,775,13,0,0,420.1355586047747,50040,0,0,0,298901640,51812134
high_success,4,4,4,104,1,1,0,13,31,1,0,1,279.74869690746425,50040,0,0,0,11965398,2074395
high_success,4,4,4,105,1,1,0,59,200,3,0,0,437.9537231597102,50040,0,0,0,77456653,13420849
high_success,4,4,4,106,1,1,0,31,20,1,0,1,341.56198106928434,50040,0,0,0,7640055,1326084
high_success,4,4,4,107,1,1,0,30,126,2,0,1,344.94210218446966,50040,0,0,0,48991947,8488988
high_success,4,4,4,108,1,1,0,41,366,6,0,0,367.73284830689863,50040,0,0,0,141647791,24549363
high_success,4,4,4,109,1,1,0,25,36,1,0,1,395.8603823272656,50040,0,0,0,13763068,2387240
high_success,4,4,4,110,1,1,0,57,43,1,0,0,450.87074562755754,50040,0,0,0,16408427,2845252
high_success,4,4,4,111,1,1,0,34,199,3,0,0,390.56969202981185,50040,0,0,0,76814983,13315693
high_success,4,4,4,112,1,1,0,42,33,1,0,0,350.18680762544875,50040,0,0,0,12672696,2197276
high_success,4,4,4,113,1,1,0,11,36,1,1,1,296.19970400883005,50040,0,0,0,13947201,2417395
high_success,4,4,4,114,1,1,0,55,434,7,0,0,366.4087512701482,50040,0,0,0,168473129,29192651
high_success,4,4,4,115,1,1,0,20,52,1,0,1,293.4810215125387,50040,0,0,0,20198144,3500381
high_success,4,4,4,116,1,1,0,19,43,1,0,0,339.28796764232993,50040,0,0,0,16524280,2865247
high_success,4,4,4,117,1,1,0,33,34,1,0,0,408.38187347348486,50040,0,0,0,13080483,2267499
high_success,4,4,4,118,1,1,0,37,348,6,0,0,364.90281598016315,50040,0,0,0,134944731,23382011
high_success,4,4,4,119,1,1,0,19,28,1,0,1,341.913140110399,50040,0,0,0,10817181,1875064
high_success,4,4,4,120,1,1,0,27,65,1,0,0,293.9121925104587,50040,0,0,0,25202742,4368117
high_success,4,4,4,121,1,1,0,59,670,11,0,0,521.2084997062298,50040,0,0,0,258308057,44773259
high_success,4,4,4,122,1,1,0,13,22,1,0,1,280.9035904528734,50040,0,0,0,8476239,1469463
high_success,4,4,4,123,1,1,0,39,111,2,0,0,436.23315781302836,50040,0,0,0,42935725,7442599
high_success,4,4,4,124,1,1,0,26,63,1,0,0,326.01631992925104,50040,0,0,0,24466866,4239462
high_success,4,4,4,125,1,1,0,12,19,1,0,1,355.5748669642754,50040,0,0,0,7229310,1254075
high_success,4,4,4,126,1,1,0,34,113,2,0,0,395.65807171562045,50040,0,0,0,43780170,7586827
high_success,4,4,4,127,1,1,0,38,174,3,0,0,404.8655112307339,50040,0,0,0,67263485,11656452
high_success,4,8,4,0,1,1,0,54,174,3,0,0,346.11812405550813,50040,580,0,0,67605016,11712070
high_success,4,8,4,1,1,1,0,17,80,1,0,1,302.5891313589527,50040,0,0,0,31089147,5386205
high_success,4,8,4,2,1,1,0,51,254,4,0,0,456.363018573619,50040,1841,0,0,98021839,16988067
high_success,4,8,4,3,1,1,0,31,35,1,0,1,366.14652323178075,50040,0,0,0,13392670,2321345
high_success,4,8,4,4,1,1,0,22,29,1,0,1,359.29028914685625,50040,0,0,0,11119823,1928595
high_success,4,8,4,5,1,1,0,18,46,1,0,1,267.27721177199084,50040,0,0,0,17701143,3069435
high_success,4,8,4,6,1,1,0,33,166,3,0,0,308.33464250603134,50040,779,0,0,64318217,11143302
high_success,4,8,4,7,1,1,0,24,176,3,0,0,361.68239210440527,50040,847,0,0,68135899,11803954
high_success,4,8,4,8,1,1,0,39,113,2,0,1,375.73756272829337,50040,466,0,0,43691475,7570603
high_success,4,8,4,9,1,1,0,51,476,8,0,0,371.74779157818597,50040,4554,0,0,183565284,31817217
high_success,4,8,4,10,1,1,0,43,245,4,0,0,359.06004397521855,50040,1248,0,0,95061709,16471234
high_success,4,8,4,11,1,1,0,24,77,1,0,0,343.6957719387165,50040,0,0,0,29739691,5154821
high_success,4,8,4,12,1,1,0,62,557,9,0,0,495.83843772403884,50040,6122,0,0,214622111,37194471
high_success,4,8,4,13,1,1,0,64,417,7,0,0,434.18624591326284,50040,4479,0,0,160617970,27843741
high_success,4,8,4,14,1,1,0,11,70,1,0,1,330.8204631092631,50040,0,0,0,26934061,4670175
high_success,4,8,4,15,1,1,0,53,675,11,0,0,380.2145968813571,50040,5220,0,0,261837748,45370501
high_success,4,8,4,16,1,1,0,45,189,3,0,0,441.19739983300326,50040,1239,0,0,72831610,12625605
high_success,4,8,4,17,1,1,0,44,80,1,0,0,318.94571229193264,50040,0,0,0,30972799,5366427
high_success,4,8,4,18,0,0,0,82,1940,32,0,0,,50040,24459,0,0,747222830,129507362
high_success,4,8,4,19,1,1,0,37,110,2,0,0,383.2587534825079,50040,332,0,0,42572789,7377985
high_success,4,8,4,20,1,1,0,12,44,1,0,0,282.402126315053,50040,0,0,0,17040903,2954140
high_success,4,8,4,21,1,1,0,6,35,1,0,1,266.16156915041586,50040,0,0,0,13555603,2349785
high_success,4,8,4,22,1,1,0,30,43,1,0,0,369.6816698422905,50040,0,0,0,16468432,2857826
high_success,4,8,4,23,1,1,0,39,136,2,0,1,415.42770267571245,50040,445,0,0,52640570,9121730
high_success,4,8,4,24,1,1,0,39,610,10,0,0,324.24242217309586,50040,3200,0,0,237263826,41110408
high_success,4,8,4,25,1,1,0,37,133,2,0,1,277.2440541921104,50040,456,0,0,51729533,8961936
high_success,4,8,4,26,1,1,0,40,52,1,0,1,302.4427659673431,50040,0,0,0,20064827,3478987
high_success,4,8,4,27,1,1,0,23,51,1,0,0,275.6344364517079,50040,0,0,0,19769418,3426048
high_success,4,8,4,28,1,1,0,42,237,4,0,0,378.77285605596944,50040,1395,0,0,91807066,15909371
high_success,4,8,4,29,1,1,0,37,250,4,0,0,355.72846269794445,50040,1829,0,0,96637668,16750834
high_success,4,8,4,30,1,1,0,13,53,1,0,1,319.15791777826223,50040,0,0,0,20511962,3553944
high_success,4,8,4,31,1,1,0,14,53,1,0,1,286.452619646827,50040,0,0,0,20533100,3559247
high_success,4,8,4,32,1,1,0,32,189,3,0,0,396.43986032684563,50040,964,0,0,73275020,12698028
high_success,4,8,4,33,1,1,0,50,124,2,0,0,406.2935210642615,50040,636,0,0,47913452,8302337
high_success,4,8,4,34,1,1,0,52,140,2,0,0,388.7292723715075,50040,431,0,0,54348524,9416659
high_success,4,8,4,35,1,1,0,32,1263,21,0,0,440.13017841688446,50040,18784,0,0,484511882,83993108
high_success,4,8,4,36,1,1,0,42,126,2,0,1,416.75796549387354,50040,696,0,0,48586136,8421700
high_success,4,8,4,37,0,0,0,58,1940,32,0,0,,50040,20414,0,0,750292533,130027292
high_success,4,8,4,38,1,1,0,55,727,12,0,0,434.0232869530431,50040,7951,0,0,280637576,48634884
high_success,4,8,4,39,1,1,0,34,129,2,0,0,380.17883142772075,50040,637,0,0,49960030,8659502
high_success,4,8,4,40,1,1,0,20,48,1,1,1,303.0957461105637,50040,0,0,0,18596856,3222813
high_success,4,8,4,41,1,1,0,9,67,1,0,1,227.56626234388256,50040,0,0,0,26073464,4517488
high_success,4,8,4,42,1,1,0,63,311,5,0,0,433.17389009576686,50040,2178,0,0,120628950,20903390
high_success,4,8,4,43,1,1,0,6,39,1,0,1,329.04923654435515,50040,0,0,0,14997926,2600367
high_success,4,8,4,44,1,1,0,43,129,2,0,0,437.9408507389772,50040,591,0,0,49771796,8625713
high_success,4,8,4,45,1,1,0,13,75,1,0,1,261.56806200536346,50040,0,0,0,29199407,5058110
high_success,4,8,4,46,1,1,0,35,43,1,0,0,387.685048900761,50040,0,0,0,16501463,2861156
high_success,4,8,4,47,1,1,0,23,59,1,0,0,299.2698757623216,50040,0,0,0,22893935,3966135
high_success,4,8,4,48,1,1,0,60,247,4,0,0,414.8044409225628,50040,1760,0,0,95391453,16530389
high_success,4,8,4,49,1,1,0,36,122,2,0,0,357.5575504057908,50040,424,0,0,47208229,8180720
high_success,4,8,4,50,1,1,0,31,226,4,0,0,355.4288091266362,50040,1371,0,0,87686323,15192972
high_success,4,8,4,51,1,1,0,16,45,1,0,1,270.41964070996346,50040,0,0,0,17402910,3016509
high_success,4,8,4,52,1,1,0,19,123,2,0,0,296.5037594882068,50040,305,0,0,47789643,8280779
high_success,4,8,4,53,1,1,0,29,108,2,0,0,364.91760805628144,50040,407,0,0,41756309,7238222
high_success,4,8,4,54,1,1,0,40,136,2,0,1,437.70700712565827,50040,764,0,0,52354631,9070054
high_success,4,8,4,55,1,1,0,29,70,1,0,1,406.22047535300544,50040,0,0,0,26967857,4673335
high_success,4,8,4,56,1,1,0,26,63,1,0,0,326.7691622312973,50040,0,0,0,24428709,4231596
high_success,4,8,4,57,1,1,0,19,59,1,0,1,337.75515814124213,50040,0,0,0,22831959,3956123
high_success,4,8,4,58,1,1,0,50,194,3,0,0,378.4878683939727,50040,1118,0,0,75079620,13011902
high_success,4,8,4,59,1,1,0,18,71,1,0,1,450.0174923750666,50040,0,0,0,27229483,4720573
high_success,4,8,4,60,1,1,0,25,68,1,0,0,319.1448020060984,50040,0,0,0,26329280,4561602
high_success,4,8,4,61,1,1,0,43,309,5,0,0,421.69694114183403,50040,2785,0,0,118953555,20617434
high_success,4,8,4,62,1,1,0,36,160,3,0,0,395.7835719187069,50040,1011,0,0,61753147,10701295
high_success,4,8,4,63,1,1,0,29,69,1,0,0,373.2206523322013,50040,0,0,0,26603598,4612056
high_success,4,8,4,64,1,1,0,7,49,1,0,1,280.72325586510334,50040,0,0,0,18998599,3293057
high_success,4,8,4,65,1,1,0,12,28,1,0,1,310.5736268943558,50040,0,0,0,10781747,1869442
high_success,4,8,4,66,1,1,0,42,128,2,0,0,399.826639010348,50040,326,0,0,49694370,8610111
high_success,4,8,4,67,1,1,0,59,173,3,0,0,487.02034819350956,50040,1588,0,0,66302598,11491652
high_success,4,8,4,68,1,1,0,49,194,3,0,1,304.34591945747377,50040,769,0,0,75329551,13048317
high_success,4,8,4,69,1,1,0,41,719,12,0,0,385.3095936849405,50040,5776,0,0,278615969,48275698
high_success,4,8,4,70,1,1,0,9,68,1,0,1,297.85303476776096,50040,0,0,0,26244580,4548582
high_success,4,8,4,71,1,1,0,8,28,1,0,1,221.85112668290705,50040,0,0,0,10848341,1880132
high_success,4,8,4,72,1,1,0,40,251,4,0,0,402.94229216031795,50040,1735,0,0,97022064,16810290
high_success,4,8,4,73,1,1,0,41,250,4,0,0,323.40953664077864,50040,1512,0,0,96881298,16790313
high_success,4,8,4,74,1,1,0,37,235,4,0,0,439.05867670918917,50040,1959,0,0,90685661,15715851
high_success,4,8,4,75,1,1,0,45,127,2,0,1,441.3117187871361,50040,585,0,0,49070799,8503842
high_success,4,8,4,76,1,1,0,47,189,3,0,0,436.6294522713781,50040,1074,0,0,73042912,12659062
high_success,4,8,4,77,1,1,0,16,53,1,0,0,327.63252641591936,50040,0,0,0,20490514,3550801
high_success,4,8,4,78,1,1,0,22,106,2,0,1,310.1361057624798,50040,287,0,0,41198761,7137835
high_success,4,8,4,79,1,1,0,25,68,1,0,1,280.9347358921175,50040,0,0,0,26409762,4575381
high_success,4,8,4,80,1,1,0,26,32,1,0,0,365.7326115932127,50040,0,0,0,12194869,2115654
high_success,4,8,4,81,1,1,0,16,66,1,0,1,357.31755374537374,50040,0,0,0,25537815,4426141
high_success,4,8,4,82,1,1,0,23,105,2,0,1,335.8330932820262,50040,299,0,0,40751681,7061560
