first_gamma,later_gamma_low,later_gamma_high,S,R,shot,syndrome_converged,logical_action_match,logically_correct,selected_weight,iterations,first_leg_iterations,legs,solutions,first_leg_success,rescued
0.0,-0.24,0.66,1,16,39,1,1,1,399.63955823300114,104,80,2,1,False,True
0.0,-0.24,0.66,1,16,40,1,1,1,322.0494654711864,95,80,2,1,False,True
0.0,-0.24,0.66,1,16,41,1,1,1,237.28590645567897,96,80,2,1,False,True
0.0,-0.24,0.66,1,16,42,1,1,1,378.2015278151079,139,80,2,1,False,True
0.0,-0.24,0.66,1,16,43,1,1,1,343.65623670706134,92,80,2,1,False,True
0.0,-0.24,0.66,1,16,44,1,1,1,408.75713258547785,77,77,1,1,True,False
0.0,-0.24,0.66,1,16,45,1,1,1,287.71508399258437,341,80,6,1,False,True
0.0,-0.24,0.66,1,16,46,1,1,1,454.45989084231985,290,80,5,1,False,True
0.0,-0.24,0.66,1,16,47,1,1,1,317.9390187451212,101,80,2,1,False,True
0.0,-0.24,0.66,1,16,48,1,1,1,385.9657560089157,309,80,5,1,False,True
0.0,-0.24,0.66,1,16,49,1,1,1,372.9305688032215,217,80,4,1,False,True
0.0,-0.24,0.66,1,16,50,1,1,1,373.6681172342927,587,80,10,1,False,True
0.0,-0.24,0.66,1,16,51,1,1,1,319.6492577322905,165,80,3,1,False,True
0.0,-0.24,0.66,1,16,52,1,1,1,260.88452008411275,58,58,1,1,True,False
0.0,-0.24,0.66,1,16,53,1,1,1,396.54214378673976,287,80,5,1,False,True
0.0,-0.24,0.66,1,16,54,1,1,1,447.8202041827426,98,80,2,1,False,True
0.0,-0.24,0.66,1,16,55,1,1,1,448.7273317807109,160,80,3,1,False,True
0.0,-0.24,0.66,1,16,56,1,1,1,356.3267606226549,111,80,2,1,False,True
0.0,-0.24,0.66,1,16,57,1,1,1,351.90490178238804,101,80,2,1,False,True
0.0,-0.24,0.66,1,16,58,1,1,1,357.64810045257786,133,80,2,1,False,True
0.0,-0.24,0.66,1,16,59,1,1,1,530.5591047822154,168,80,3,1,False,True
0.0,-0.24,0.66,1,16,60,1,1,1,303.20296854616174,73,73,1,1,True,False
0.0,-0.24,0.66,1,16,61,1,1,1,434.72320694328266,224,80,4,1,False,True
0.0,-0.24,0.66,1,16,62,1,1,1,405.1372717097297,159,80,3,1,False,True
0.0,-0.24,0.66,1,16,63,1,1,1,404.65378692721674,164,80,3,1,False,True
0.0,-0.24,0.66,1,16,64,1,1,1,278.7770616951118,80,80,1,1,True,False
0.0,-0.24,0.66,1,16,65,1,1,1,281.10892541365035,75,75,1,1,True,False
0.0,-0.24,0.66,1,16,66,1,1,1,358.27238286389036,216,80,4,1,False,True
0.0,-0.24,0.66,1,16,67,1,1,1,519.3386548067904,222,80,4,1,False,True
0.0,-0.24,0.66,1,16,68,1,1,1,343.75027521098895,192,80,3,1,False,True
0.0,-0.24,0.66,1,16,69,1,1,1,401.9709343128633,291,80,5,1,False,True
0.0,-0.24,0.66,1,16,70,1,1,1,371.16207858137454,644,80,11,1,False,True
0.0,-0.24,0.66,1,16,71,1,1,1,245.84681147869253,97,80,2,1,False,True
0.0,-0.24,0.66,1,16,72,1,1,1,400.94913464347,219,80,4,1,False,True
0.0,-0.24,0.66,1,16,73,1,1,1,294.60331266832117,233,80,4,1,False,True
0.0,-0.24,0.66,1,16,74,1,1,1,437.6079519525885,110,80,2,1,False,True
0.0,-0.24,0.66,1,16,75,1,1,1,419.93567240885443,101,80,2,1,False,True
0.0,-0.24,0.66,1,16,76,1,1,1,402.715009566937,101,80,2,1,False,True
0.0,-0.24,0.66,1,16,77,1,1,1,399.2851641654929,192,80,3,1,False,True
0.0,-0.24,0.66,1,16,78,1,1,1,308.62544822366215,108,80,2,1,False,True
0.0,-0.24,0.66,1,16,79,1,1,1,350.5871166264847,135,80,2,1,False,True
0.0,-0.24,0.66,1,16,80,1,1,1,443.1914966033312,167,80,3,1,False,True
0.0,-0.24,0.66,1,16,81,1,1,1,411.00973875648066,110,80,2,1,False,True
0.0,-0.24,0.66,1,16,82,1,1,1,310.09791529628717,96,80,2,1,False,True
0.0,-0.24,0.66,1,16,83,1,1,1,469.6812733244428,174,80,3,1,False,True
0.0,-0.24,0.66,1,16,84,1,1,1,467.09657082386525,291,80,5,1,False,True
0.0,-0.24,0.66,1,16,85,1,1,1,235.23471720453398,279,80,5,1,False,True
0.0,-0.24,0.66,1,16,86,1,1,1,355.45825674683294,102,80,2,1,False,True
0.0,-0.24,0.66,1,16,87,1,1,1,361.10605985169246,284,80,5,1,False,True
0.0,-0.24,0.66,1,16,88,1,1,1,376.4964306315527,99,80,2,1,False,True
0.0,-0.24,0.66,1,16,89,1,1,1,383.5524685215188,105,80,2,1,False,True
0.0,-0.24,0.66,1,16,90,1,1,1,328.6030767439968,103,80,2,1,False,True
0.0,-0.24,0.66,1,16,91,0,0,0,,980,80,16,0,False,False
0.0,-0.24,0.66,1,16,92,1,1,1,403.72154249513596,294,80,5,1,False,True
0.0,-0.24,0.66,1,16,93,1,1,1,325.42355114586394,121,80,2,1,False,True
0.0,-0.24,0.66,1,16,94,1,1,1,422.91439264697317,349,80,6,1,False,True
0.0,-0.24,0.66,1,16,95,1,1,1,343.0473354693597,69,69,1,1,True,False
0.0,-0.24,0.66,1,16,96,1,1,1,330.2609102422091,273,80,5,1,False,True
0.0,-0.24,0.66,1,16,97,1,1,1,436.29844057779644,335,80,6,1,False,True
0.0,-0.24,0.66,1,16,98,1,1,1,371.92074453153634,129,80,2,1,False,True
0.0,-0.24,0.66,1,16,99,1,1,1,357.836169237375,156,80,3,1,False,True
0.0,-0.24,0.66,1,16,100,1,1,1,430.32193059951476,198,80,3,1,False,True
0.0,-0.24,0.66,1,16,101,1,1,1,340.4657891849989,130,80,2,1,False,True
0.0,-0.24,0.66,1,16,102,1,1,1,267.52501563702543,149,80,3,1,False,True
0.0,-0.24,0.66,1,16,103,1,1,1,412.5834333544235,707,80,12,1,False,True
0.0,-0.24,0.66,1,16,104,1,1,1,316.56243660209236,153,80,3,1,False,True
0.0,-0.24,0.66,1,16,105,1,1,1,444.4282150851482,297,80,5,1,False,True
0.0,-0.24,0.66,1,16,106,1,1,1,325.1867009595396,93,80,2,1,False,True
0.0,-0.24,0.66,1,16,107,1,1,1,338.0106407677588,499,80,8,1,False,True
0.0,-0.24,0.66,1,16,108,1,1,1,376.8723806687184,154,80,3,1,False,True
0.0,-0.24,0.66,1,16,109,1,1,1,447.07992399544077,123,80,2,1,False,True
0.0,-0.24,0.66,1,16,110,1,1,1,524.2836553651539,656,80,11,1,False,True
0.0,-0.24,0.66,1,16,111,1,1,1,410.0853408568064,109,80,2,1,False,True
0.0,-0.24,0.66,1,16,112,1,1,1,362.2543456624307,131,80,2,1,False,True
0.0,-0.24,0.66,1,16,113,1,1,1,317.54997856227953,91,80,2,1,False,True
0.0,-0.24,0.66,1,16,114,1,1,1,413.7331551513448,285,80,5,1,False,True
0.0,-0.24,0.66,1,16,115,1,1,1,297.6031703975659,156,80,3,1,False,True
0.0,-0.24,0.66,1,16,116,1,1,1,386.6753847762949,213,80,4,1,False,True
0.0,-0.24,0.66,1,16,117,1,1,1,431.1594576020349,740,80,12,1,False,True
0.0,-0.24,0.66,1,16,118,1,1,1,363.6419135825912,158,80,3,1,False,True
0.0,-0.24,0.66,1,16,119,1,1,1,327.4525085953006,197,80,3,1,False,True
0.0,-0.24,0.66,1,16,120,1,1,1,337.2779180427266,182,80,3,1,False,True
0.0,-0.24,0.66,1,16,121,1,1,1,504.8219363682295,161,80,3,1,False,True
0.0,-0.24,0.66,1,16,122,1,1,1,327.0211432519825,155,80,3,1,False,True
0.0,-0.24,0.66,1,16,123,1,1,1,410.918827848422,222,80,4,1,False,True
0.0,-0.24,0.66,1,16,124,1,1,1,310.40209461309786,79,79,1,1,True,False
0.0,-0.24,0.66,1,16,125,1,1,1,401.2229556317029,138,80,2,1,False,True
0.0,-0.24,0.66,1,16,126,1,1,1,390.4539677749734,123,80,2,1,False,True
0.0,-0.24,0.66,1,16,127,1,1,1,427.5794724547505,161,80,3,1,False,True
0.0,-0.24,0.66,1,32,0,1,1,1,331.7879712499155,157,80,3,1,False,True
0.0,-0.24,0.66,1,32,1,1,1,1,381.3163557671398,235,80,4,1,False,True
0.0,-0.24,0.66,1,32,2,1,1,1,469.97521062883317,594,80,10,1,False,True
0.0,-0.24,0.66,1,32,3,1,1,1,431.9346899709031,128,80,2,1,False,True
0.0,-0.24,0.66,1,32,4,1,1,1,390.4565399682235,164,80,3,1,False,True
0.0,-0.24,0.66,1,32,5,1,1,1,320.6615603294945,122,80,2,1,False,True
0.0,-0.24,0.66,1,32,6,1,1,1,297.8308689221501,96,80,2,1,False,True
0.0,-0.24,0.66,1,32,7,1,1,1,378.4128512133224,168,80,3,1,False,True
0.0,-0.24,0.66,1,32,8,1,1,1,397.5820693204111,125,80,2,1,False,True
0.0,-0.24,0.66,1,32,9,1,1,1,410.4618645138412,456,80,8,1,False,True
0.0,-0.24,0.66,1,32,10,1,1,1,395.59288380907685,229,80,4,1,False,True
0.0,-0.24,0.66,1,32,11,1,1,1,375.5771447742879,161,80,3,1,False,True
0.0,-0.24,0.66,1,32,12,1,1,1,458.6545593687107,249,80,4,1,False,True
0.0,-0.24,0.66,1,32,13,1,1,1,415.360830262527,108,80,2,1,False,True
0.0,-0.24,0.66,1,32,14,1,1,1,397.5328155140582,117,80,2,1,False,True
0.0,-0.24,0.66,1,32,15,1,1,1,394.44470527764196,424,80,7,1,False,True
0.0,-0.24,0.66,1,32,16,1,1,1,452.3248847030899,128,80,2,1,False,True
0.0,-0.24,0.66,1,32,17,1,1,1,368.43637521876474,470,80,8,1,False,True
0.0,-0.24,0.66,1,32,18,0,0,0,,1940,80,32,0,False,False
0.0,-0.24,0.66,1,32,19,1,1,1,387.6683831913191,110,80,2,1,False,True
0.0,-0.24,0.66,1,32,20,1,1,1,309.79995896247976,160,80,3,1,False,True
0.0,-0.24,0.66,1,32,21,1,1,1,273.27694131595507,28,28,1,1,True,False
0.0,-0.24,0.66,1,32,22,1,1,1,356.4964698308506,175,80,3,1,False,True
0.0,-0.24,0.66,1,32,23,1,1,1,438.7477816801032,300,80,5,1,False,True
0.0,-0.24,0.66,1,32,24,1,1,1,317.4749249619391,415,80,7,1,False,True
0.0,-0.24,0.66,1,32,25,1,1,1,272.6594027270874,130,80,2,1,False,True
0.0,-0.24,0.66,1,32,26,1,1,1,328.9392997256548,111,80,2,1,False,True
0.0,-0.24,0.66,1,32,27,1,1,1,285.97836000052786,136,80,2,1,False,True
0.0,-0.24,0.66,1,32,28,1,1,1,384.7069513980912,703,80,12,1,False,True
0.0,-0.24,0.66,1,32,29,1,1,1,358.42710381061477,109,80,2,1,False,True
0.0,-0.24,0.66,1,32,30,1,1,1,381.2000547456911,113,80,2,1,False,True
0.0,-0.24,0.66,1,32,31,1,1,1,275.3124962264201,35,35,1,1,True,False
0.0,-0.24,0.66,1,32,32,1,1,1,365.50875940219794,172,80,3,1,False,True
0.0,-0.24,0.66,1,32,33,1,1,1,398.1735913862553,134,80,2,1,False,True
0.0,-0.24,0.66,1,32,34,1,1,1,371.85530877758947,240,80,4,1,False,True
0.0,-0.24,0.66,1,32,35,1,1,1,486.68339885182775,223,80,4,1,False,True
0.0,-0.24,0.66,1,32,36,1,1,1,477.64660918741225,174,80,3,1,False,True
0.0,-0.24,0.66,1,32,37,0,0,0,,1940,80,32,0,False,False
0.0,-0.24,0.66,1,32,38,1,1,1,437.92444259241205,464,80,8,1,False,True
0.0,-0.24,0.66,1,32,39,1,1,1,399.63955823300114,104,80,2,1,False,True
0.0,-0.24,0.66,1,32,40,1,1,1,322.0494654711864,95,80,2,1,False,True
0.0,-0.24,0.66,1,32,41,1,1,1,237.28590645567897,96,80,2,1,False,True
0.0,-0.24,0.66,1,32,42,1,1,1,378.2015278151079,139,80,2,1,False,True
0.0,-0.24,0.66,1,32,43,1,1,1,343.65623670706134,92,80,2,1,False,True
0.0,-0.24,0.66,1,32,44,1,1,1,408.75713258547785,77,77,1,1,True,False
0.0,-0.24,0.66,1,32,45,1,1,1,287.71508399258437,341,80,6,1,False,True
0.0,-0.24,0.66,1,32,46,1,1,1,454.45989084231985,290,80,5,1,False,True
0.0,-0.24,0.66,1,32,47,1,1,1,317.9390187451212,101,80,2,1,False,True
0.0,-0.24,0.66,1,32,48,1,1,1,385.9657560089157,309,80,5,1,False,True
0.0,-0.24,0.66,1,32,49,1,1,1,372.9305688032215,217,80,4,1,False,True
0.0,-0.24,0.66,1,32,50,1,1,1,373.6681172342927,587,80,10,1,False,True
0.0,-0.24,0.66,1,32,51,1,1,1,319.6492577322905,165,80,3,1,False,True
0.0,-0.24,0.66,1,32,52,1,1,1,260.88452008411275,58,58,1,1,True,False
0.0,-0.24,0.66,1,32,53,1,1,1,396.54214378673976,287,80,5,1,False,True
0.0,-0.24,0.66,1,32,54,1,1,1,447.8202041827426,98,80,2,1,False,True
0.0,-0.24,0.66,1,32,55,1,1,1,448.7273317807109,160,80,3,1,False,True
0.0,-0.24,0.66,1,32,56,1,1,1,356.3267606226549,111,80,2,1,False,True
0.0,-0.24,0.66,1,32,57,1,1,1,351.90490178238804,101,80,2,1,False,True
0.0,-0.24,0.66,1,32,58,1,1,1,357.64810045257786,133,80,2,1,False,True
0.0,-0.24,0.66,1,32,59,1,1,1,530.5591047822154,168,80,3,1,False,True
0.0,-0.24,0.66,1,32,60,1,1,1,303.20296854616174,73,73,1,1,True,False
0.0,-0.24,0.66,1,32,61,1,1,1,434.72320694328266,224,80,4,1,False,True
0.0,-0.24,0.66,1,32,62,1,1,1,405.1372717097297,159,80,3,1,False,True
0.0,-0.24,0.66,1,32,63,1,1,1,404.65378692721674,164,80,3,1,False,True
0.0,-0.24,0.66,1,32,64,1,1,1,278.7770616951118,80,80,1,1,True,False
0.0,-0.24,0.66,1,32,65,1,1,1,281.10892541365035,75,75,1,1,True,False
0.0,-0.24,0.66,1,32,66,1,1,1,358.27238286389036,216,80,4,1,False,True
0.0,-0.24,0.66,1,32,67,1,1,1,519.3386548067904,222,80,4,1,False,True
0.0,-0.24,0.66,1,32,68,1,1,1,343.75027521098895,192,80,3,1,False,True
0.0,-0.24,0.66,1,32,69,1,1,1,401.9709343128633,291,80,5,1,False,True
0.0,-0.24,0.66,1,32,70,1,1,1,371.16207858137454,644,80,11,1,False,True
0.0,-0.24,0.66,1,32,71,1,1,1,245.84681147869253,97,80,2,1,False,True
0.0,-0.24,0.66,1,32,72,1,1,1,400.94913464347,219,80,4,1,False,True
0.0,-0.24,0.66,1,32,73,1,1,1,294.60331266832117,233,80,4,1,False,True
0.0,-0.24,0.66,1,32,74,1,1,1,437.6079519525885,110,80,2,1,False,True
0.0,-0.24,0.66,1,32,75,1,1,1,419.93567240885443,101,80,2,1,False,True
0.0,-0.24,0.66,1,32,76,1,1,1,402.715009566937,101,80,2,1,False,True
0.0,-0.24,0.66,1,32,77,1,1,1,399.2851641654929,192,80,3,1,False,True
0.0,-0.24,0.66,1,32,78,1,1,1,308.62544822366215,108,80,2,1,False,True
0.0,-0.24,0.66,1,32,79,1,1,1,350.5871166264847,135,80,2,1,False,True
0.0,-0.24,0.66,1,32,80,1,1,1,443.1914966033312,167,80,3,1,False,True
0.0,-0.24,0.66,1,32,81,1,1,1,411.00973875648066,110,80,2,1,False,True
0.0,-0.24,0.66,1,32,82,1,1,1,310.09791529628717,96,80,2,1,False,True
0.0,-0.24,0.66,1,32,83,1,1,1,469.6812733244428,174,80,3,1,False,True
0.0,-0.24,0.66,1,32,84,1,1,1,467.09657082386525,291,80,5,1,False,True
0.0,-0.24,0.66,1,32,85,1,1,1,235.23471720453398,279,80,5,1,False,True
0.0,-0.24,0.66,1,32,86,1,1,1,355.45825674683294,102,80,2,1,False,True
0.0,-0.24,0.66,1,32,87,1,1,1,361.10605985169246,284,80,5,1,False,True
0.0,-0.24,0.66,1,32,88,1,1,1,376.4964306315527,99,80,2,1,False,True
0.0,-0.24,0.66,1,32,89,1,1,1,383.5524685215188,105,80,2,1,False,True
0.0,-0.24,0.66,1,32,90,1,1,1,328.6030767439968,103,80,2,1,False,True
0.0,-0.24,0.66,1,32,91,1,1,1,552.1382797774074,1077,80,18,1,False,True
0.0,-0.24,0.66,1,32,92,1,1,1,403.72154249513596,294,80,5,1,False,True
0.0,-0.24,0.66,1,32,93,1,1,1,325.42355114586394,121,80,2,1,False,True
0.0,-0.24,0.66,1,32,94,1,1,1,422.91439264697317,349,80,6,1,False,True
0.0,-0.24,0.66,1,32,95,1,1,1,343.0473354693597,69,69,1,1,True,False
0.0,-0.24,0.66,1,32,96,1,1,1,330.2609102422091,273,80,5,1,False,True
0.0,-0.24,0.66,1,32,97,1,1,1,436.29844057779644,335,80,6,1,False,True
0.0,-0.24,0.66,1,32,98,1,1,1,371.92074453153634,129,80,2,1,False,True
0.0,-0.24,0.66,1,32,99,1,1,1,357.836169237375,156,80,3,1,False,True
0.0,-0.24,0.66,1,32,100,1,1,1,430.32193059951476,198,80,3,1,False,True
0.0,-0.24,0.66,1,32,101,1,1,1,340.4657891849989,130,80,2,1,False,True
0.0,-0.24,0.66,1,32,102,1,1,1,267.52501563702543,149,80,3,1,False,True
0.0,-0.24,0.66,1,32,103,1,1,1,412.5834333544235,707,80,12,1,False,True
0.0,-0.24,0.66,1,32,104,1,1,1,316.56243660209236,153,80,3,1,False,True
0.0,-0.24,0.66,1,32,105,1,1,1,444.4282150851482,297,80,5,1,False,True
0.0,-0.24,0.66,1,32,106,1,1,1,325.1867009595396,93,80,2,1,False,True
0.0,-0.24,0.66,1,32,107,1,1,1,338.0106407677588,499,80,8,1,False,True
0.0,-0.24,0.66,1,32,108,1,1,1,376.8723806687184,154,80,3,1,False,True
0.0,-0.24,0.66,1,32,109,1,1,1,447.07992399544077,123,80,2,1,False,True
0.0,-0.24,0.66,1,32,110,1,1,1,524.2836553651539,656,80,11,1,False,True
0.0,-0.24,0.66,1,32,111,1,1,1,410.0853408568064,109,80,2,1,False,True
0.0,-0.24,0.66,1,32,112,1,1,1,362.2543456624307,131,80,2,1,False,True
0.0,-0.24,0.66,1,32,113,1,1,1,317.54997856227953,91,80,2,1,False,True
0.0,-0.24,0.66,1,32,114,1,1,1,413.7331551513448,285,80,5,1,False,True
0.0,-0.24,0.66,1,32,115,1,1,1,297.6031703975659,156,80,3,1,False,True
0.0,-0.24,0.66,1,32,116,1,1,1,386.6753847762949,213,80,4,1,False,True
0.0,-0.24,0.66,1,32,117,1,1,1,431.1594576020349,740,80,12,1,False,True
0.0,-0.24,0.66,1,32,118,1,1,1,363.6419135825912,158,80,3,1,False,True
0.0,-0.24,0.66,1,32,119,1,1,1,327.4525085953006,197,80,3,1,False,True
0.0,-0.24,0.66,1,32,120,1,1,1,337.2779180427266,182,80,3,1,False,True
0.0,-0.24,0.66,1,32,121,1,1,1,504.8219363682295,161,80,3,1,False,True
0.0,-0.24,0.66,1,32,122,1,1,1,327.0211432519825,155,80,3,1,False,True
0.0,-0.24,0.66,1,32,123,1,1,1,410.918827848422,222,80,4,1,False,True
0.0,-0.24,0.66,1,32,124,1,1,1,310.40209461309786,79,79,1,1,True,False
0.0,-0.24,0.66,1,32,125,1,1,1,401.2229556317029,138,80,2,1,False,True
0.0,-0.24,0.66,1,32,126,1,1,1,390.4539677749734,123,80,2,1,False,True
0.0,-0.24,0.66,1,32,127,1,1,1,427.5794724547505,161,80,3,1,False,True
0.0,-0.24,0.66,3,4,0,1,1,1,322.0341421103717,171,80,4,2,False,True
0.0,-0.24,0.66,3,4,1,1,1,1,381.3163557671398,235,80,4,1,False,True
0.0,-0.24,0.66,3,4,2,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,3,1,1,1,431.9346899709031,202,80,4,2,False,True
0.0,-0.24,0.66,3,4,4,1,1,1,386.09228576173484,185,80,4,2,False,True
0.0,-0.24,0.66,3,4,5,1,1,1,320.6615603294945,242,80,4,1,False,True
0.0,-0.24,0.66,3,4,6,1,1,1,297.8308689221501,216,80,4,1,False,True
0.0,-0.24,0.66,3,4,7,1,1,1,376.3149041655312,210,80,4,2,False,True
0.0,-0.24,0.66,3,4,8,1,1,1,395.06850996688786,163,80,4,3,False,True
0.0,-0.24,0.66,3,4,9,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,10,1,1,1,395.59288380907685,229,80,4,1,False,True
0.0,-0.24,0.66,3,4,11,1,1,1,375.5771447742879,221,80,4,1,False,True
0.0,-0.24,0.66,3,4,12,1,1,1,458.6545593687107,249,80,4,1,False,True
0.0,-0.24,0.66,3,4,13,1,1,1,415.360830262527,199,80,4,2,False,True
0.0,-0.24,0.66,3,4,14,1,1,1,396.7997278300694,218,80,4,2,False,True
0.0,-0.24,0.66,3,4,15,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,16,1,1,1,421.6065119282731,216,80,4,2,False,True
0.0,-0.24,0.66,3,4,17,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,18,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,19,1,1,1,383.0092746588694,194,80,4,2,False,True
0.0,-0.24,0.66,3,4,20,1,1,1,309.79995896247976,220,80,4,1,False,True
0.0,-0.24,0.66,3,4,21,1,1,1,273.27694131595507,73,28,3,3,True,False
0.0,-0.24,0.66,3,4,22,1,1,1,354.334100660332,226,80,4,2,False,True
0.0,-0.24,0.66,3,4,23,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,24,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,25,1,1,1,272.6594027270874,227,80,4,2,False,True
0.0,-0.24,0.66,3,4,26,1,1,1,328.9392997256548,187,80,4,3,False,True
0.0,-0.24,0.66,3,4,27,1,1,1,285.97836000052786,238,80,4,2,False,True
0.0,-0.24,0.66,3,4,28,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,29,1,1,1,358.42710381061477,223,80,4,2,False,True
0.0,-0.24,0.66,3,4,30,1,1,1,381.2000547456911,193,80,4,2,False,True
0.0,-0.24,0.66,3,4,31,1,1,1,275.3124962264201,143,35,4,3,True,False
0.0,-0.24,0.66,3,4,32,1,1,1,365.50875940219794,232,80,4,1,False,True
0.0,-0.24,0.66,3,4,33,1,1,1,379.648264621974,246,80,4,2,False,True
0.0,-0.24,0.66,3,4,34,1,1,1,371.85530877758947,240,80,4,1,False,True
0.0,-0.24,0.66,3,4,35,1,1,1,486.68339885182775,223,80,4,1,False,True
0.0,-0.24,0.66,3,4,36,1,1,1,477.64660918741225,234,80,4,1,False,True
0.0,-0.24,0.66,3,4,37,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,38,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,39,1,1,1,399.63955823300114,187,80,4,2,False,True
0.0,-0.24,0.66,3,4,40,1,1,1,322.0494654711864,171,80,4,2,False,True
0.0,-0.24,0.66,3,4,41,1,1,1,237.28590645567897,154,80,4,3,False,True
0.0,-0.24,0.66,3,4,42,1,1,1,378.2015278151079,259,80,4,1,False,True
0.0,-0.24,0.66,3,4,43,1,1,1,343.65623670706134,173,80,4,3,False,True
0.0,-0.24,0.66,3,4,44,1,1,1,408.75713258547785,183,77,4,3,True,False
0.0,-0.24,0.66,3,4,45,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,46,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,47,1,1,1,317.9390187451212,205,80,4,2,False,True
0.0,-0.24,0.66,3,4,48,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,49,1,1,1,372.9305688032215,217,80,4,1,False,True
0.0,-0.24,0.66,3,4,50,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,51,1,1,1,319.6492577322905,192,80,4,2,False,True
0.0,-0.24,0.66,3,4,52,1,1,1,260.88452008411275,187,58,4,3,True,False
0.0,-0.24,0.66,3,4,53,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,54,1,1,1,434.48289240565936,181,80,4,2,False,True
0.0,-0.24,0.66,3,4,55,1,1,1,448.7273317807109,220,80,4,1,False,True
0.0,-0.24,0.66,3,4,56,1,1,1,356.3267606226549,231,80,4,1,False,True
0.0,-0.24,0.66,3,4,57,1,1,1,351.90490178238804,196,80,4,2,False,True
0.0,-0.24,0.66,3,4,58,1,1,1,340.78859629981173,208,80,4,2,False,True
0.0,-0.24,0.66,3,4,59,1,1,1,530.5591047822154,228,80,4,1,False,True
0.0,-0.24,0.66,3,4,60,1,1,1,303.20296854616174,216,73,4,3,True,False
0.0,-0.24,0.66,3,4,61,1,1,1,434.72320694328266,224,80,4,1,False,True
0.0,-0.24,0.66,3,4,62,1,1,1,405.1372717097297,217,80,4,2,False,True
0.0,-0.24,0.66,3,4,63,1,1,1,404.65378692721674,224,80,4,1,False,True
0.0,-0.24,0.66,3,4,64,1,1,1,278.7770616951118,127,80,3,3,True,False
0.0,-0.24,0.66,3,4,65,1,1,1,281.10892541365035,127,75,3,3,True,False
0.0,-0.24,0.66,3,4,66,1,1,1,358.27238286389036,216,80,4,1,False,True
0.0,-0.24,0.66,3,4,67,1,1,1,519.3386548067904,222,80,4,1,False,True
0.0,-0.24,0.66,3,4,68,1,1,1,343.75027521098895,252,80,4,1,False,True
0.0,-0.24,0.66,3,4,69,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,70,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,71,1,1,1,245.84681147869253,205,80,4,3,False,True
0.0,-0.24,0.66,3,4,72,1,1,1,400.94913464347,219,80,4,1,False,True
0.0,-0.24,0.66,3,4,73,1,1,1,294.60331266832117,233,80,4,1,False,True
0.0,-0.24,0.66,3,4,74,1,1,1,437.6079519525885,192,80,4,2,False,True
0.0,-0.24,0.66,3,4,75,1,1,1,419.93567240885443,183,80,4,2,False,True
0.0,-0.24,0.66,3,4,76,1,1,1,402.715009566937,176,80,4,2,False,True
0.0,-0.24,0.66,3,4,77,1,1,1,399.2851641654929,252,80,4,1,False,True
0.0,-0.24,0.66,3,4,78,1,1,1,308.62544822366215,197,80,4,2,False,True
0.0,-0.24,0.66,3,4,79,1,1,1,318.9052935346075,222,80,4,2,False,True
0.0,-0.24,0.66,3,4,80,1,1,1,443.1914966033312,227,80,4,1,False,True
0.0,-0.24,0.66,3,4,81,1,1,1,407.16323686607,193,80,4,2,False,True
0.0,-0.24,0.66,3,4,82,1,1,1,310.09791529628717,124,80,4,3,False,True
0.0,-0.24,0.66,3,4,83,1,1,1,456.4883713617704,190,80,4,2,False,True
0.0,-0.24,0.66,3,4,84,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,85,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,86,1,1,1,355.45825674683294,180,80,4,2,False,True
0.0,-0.24,0.66,3,4,87,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,88,1,1,1,376.4964306315527,177,80,4,2,False,True
0.0,-0.24,0.66,3,4,89,1,1,1,383.5524685215188,199,80,4,2,False,True
0.0,-0.24,0.66,3,4,90,1,1,1,328.6030767439968,149,80,4,3,False,True
0.0,-0.24,0.66,3,4,91,0,0,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,92,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,93,1,1,1,325.42355114586394,228,80,4,2,False,True
0.0,-0.24,0.66,3,4,94,0,1,0,,260,80,4,0,False,False
0.0,-0.24,0.66,3,4,95,1,1,1,343.0473354693597,102,69,3,3,True,False
