original_fault_id,partition_id,new_fault_id
1987,0,1436
1988,0,1437
1989,0,1438
1990,0,1439
1991,0,1440
1992,0,1441
1993,0,1442
1994,0,1443
1995,0,1444
1996,0,1445
1997,0,1446
1998,0,1447
1999,0,1448
2000,0,1449
2001,0,1450
2002,0,1451
2003,0,1452
2004,0,1453
2005,0,1454
2006,0,1455
2007,0,1456
2008,0,1457
2009,0,1458
2010,0,1459
2011,0,1460
2012,0,1461
2013,0,1462
2014,0,1463
2015,0,1464
2016,0,1465
2017,0,1466
2018,0,1467
2019,0,1468
2020,0,1469
2021,0,1470
2022,0,1471
2023,0,1472
2024,0,1473
2025,0,1474
2026,0,1475
2027,0,1476
2028,0,1477
2029,0,1478
2030,0,1479
2031,0,1480
2032,0,1481
2033,0,1482
2034,0,1483
2035,0,1484
2036,0,1485
2037,0,1486
2038,0,1487
2039,0,1488
2040,0,1489
2041,0,1490
2042,0,1491
2043,0,1492
2044,0,1493
2045,0,1494
2046,0,1495
2047,0,1496
2048,0,1497
2049,0,1498
2050,0,1499
2051,0,1500
2052,0,1501
2053,0,1502
2054,0,1503
2055,0,1504
2056,0,1505
2057,0,1506
2058,0,1507
2059,0,1508
2060,0,1509
2061,0,1510
2062,0,1511
2063,0,1512
2064,0,1513
2065,0,1514
2066,0,1515
2067,0,1516
2068,0,1517
2069,0,1518
2070,0,1519
2071,0,1520
2072,0,1521
2073,0,1522
2074,0,1523
2075,0,1524
2076,0,1525
2077,0,1526
2078,0,1527
2079,0,1528
2080,0,1529
2081,0,1530
2082,0,1531
2083,0,1532
2084,0,1533
2085,0,1534
2086,0,1535
2087,0,1536
2088,0,1537
2089,0,1538
2090,0,1539
2091,0,1540
2092,0,1541
2093,0,1542
2094,0,1543
2095,0,1544
2096,0,1545
2097,0,1546
2098,0,1547
2099,0,1548
2100,0,1549
2101,0,1550
2102,0,1551
2103,0,1552
2104,0,1553
2105,0,1554
2106,0,1555
2107,0,1556
2108,0,1557
2109,0,1558
2110,0,1559
2111,0,1560
2112,0,1561
2113,0,1562
2114,0,1563
2115,0,1564
2116,0,1565
2117,0,1566
2118,0,1567
2119,0,1568
2120,0,1569
2121,0,1570
2122,0,1571
2123,0,1572
2124,0,1573
2125,0,1574
2126,0,1575
2127,0,1576
2128,0,1577
2129,0,1578
2130,0,1579
2131,0,1580
2132,0,1581
2133,0,1582
2134,0,1583
2135,0,1584
2136,0,1585
2137,0,1586
2138,0,1587
2139,0,1588
2140,0,1589
2141,0,1590
2142,0,1591
2143,0,1592
2144,0,1593
2145,0,1594
2146,0,1595
2147,0,1596
2148,0,1597
2149,0,1598
2150,0,1599
2151,0,1600
2152,0,1601
2153,0,1602
2154,0,1603
2155,0,1604
2156,0,1605
2157,0,1606
2158,0,1607
2159,0,1608
2160,0,1609
2161,0,1610
2162,0,1611
2163,0,1612
2164,0,1613
2165,0,1614
2166,0,1615
2167,0,1616
2168,0,1617
2169,0,1618
2170,0,1619
2171,0,1620
2172,0,1621
2173,0,1622
2174,0,1623
2175,0,1624
2176,0,1625
2177,0,1626
2178,0,1627
2179,0,1628
2180,0,1629
2181,0,1630
2182,0,1631
2183,0,1632
2184,0,1633
2185,0,1634
2186,0,1635
2187,0,1636
2188,0,1637
2189,0,1638
2190,0,1639
2191,0,1640
2192,0,1641
2193,0,1642
2194,0,1643
2195,0,1644
2196,0,1645
2197,0,1646
2198,0,1647
2199,0,1648
2200,0,1649
2201,0,1650
2202,0,1651
2203,0,1652
2204,0,1653
2205,0,1654
2206,0,1655
2207,0,1656
2208,0,1657
2209,0,1658
2210,0,1659
2211,0,1660
2212,0,1661
2213,0,1662
2214,0,1663
2215,0,1664
2216,0,1665
2217,0,1666
2218,0,1667
2219,0,1668
2220,0,1669
2221,0,1670
2222,0,1671
2223,0,1672
2224,0,1673
2225,0,1674
2226,0,1675
2227,0,1676
2228,0,1677
2229,0,1678
2230,0,1679
2231,0,1680
2232,0,1681
2233,0,1682
2234,0,1683
2235,0,1684
2236,0,1685
2237,0,1686
2238,0,1687
2239,0,1688
2240,0,1689
2241,0,1690
2242,0,1691
2243,0,1692
2244,0,1693
2245,0,1694
2246,0,1695
2247,0,1696
2248,0,1697
2249,0,1698
2250,0,1699
2251,0,1700
2252,0,1701
2253,0,1702
2254,0,1703
2255,0,1704
2256,0,1705
2257,0,1706
2258,0,1707
2259,0,1708
2260,0,1709
2261,0,1710
2262,0,1711
2263,0,1712
2264,0,1713
2265,0,1714
2266,0,1715
2267,0,1716
2268,0,1717
2269,0,1718
2270,0,1719
2271,0,1720
2272,0,1721
2273,0,1722
2274,0,1723
2275,0,1724
2276,0,1725
2277,0,1726
2278,0,1727
2279,0,1728
2280,0,1729
2281,0,1730
2282,0,1731
2283,0,1732
2284,0,1733
2285,0,1734
2286,0,1735
2287,0,1736
2288,0,1737
2289,0,1738
2290,0,1739
2291,0,1740
2292,0,1741
2293,0,1742
2294,0,1743
2295,0,1744
2296,0,1745
2297,0,1746
2298,0,1747
2299,0,1748
2300,0,1749
2301,0,1750
2302,0,1751
2303,0,1752
2304,0,1753
2305,0,1754
2306,0,1755
2307,0,1756
2308,0,1757
2309,0,1758
2310,0,1759
2311,0,1760
2312,0,1761
2313,0,1762
2314,0,1763
2315,0,1764
2316,0,1765
2317,0,1766
2318,0,1767
2319,0,1768
2320,0,1769
2321,0,1770
2322,0,1771
2323,0,1772
2324,0,1773
2325,0,1774
2326,0,1775
2327,0,1776
2328,0,1777
2329,0,1778
2330,0,1779
2331,0,1780
2332,0,1781
2333,0,1782
2334,0,1783
2335,0,1784
2336,0,1785
2337,0,1786
2338,0,1787
2339,0,1788
2340,0,1789
2341,0,1790
2342,0,1791
2343,0,1792
2344,0,1793
2345,0,1794
2346,0,1795
2347,0,1796
2348,0,1797
2349,0,1798
2350,0,1799
2351,0,1800
2352,0,1801
2353,0,1802
2354,0,1803
2355,0,1804
2356,0,1805
2357,0,1806
2358,0,1807
2359,0,1808
2360,0,1809
2361,0,1810
2362,0,1811
2363,0,1812
2364,0,1813
2365,0,1814
2366,0,1815
2367,0,1816
2368,0,1817
2369,0,1818
2370,0,1819
2371,0,1820
2372,0,1821
2373,0,1822
2374,0,1823
2375,0,1824
2376,0,1825
2377,0,1826
2378,0,1827
2379,0,1828
2380,0,1829
2381,0,1830
2382,0,1831
2383,0,1832
2384,0,1833
2385,0,1834
2386,0,1835
2387,0,1836
2388,0,1837
2389,0,1838
2390,0,1839
2391,0,1840
2392,0,1841
2393,0,1842
2394,0,1843
2395,0,1844
2396,0,1845
2397,0,1846
2398,0,1847
2399,0,1848
2400,0,1849
2401,0,1850
2402,0,1851
2403,0,1852
2404,0,1853
2405,0,1854
2406,0,1855
2407,0,1856
2408,0,1857
2409,0,1858
2410,0,1859
2411,0,1860
2412,0,1861
2413,0,1862
2414,0,1863
2415,0,1864
2416,0,1865
2417,0,1866
2418,0,1867
2419,0,1868
2420,0,1869
2421,0,1870
2422,0,1871
2423,0,1872
2424,0,1873
2425,0,1874
2426,0,1875
2427,0,1876
2428,0,1877
2429,0,1878
2430,0,1879
2431,0,1880
2432,0,1881
2433,0,1882
2434,0,1883
2435,0,1884
2436,0,1885
2437,0,1886
2438,0,1887
2439,0,1888
2440,0,1889
2441,0,1890
2442,0,1891
2443,0,1892
2444,0,1893
2445,0,1894
2446,0,1895
2447,0,1896
2448,0,1897
2449,0,1898
2450,0,1899
2451,0,1900
2452,0,1901
2453,0,1902
2454,0,1903
2455,0,1904
2456,0,1905
2457,0,1906
2458,0,1907
2459,0,1908
2460,0,1909
2461,0,1910
2462,0,1911
2463,0,1912
2464,0,1913
2465,0,1914
2466,0,1915
2467,0,1916
2468,0,1917
2469,0,1918
2470,0,1919
2471,0,1920
2472,0,1921
2473,0,1922
2474,0,1923
2475,0,1924
2476,0,1925
2477,0,1926
2478,0,1927
2479,0,1928
2480,0,1929
2481,0,1930
2482,0,1931
2483,0,1932
2484,0,1933
2485,0,1934
2486,0,1935
2487,0,1936
2488,0,1937
2489,0,1938
2490,0,1939
2491,0,1940
2492,0,1941
2493,0,1942
2494,0,1943
2495,0,1944
2496,0,1945
2497,0,1946
2498,0,1947
2499,0,1948
2500,0,1949
2501,0,1950
2502,0,1951
2503,0,1952
2504,0,1953
2505,0,1954
2506,0,1955
2507,0,1956
2508,0,1957
2509,0,1958
2510,0,1959
2511,0,1960
2512,0,1961
2513,0,1962
2514,0,1963
2515,0,1964
2516,0,1965
2517,0,1966
2518,0,1967
2519,0,1968
2520,0,1969
2521,0,1970
2522,0,1971
2523,0,1972
2524,0,1973
2525,0,1974
2526,0,1975
2527,0,1976
2528,0,1977
2529,0,1978
2530,0,1979
2531,0,1980
2532,0,1981
2533,0,1982
2534,0,1983
2535,0,1984
2536,0,1985
2537,0,1986
2538,0,1987
2539,0,1988
2540,0,1989
2541,0,1990
2542,0,1991
2543,0,1992
2544,0,1993
2545,0,1994
2546,0,1995
2547,0,1996
2548,0,1997
2549,0,1998
2550,0,1999
2551,0,2000
2552,0,2001
2553,0,2002
2554,0,2003
2555,0,2004
2556,0,2005
2557,0,2006
2558,0,2007
2559,0,2008
2560,0,2009
2561,0,2010
2562,0,2011
2563,0,2012
2564,0,2013
2565,0,2014
2566,0,2015
2567,0,2016
2568,0,2017
2569,0,2018
2570,0,2019
2571,0,2020
2572,0,2021
2573,0,2022
2574,0,2023
2575,0,2024
2576,0,2025
2577,0,2026
2578,0,2027
2579,0,2028
2580,0,2029
2581,0,2030
2582,0,2031
2583,0,2032
2584,0,2033
2585,0,2034
2586,0,2035
2587,0,2036
2588,0,2037
2589,0,2038
2590,0,2039
2591,0,2040
2592,0,2041
2593,0,2042
2594,0,2043
2595,0,2044
2596,0,2045
2597,0,2046
2598,0,2047
2599,0,2048
2600,0,2049
2601,0,2050
2602,0,2051
2603,0,2052
2604,0,2053
2605,0,2054
2606,0,2055
2607,0,2056
2608,0,2057
2609,0,2058
2610,0,2059
2611,0,2060
2612,0,2061
2613,0,2062
2614,0,2063
2615,0,2064
2616,0,2065
2617,0,2066
2618,0,2067
2619,0,2068
2620,0,2069
2621,0,2070
2622,0,2071
2623,0,2072
2624,0,2073
2625,0,2074
2626,0,2075
2627,0,2076
2628,0,2077
2629,0,2078
2630,0,2079
2631,0,2080
2632,0,2081
2633,0,2082
2634,0,2083
2635,0,2084
2636,0,2085
2637,0,2086
2638,0,2087
2639,0,2088
2640,0,2089
2641,0,2090
2642,0,2091
2643,0,2092
2644,0,2093
2645,0,2094
2646,0,2095
2647,0,2096
2648,0,2097
2649,0,2098
2650,0,2099
2651,0,2100
2652,0,2101
2653,0,2102
2654,0,2103
2655,0,2104
2656,0,2105
2657,0,2106
2658,0,2107
2659,0,2108
2660,0,2109
2661,0,2110
2662,0,2111
2663,0,2112
2664,0,2113
2665,0,2114
2666,0,2115
2667,0,2116
2668,0,2117
2669,0,2118
2670,0,2119
2671,0,2120
2672,0,2121
2673,0,2122
2674,0,2123
2675,0,2124
2676,0,2125
2677,0,2126
2678,0,2127
2679,0,2128
2680,0,2129
2681,0,2130
2682,0,2131
2683,0,2132
2684,0,2133
2685,0,2134
2686,0,2135
2687,0,2136
2688,0,2137
2689,0,2138
2690,0,2139
2691,0,2140
2692,0,2141
2693,0,2142
2694,0,2143
2695,0,2144
2696,0,2145
2697,0,2146
2698,0,2147
2699,0,2148
2700,0,2149
2701,0,2150
2702,0,2151
2703,0,2152
2704,0,2153
2705,0,2154
2706,0,2155
2707,0,2156
2708,0,2157
2709,0,2158
2710,0,2159
2711,0,2160
2712,0,2161
2713,0,2162
2714,0,2163
2715,0,2164
2716,0,2165
2717,0,2166
2718,0,2167
2719,0,2168
2720,0,2169
2721,0,2170
2722,0,2171
2723,0,2172
2724,0,2173
2725,0,2174
2726,0,2175
2727,0,2176
2728,0,2177
2729,0,2178
2730,0,2179
2731,0,2180
2732,0,2181
2733,0,2182
2734,0,2183
2735,0,2184
2736,0,2185
2737,0,2186
2738,0,2187
2739,0,2188
2740,0,2189
2741,0,2190
2742,0,2191
2743,0,2192
2744,0,2193
2745,0,2194
2746,0,2195
2747,0,2196
2748,0,2197
2749,0,2198
2750,0,2199
2751,0,2200
2752,0,2201
2753,0,2202
2754,0,2203
2755,0,2204
2756,0,2205
2757,0,2206
2758,0,2207
2759,0,2208
2760,0,2209
2761,0,2210
2762,0,2211
2763,0,2212
2764,0,2213
2765,0,2214
2766,0,2215
2767,0,2216
2768,0,2217
2769,0,2218
2770,0,2219
2771,0,2220
2772,0,2221
2773,0,2222
2774,0,2223
2775,0,2224
2776,0,2225
2777,0,2226
2778,0,2227
2779,0,2228
2780,0,2229
2781,0,2230
2782,0,2231
2783,0,2232
2784,0,2233
2785,0,2234
2786,0,2235
2787,0,2236
2788,0,2237
2789,0,2238
2790,0,2239
2791,0,2240
2792,0,2241
2793,0,2242
2794,0,2243
2795,0,2244
2796,0,2245
2797,0,2246
2798,0,2247
2799,0,2248
2800,0,2249
2801,0,2250
2802,0,2251
2803,0,2252
2804,0,2253
2805,0,2254
2806,0,2255
2807,0,2256
2808,0,2257
2809,0,2258
2810,0,2259
2811,0,2260
2812,0,2261
2813,0,2262
2814,0,2263
2815,0,2264
2816,0,2265
2817,0,2266
2818,0,2267
2819,0,2268
2820,0,2269
2821,0,2270
2822,0,2271
2823,0,2272
2824,0,2273
2825,0,2274
2826,0,2275
2827,0,2276
2828,0,2277
2829,0,2278
2830,0,2279
2831,0,2280
2832,0,2281
2833,0,2282
2834,0,2283
2835,0,2284
2836,0,2285
2837,0,2286
2838,0,2287
2839,0,2288
2840,0,2289
2841,0,2290
2842,0,2291
2843,0,2292
2844,0,2293
2845,0,2294
2846,0,2295
2847,0,2296
2848,0,2297
2849,0,2298
2850,0,2299
2851,0,2300
2852,0,2301
2853,0,2302
2854,0,2303
2855,0,2304
2856,0,2305
2857,0,2306
2858,0,2307
2859,0,2308
2860,0,2309
2861,0,2310
2862,0,2311
2863,0,2312
2864,0,2313
2865,0,2314
2866,0,2315
2867,0,2316
2868,0,2317
2869,0,2318
2870,0,2319
2871,0,2320
2872,0,2321
2873,0,2322
2874,0,2323
2875,0,2324
2876,0,2325
2877,0,2326
2878,0,2327
2879,0,2328
2880,0,2329
2881,0,2330
2882,0,2331
2883,0,2332
2884,0,2333
2885,0,2334
2886,0,2335
2887,0,2336
2888,0,2337
2889,0,2338
2890,0,2339
2891,0,2340
2892,0,2341
2893,0,2342
2894,0,2343
2895,0,2344
2896,0,2345
2897,0,2346
2898,0,2347
2899,0,2348
2900,0,2349
2901,0,2350
2902,0,2351
2903,0,2352
2904,0,2353
2905,0,2354
2906,0,2355
2907,0,2356
2908,0,2357
2909,0,2358
2910,0,2359
2911,0,2360
2912,0,2361
2913,0,2362
2914,0,2363
2915,0,2364
2916,0,2365
2917,0,2366
2918,0,2367
2919,0,2368
2920,0,2369
2921,0,2370
2922,0,2371
2923,0,2372
2924,0,2373
2925,0,2374
2926,0,2375
2927,0,2376
2928,0,2377
2929,0,2378
2930,0,2379
2931,0,2380
2932,0,2381
2933,0,2382
2934,0,2383
2935,0,2384
2936,0,2385
2937,0,2386
2938,0,2387
2939,0,2388
2940,0,2389
2941,0,2390
2942,0,2391
2943,0,2392
2944,0,2393
2945,0,2394
2946,0,2395
2947,0,2396
2948,0,2397
2949,0,2398
2950,0,2399
2951,0,2400
2952,0,2401
2953,0,2402
2954,0,2403
2955,0,2404
2956,0,2405
2957,0,2406
2958,0,2407
2959,0,2408
2960,0,2409
2961,0,2410
2962,0,2411
2963,0,2412
2964,0,2413
2965,0,2414
2966,0,2415
2967,0,2416
2968,0,2417
2969,0,2418
2970,0,2419
2971,0,2420
2972,0,2421
2973,0,2422
2974,0,2423
2975,0,2424
2976,0,2425
2977,0,2426
2978,0,2427
2979,0,2428
2980,0,2429
2981,0,2430
2982,0,2431
2983,0,2432
2984,0,2433
2985,0,2434
2986,0,2435
2987,0,2436
2988,0,2437
2989,0,2438
2990,0,2439
2991,0,2440
2992,0,2441
2993,0,2442
2994,0,2443
2995,0,2444
2996,0,2445
2997,0,2446
2998,0,2447
2999,0,2448
3000,0,2449
3001,0,2450
3002,0,2451
3003,0,2452
3004,0,2453
3005,0,2454
3006,0,2455
3007,0,2456
3008,0,2457
3009,0,2458
3010,0,2459
3011,0,2460
3012,0,2461
3013,0,2462
3014,0,2463
3015,0,2464
3016,0,2465
3017,0,2466
3018,0,2467
3019,0,2468
3020,0,2469
3021,0,2470
3022,0,2471
3023,0,2472
3024,0,2473
3025,0,2474
3026,0,2475
3027,0,2476
3028,0,2477
3029,0,2478
3030,0,2479
3031,0,2480
3032,0,2481
3033,0,2482
3034,0,2483
3035,0,2484
3036,0,2485
3037,0,2486
3038,0,2487
3039,0,2488
3040,0,2489
3041,0,2490
3042,0,2491
3043,0,2492
3044,0,2493
3045,0,2494
3046,0,2495
3047,0,2496
3048,0,2497
3049,0,2498
3050,0,2499
3051,0,2500
3052,0,2501
3053,0,2502
3054,0,2503
3055,0,2504
3056,0,2505
3057,0,2506
3058,0,2507
3059,0,2508
3060,0,2509
3061,0,2510
3062,0,2511
3063,0,2512
3064,0,2513
3065,0,2514
3066,0,2515
3067,0,2516
3068,0,2517
3069,0,2518
3070,0,2519
3071,0,2520
3072,0,2521
3073,0,2522
3074,0,2523
3075,0,2524
3076,0,2525
3077,0,2526
3078,0,2527
3079,0,2528
3080,0,2529
3081,0,2530
3082,0,2531
3083,0,2532
3084,0,2533
3085,0,2534
3086,0,2535
3087,0,2536
3088,0,2537
3089,0,2538
3090,0,2539
3091,0,2540
3092,0,2541
3093,0,2542
3094,0,2543
3095,0,2544
3096,0,2545
3097,0,2546
3098,0,2547
3099,0,2548
3100,0,2549
3101,0,2550
3102,0,2551
3103,0,2552
3104,0,2553
3105,0,2554
3106,0,2555
3107,0,2556
3108,0,2557
3109,0,2558
3110,0,2559
3111,0,2560
3112,0,2561
3113,0,2562
3114,0,2563
3115,0,2564
3116,0,2565
3117,0,2566
3118,0,2567
3119,0,2568
3120,0,2569
3121,0,2570
3122,0,2571
3123,0,2572
3124,0,2573
3125,0,2574
3126,0,2575
3127,0,2576
3128,0,2577
3129,0,2578
3130,0,2579
3131,0,2580
3132,0,2581
3133,0,2582
3134,0,2583
3135,0,2584
3136,0,2585
3137,0,2586
3138,0,2587
3139,0,2588
3140,0,2589
3141,0,2590
3142,0,2591
3143,0,2592
3144,0,2593
3145,0,2594
3146,0,2595
3147,0,2596
3148,0,2597
3149,0,2598
3150,0,2599
3151,0,2600
3152,0,2601
3153,0,2602
3154,0,2603
3155,0,2604
3156,0,2605
3157,0,2606
3158,0,2607
3159,0,2608
3160,0,2609
3161,0,2610
3162,0,2611
3163,0,2612
3164,0,2613
3165,0,2614
3166,0,2615
3167,0,2616
3168,0,2617
3169,0,2618
3170,0,2619
3171,0,2620
3172,0,2621
3173,0,2622
3174,0,2623
3175,0,2624
3176,0,2625
3177,0,2626
3178,0,2627
3179,0,2628
3180,0,2629
3181,0,2630
3182,0,2631
3183,0,2632
3184,0,2633
3185,0,2634
3186,0,2635
3187,0,2636
3188,0,2637
3189,0,2638
3190,0,2639
3191,0,2640
3192,0,2641
3193,0,2642
3194,0,2643
3195,0,2644
3196,0,2645
3197,0,2646
3198,0,2647
3199,0,2648
3200,0,2649
3201,0,2650
3202,0,2651
3203,0,2652
3204,0,2653
3205,0,2654
3206,0,2655
3207,0,2656
3208,0,2657
3209,0,2658
3210,0,2659
3211,0,2660
3212,0,2661
3213,0,2662
3214,0,2663
3215,0,2664
3216,0,2665
3217,0,2666
3218,0,2667
3219,0,2668
3220,0,2669
3221,0,2670
3222,0,2671
3223,0,2672
3224,0,2673
3225,0,2674
3226,0,2675
3227,0,2676
3228,0,2677
3229,0,2678
3230,0,2679
3231,0,2680
3232,0,2681
3233,0,2682
3234,0,2683
3235,0,2684
3236,0,2685
3237,0,2686
3238,0,2687
3239,0,2688
3240,0,2689
3241,0,2690
3242,0,2691
3243,0,2692
3244,0,2693
3245,0,2694
3246,0,2695
3247,0,2696
3248,0,2697
3249,0,2698
3250,0,2699
3251,0,2700
3252,0,2701
3253,0,2702
3254,0,2703
3255,0,2704
3256,0,2705
3257,0,2706
3258,0,2707
3259,0,2708
3260,0,2709
3261,0,2710
3262,0,2711
3263,0,2712
3264,0,2713
3265,0,2714
3266,0,2715
3267,0,2716
3268,0,2717
3269,0,2718
3270,0,2719
3271,0,2720
3272,0,2721
3273,0,2722
3274,0,2723
3275,0,2724
3276,0,2725
3277,0,2726
3278,0,2727
3279,0,2728
3280,0,2729
3281,0,2730
3282,0,2731
3283,0,2732
3284,0,2733
3285,0,2734
3286,0,2735
3287,0,2736
3288,0,2737
3289,0,2738
3290,0,2739
3291,0,2740
3292,0,2741
3293,0,2742
3294,0,2743
3295,0,2744
3296,0,2745
3297,0,2746
3298,0,2747
3299,0,2748
3300,0,2749
3301,0,2750
3302,0,2751
3303,0,2752
3304,0,2753
3305,0,2754
3306,0,2755
3307,0,2756
3308,0,2757
3309,0,2758
3310,0,2759
3311,0,2760
3312,0,2761
3313,0,2762
3314,0,2763
3315,0,2764
3316,0,2765
3317,0,2766
3318,0,2767
3319,0,2768
3320,0,2769
3321,0,2770
3322,0,2771
3323,0,2772
3324,0,2773
3325,0,2774
3326,0,2775
3327,0,2776
3328,0,2777
3329,0,2778
3330,0,2779
3331,0,2780
3332,0,2781
3333,0,2782
3334,0,2783
3335,0,2784
3336,0,2785
3337,0,2786
3338,0,2787
3339,0,2788
3340,0,2789
3341,0,2790
3342,0,2791
3343,0,2792
3344,0,2793
3345,0,2794
3346,0,2795
3347,0,2796
3348,0,2797
3349,0,2798
3350,0,2799
3351,0,2800
3352,0,2801
3353,0,2802
3354,0,2803
3355,0,2804
3356,0,2805
3357,0,2806
3358,0,2807
3359,0,2808
3360,0,2809
3361,0,2810
3362,0,2811
3363,0,2812
3364,0,2813
3365,0,2814
3366,0,2815
3367,0,2816
3368,0,2817
3369,0,2818
3370,0,2819
3371,0,2820
3372,0,2821
3373,0,2822
3374,0,2823
3375,0,2824
3376,0,2825
3377,0,2826
3378,0,2827
3379,0,2828
3380,0,2829
3381,0,2830
3382,0,2831
3383,0,2832
3384,0,2833
3385,0,2834
3386,0,2835
3387,0,2836
3388,0,2837
3389,0,2838
3390,0,2839
3391,0,2840
3392,0,2841
3393,0,2842
3394,0,2843
3395,0,2844
3396,0,2845
3397,0,2846
3398,0,2847
3399,0,2848
3400,0,2849
3401,0,2850
3402,0,2851
3403,0,2852
3404,0,2853
3405,0,2854
3406,0,2855
3407,0,2856
3408,0,2857
3409,0,2858
3410,0,2859
3411,0,2860
3412,0,2861
3413,0,2862
3414,0,2863
3415,0,2864
3416,0,2865
3417,0,2866
3418,0,2867
3419,0,2868
3420,0,2869
3421,0,2870
3422,0,2871
3423,0,2872
3424,0,2873
3425,0,2874
3426,0,2875
3427,0,2876
3428,0,2877
3429,0,2878
3430,0,2879
3431,0,2880
3432,0,2881
3433,0,2882
3434,0,2883
3435,0,2884
3436,0,2885
3437,0,2886
3438,0,2887
3439,0,2888
3440,0,2889
3441,0,2890
3442,0,2891
3443,0,2892
3444,0,2893
3445,0,2894
3446,0,2895
3447,0,2896
3448,0,2897
3449,0,2898
3450,0,2899
3451,0,2900
3452,0,2901
3453,0,2902
3454,0,2903
3455,0,2904
3456,0,2905
3457,0,2906
3458,0,2907
3459,0,2908
3460,0,2909
3461,0,2910
3462,0,2911
3463,0,2912
3464,0,2913
3465,0,2914
3466,0,2915
3467,0,2916
3468,0,2917
3469,0,2918
3470,0,2919
3471,0,2920
3472,0,2921
3473,0,2922
3474,0,2923
3475,0,2924
3476,0,2925
3477,0,2926
3478,0,2927
3479,0,2928
3480,0,2929
3481,0,2930
3482,0,2931
3483,0,2932
3484,0,2933
3485,0,2934
3486,0,2935
3487,0,2936
3488,0,2937
3489,0,2938
3490,0,2939
3491,0,2940
3492,0,2941
3493,0,2942
3494,0,2943
3495,0,2944
3496,0,2945
3497,0,2946
3498,0,2947
3499,0,2948
3500,0,2949
3501,0,2950
3502,0,2951
3503,0,2952
3504,0,2953
3505,0,2954
3506,0,2955
3507,0,2956
3508,0,2957
3509,0,2958
3510,0,2959
3511,0,2960
3512,0,2961
3513,0,2962
3514,0,2963
3515,0,2964
3516,0,2965
3517,0,2966
3518,0,2967
3519,0,2968
3520,0,2969
3521,0,2970
3522,0,2971
3523,0,2972
3524,0,2973
3525,0,2974
3526,0,2975
3527,0,2976
3528,0,2977
3529,0,2978
3530,0,2979
3531,0,2980
3532,0,2981
3533,0,2982
3534,0,2983
3535,0,2984
3536,0,2985
3537,0,2986
3538,0,2987
3539,0,2988
3540,0,2989
3541,0,2990
3542,0,2991
3543,0,2992
3544,0,2993
3545,0,2994
3546,0,2995
3547,0,2996
3548,0,2997
3549,0,2998
3550,0,2999
3551,0,3000
3552,0,3001
3553,0,3002
3554,0,3003
3555,0,3004
3556,0,3005
3557,0,3006
3558,0,3007
3559,0,3008
3560,0,3009
3561,0,3010
3562,0,3011
3563,0,3012
3564,0,3013
3565,0,3014
3566,0,3015
3567,0,3016
3568,0,3017
3569,0,3018
3570,0,3019
3571,0,3020
3572,0,3021
3573,0,3022
3574,0,3023
3575,0,3024
3576,0,3025
3577,0,3026
3578,0,3027
3579,0,3028
3580,0,3029
3581,0,3030
3582,0,3031
3583,0,3032
3584,0,3033
3585,0,3034
3586,0,3035
