sample_seed,shot,engine,decoder_seed,iterations,relay_legs,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight
20260813,70,2,2009176,51,1,1,1,0,358.3357700822818
20260813,70,3,3009179,51,1,1,1,0,358.3357700822818
20260813,71,0,9171,893,15,1,1,0,459.29621127012933
20260813,71,1,1009174,188,3,1,1,0,483.83423995347954
20260813,71,2,2009177,546,9,1,1,0,460.97205398273024
20260813,71,3,3009180,166,3,1,1,0,430.6000361225472
20260813,72,0,9172,124,2,1,1,0,296.78787897798134
20260813,72,1,1009175,112,2,1,1,0,292.2826984664391
20260813,72,2,2009178,111,2,1,1,0,293.3628047005749
20260813,72,3,3009181,124,2,1,1,0,306.85459861865615
20260813,73,0,9173,63,1,1,1,0,300.95782409948276
20260813,73,1,1009176,63,1,1,1,0,300.95782409948276
20260813,73,2,2009179,63,1,1,1,0,300.95782409948276
20260813,73,3,3009182,63,1,1,1,0,300.95782409948276
20260813,74,0,9174,46,1,1,1,0,344.7226028375244
20260813,74,1,1009177,46,1,1,1,0,344.7226028375244
20260813,74,2,2009180,46,1,1,1,0,344.7226028375244
20260813,74,3,3009183,46,1,1,1,0,344.7226028375244
20260813,75,0,9175,62,1,1,1,0,311.0598987960736
20260813,75,1,1009178,62,1,1,1,0,311.0598987960736
20260813,75,2,2009181,62,1,1,1,0,311.0598987960736
20260813,75,3,3009184,62,1,1,1,0,311.0598987960736
20260813,76,0,9176,37,1,1,1,0,242.9607474969524
20260813,76,1,1009179,37,1,1,1,0,242.9607474969524
20260813,76,2,2009182,37,1,1,1,0,242.9607474969524
20260813,76,3,3009185,37,1,1,1,0,242.9607474969524
20260813,77,0,9177,106,2,1,1,0,431.6285471986719
20260813,77,1,1009180,125,2,1,1,0,428.186373616217
20260813,77,2,2009183,107,2,1,1,0,443.2763248724236
20260813,77,3,3009186,115,2,1,1,0,438.8893871642065
20260813,78,0,9178,59,1,1,1,0,318.52267416997347
20260813,78,1,1009181,59,1,1,1,0,318.52267416997347
20260813,78,2,2009184,59,1,1,1,0,318.52267416997347
20260813,78,3,3009187,59,1,1,1,0,318.52267416997347
20260813,79,0,9179,28,1,1,1,0,301.0663410319129
20260813,79,1,1009182,28,1,1,1,0,301.0663410319129
20260813,79,2,2009185,28,1,1,1,0,301.0663410319129
20260813,79,3,3009188,28,1,1,1,0,301.0663410319129
20260813,80,0,9180,80,1,1,1,0,333.747179358654
20260813,80,1,1009183,80,1,1,1,0,333.747179358654
20260813,80,2,2009186,80,1,1,1,0,333.747179358654
20260813,80,3,3009189,80,1,1,1,0,333.747179358654
20260813,81,0,9181,52,1,1,1,0,275.73362501900294
20260813,81,1,1009184,52,1,1,1,0,275.73362501900294
20260813,81,2,2009187,52,1,1,1,0,275.73362501900294
20260813,81,3,3009190,52,1,1,1,0,275.73362501900294
20260813,82,0,9182,61,1,1,1,0,317.9857317631179
20260813,82,1,1009185,61,1,1,1,0,317.9857317631179
20260813,82,2,2009188,61,1,1,1,0,317.9857317631179
20260813,82,3,3009191,61,1,1,1,0,317.9857317631179
20260813,83,0,9183,168,3,1,1,0,340.2142629583373
20260813,83,1,1009186,398,7,1,1,0,336.0571213981758
20260813,83,2,2009189,121,2,1,1,0,322.6289574408212
20260813,83,3,3009192,238,4,1,1,0,331.9565219148165
20260813,84,0,9184,30,1,1,1,0,242.5003544043204
20260813,84,1,1009187,30,1,1,1,0,242.5003544043204
20260813,84,2,2009190,30,1,1,1,0,242.5003544043204
20260813,84,3,3009193,30,1,1,1,0,242.5003544043204
20260813,85,0,9185,44,1,1,1,0,390.52954596370387
20260813,85,1,1009188,44,1,1,1,0,390.52954596370387
20260813,85,2,2009191,44,1,1,1,0,390.52954596370387
20260813,85,3,3009194,44,1,1,1,0,390.52954596370387
20260813,86,0,9186,248,4,1,1,0,326.2054243958529
20260813,86,1,1009189,122,2,1,1,0,316.67834187219853
20260813,86,2,2009192,115,2,1,1,0,347.06588176234095
20260813,86,3,3009195,175,3,1,1,0,283.83846046325573
20260813,87,0,9187,167,3,1,1,0,263.01329175699203
20260813,87,1,1009190,115,2,1,1,0,224.6003358467098
20260813,87,2,2009193,242,4,1,1,0,260.8631591419344
20260813,87,3,3009196,100,2,1,1,0,221.18861695781132
20260813,88,0,9188,28,1,1,1,0,307.5671217276113
20260813,88,1,1009191,28,1,1,1,0,307.5671217276113
20260813,88,2,2009194,28,1,1,1,0,307.5671217276113
20260813,88,3,3009197,28,1,1,1,0,307.5671217276113
20260813,89,0,9189,69,1,1,1,0,375.8432311774419
20260813,89,1,1009192,69,1,1,1,0,375.8432311774419
20260813,89,2,2009195,69,1,1,1,0,375.8432311774419
20260813,89,3,3009198,69,1,1,1,0,375.8432311774419
20260813,90,0,9190,96,2,1,1,0,296.61553328550997
20260813,90,1,1009193,101,2,1,1,0,293.283045476709
20260813,90,2,2009196,111,2,1,1,0,278.6329111624245
20260813,90,3,3009199,104,2,1,1,0,278.3452293842473
20260813,91,0,9191,33,1,1,1,0,263.9181950742098
20260813,91,1,1009194,33,1,1,1,0,263.9181950742098
20260813,91,2,2009197,33,1,1,1,0,263.9181950742098
20260813,91,3,3009200,33,1,1,1,0,263.9181950742098
20260813,92,0,9192,178,3,1,1,0,405.54658400916685
20260813,92,1,1009195,102,2,1,1,0,396.69830544608203
20260813,92,2,2009198,118,2,1,1,0,410.5931642164807
20260813,92,3,3009201,116,2,1,1,0,398.6334236554985
20260813,93,0,9193,28,1,1,1,0,318.2780739433674
20260813,93,1,1009196,28,1,1,1,0,318.2780739433674
20260813,93,2,2009199,28,1,1,1,0,318.2780739433674
20260813,93,3,3009202,28,1,1,1,0,318.2780739433674
20260813,94,0,9194,36,1,1,1,0,324.98698064621385
20260813,94,1,1009197,36,1,1,1,0,324.98698064621385
20260813,94,2,2009200,36,1,1,1,0,324.98698064621385
20260813,94,3,3009203,36,1,1,1,0,324.98698064621385
20260813,95,0,9195,109,2,1,1,0,387.57896944411357
20260813,95,1,1009198,108,2,1,1,0,408.16297135764245
20260813,95,2,2009201,138,2,1,1,0,385.56084317631246
20260813,95,3,3009204,157,3,1,1,0,398.0532909418064
20260813,96,0,9196,37,1,1,1,0,322.9638345013785
20260813,96,1,1009199,37,1,1,1,0,322.9638345013785
20260813,96,2,2009202,37,1,1,1,0,322.9638345013785
20260813,96,3,3009205,37,1,1,1,0,322.9638345013785
20260813,97,0,9197,45,1,1,1,0,409.2584122017428
20260813,97,1,1009200,45,1,1,1,0,409.2584122017428
20260813,97,2,2009203,45,1,1,1,0,409.2584122017428
20260813,97,3,3009206,45,1,1,1,0,409.2584122017428
20260813,98,0,9198,121,2,1,1,0,394.03398885271696
20260813,98,1,1009201,167,3,1,1,0,379.1788074780876
20260813,98,2,2009204,105,2,1,1,0,367.09857746904277
20260813,98,3,3009207,115,2,1,1,0,391.101470819254
20260813,99,0,9199,31,1,1,1,0,344.93952255060947
20260813,99,1,1009202,31,1,1,1,0,344.93952255060947
20260813,99,2,2009205,31,1,1,1,0,344.93952255060947
20260813,99,3,3009208,31,1,1,1,0,344.93952255060947
20260813,100,0,9200,106,2,1,1,0,344.9930218237743
20260813,100,1,1009203,114,2,1,1,0,344.6868337770469
20260813,100,2,2009206,108,2,1,1,0,355.76140982158756
20260813,100,3,3009209,93,2,1,1,0,338.89590614871156
20260813,101,0,9201,24,1,1,1,0,251.2938370822915
20260813,101,1,1009204,24,1,1,1,0,251.2938370822915
20260813,101,2,2009207,24,1,1,1,0,251.2938370822915
20260813,101,3,3009210,24,1,1,1,0,251.2938370822915
20260813,102,0,9202,311,5,1,1,0,423.4163152193843
20260813,102,1,1009205,408,7,1,1,0,375.2882428982399
20260813,102,2,2009208,1759,29,1,1,0,370.88692207213353
20260813,102,3,3009211,414,7,1,1,0,408.03612991043144
20260813,103,0,9203,103,2,1,1,0,382.15442007559517
20260813,103,1,1009206,171,3,1,1,0,370.0484788120651
20260813,103,2,2009209,120,2,1,1,0,370.4217157473907
20260813,103,3,3009212,126,2,1,1,0,390.59546869581186
20260813,104,0,9204,343,6,1,1,0,382.29417600855606
20260813,104,1,1009207,194,3,1,1,0,380.85536759234105
20260813,104,2,2009210,118,2,1,1,0,385.02906195873794
20260813,104,3,3009213,182,3,1,1,0,368.29928230104485
20260813,105,0,9205,111,2,1,1,0,343.60664843032714
20260813,105,1,1009208,116,2,1,1,0,319.53117777772775
20260813,105,2,2009211,111,2,1,1,0,310.28578766406486
20260813,105,3,3009214,101,2,1,1,0,317.7091819179394
20260813,106,0,9206,115,2,1,1,0,343.31292538925425
20260813,106,1,1009209,103,2,1,1,0,337.9284558089932
20260813,106,2,2009212,99,2,1,1,0,334.9648104174148
20260813,106,3,3009215,111,2,1,1,0,344.5483504866826
20260813,107,0,9207,57,1,1,1,0,432.28989420784046
20260813,107,1,1009210,57,1,1,1,0,432.28989420784046
20260813,107,2,2009213,57,1,1,1,0,432.28989420784046
20260813,107,3,3009216,57,1,1,1,0,432.28989420784046
20260813,108,0,9208,30,1,1,1,0,283.30617820649775
20260813,108,1,1009211,30,1,1,1,0,283.30617820649775
20260813,108,2,2009214,30,1,1,1,0,283.30617820649775
20260813,108,3,3009217,30,1,1,1,0,283.30617820649775
20260813,109,0,9209,492,8,1,1,0,404.4221724673488
20260813,109,1,1009212,540,9,1,1,0,428.5306148829733
20260813,109,2,2009215,363,6,1,1,0,421.4175863905442
20260813,109,3,3009218,379,6,1,1,0,420.67485508807675
20260813,110,0,9210,250,4,1,1,0,412.206485621038
20260813,110,1,1009213,118,2,1,1,0,452.77978807125476
20260813,110,2,2009216,107,2,1,1,0,396.8187931614271
20260813,110,3,3009219,133,2,1,1,0,407.7361597027173
20260813,111,0,9211,592,10,1,1,0,314.6796258257047
20260813,111,1,1009214,421,7,1,1,0,302.3193325567587
20260813,111,2,2009217,1940,32,0,0,0,
20260813,111,3,3009220,1114,19,1,1,0,316.0108024202114
20260813,112,0,9212,73,1,1,1,0,385.53322980581197
20260813,112,1,1009215,73,1,1,1,0,385.53322980581197
20260813,112,2,2009218,73,1,1,1,0,385.53322980581197
20260813,112,3,3009221,73,1,1,1,0,385.53322980581197
20260813,113,0,9213,194,3,1,1,0,266.04110492444966
20260813,113,1,1009216,97,2,1,1,0,251.30730816295164
20260813,113,2,2009219,109,2,1,1,0,287.2393165717579
20260813,113,3,3009222,164,3,1,1,0,293.8254520279141
20260813,114,0,9214,34,1,1,1,0,393.65782232731993
20260813,114,1,1009217,34,1,1,1,0,393.65782232731993
20260813,114,2,2009220,34,1,1,1,0,393.65782232731993
20260813,114,3,3009223,34,1,1,1,0,393.65782232731993
20260813,115,0,9215,101,2,1,1,0,324.412707856536
20260813,115,1,1009218,95,2,1,1,0,322.5926852987649
20260813,115,2,2009221,115,2,1,1,0,332.73524124176936
20260813,115,3,3009224,125,2,1,1,0,331.65156934316764
20260813,116,0,9216,115,2,1,1,0,349.127098637441
20260813,116,1,1009219,121,2,1,1,0,312.64755898897323
20260813,116,2,2009222,408,7,1,1,0,340.91601937825726
20260813,116,3,3009225,118,2,1,1,0,329.2754345078726
20260813,117,0,9217,40,1,1,1,0,325.5338271747982
20260813,117,1,1009220,40,1,1,1,0,325.5338271747982
20260813,117,2,2009223,40,1,1,1,0,325.5338271747982
20260813,117,3,3009226,40,1,1,1,0,325.5338271747982
20260813,118,0,9218,40,1,1,1,0,323.91576369930044
20260813,118,1,1009221,40,1,1,1,0,323.91576369930044
20260813,118,2,2009224,40,1,1,1,0,323.91576369930044
20260813,118,3,3009227,40,1,1,1,0,323.91576369930044
20260813,119,0,9219,39,1,1,1,0,337.3092266541547
20260813,119,1,1009222,39,1,1,1,0,337.3092266541547
20260813,119,2,2009225,39,1,1,1,0,337.3092266541547
20260813,119,3,3009228,39,1,1,1,0,337.3092266541547
20260813,120,0,9220,49,1,1,1,0,312.8594605080011
20260813,120,1,1009223,49,1,1,1,0,312.8594605080011
20260813,120,2,2009226,49,1,1,1,0,312.8594605080011
20260813,120,3,3009229,49,1,1,1,0,312.8594605080011
20260813,121,0,9221,55,1,1,1,0,437.16530709367737
20260813,121,1,1009224,55,1,1,1,0,437.16530709367737
20260813,121,2,2009227,55,1,1,1,0,437.16530709367737
20260813,121,3,3009230,55,1,1,1,0,437.16530709367737
20260813,122,0,9222,41,1,1,1,0,283.49967044706113
20260813,122,1,1009225,41,1,1,1,0,283.49967044706113
20260813,122,2,2009228,41,1,1,1,0,283.49967044706113
20260813,122,3,3009231,41,1,1,1,0,283.49967044706113
20260813,123,0,9223,34,1,1,1,0,298.378613105957
20260813,123,1,1009226,34,1,1,1,0,298.378613105957
20260813,123,2,2009229,34,1,1,1,0,298.378613105957
20260813,123,3,3009232,34,1,1,1,0,298.378613105957
20260813,124,0,9224,125,2,1,1,0,370.54057324217587
20260813,124,1,1009227,104,2,1,1,0,334.18098848433965
20260813,124,2,2009230,105,2,1,1,0,324.9282997094157
20260813,124,3,3009233,95,2,1,1,0,323.28727856609953
20260813,125,0,9225,79,1,1,1,0,280.5453520498297
20260813,125,1,1009228,79,1,1,1,0,280.5453520498297
20260813,125,2,2009231,79,1,1,1,0,280.5453520498297
20260813,125,3,3009234,79,1,1,1,0,280.5453520498297
20260813,126,0,9226,112,2,1,1,0,380.66609292044836
20260813,126,1,1009229,222,4,1,1,0,370.4296033992163
20260813,126,2,2009232,155,3,1,1,0,408.0727589360743
20260813,126,3,3009235,335,6,1,1,0,364.64505548115216
20260813,127,0,9227,40,1,1,1,0,312.07016009676124
20260813,127,1,1009230,40,1,1,1,0,312.07016009676124
20260813,127,2,2009233,40,1,1,1,0,312.07016009676124
20260813,127,3,3009236,40,1,1,1,0,312.07016009676124
